travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
6.883333333333334,0,Human,0,0,0,5,-6.883333333333334,"-4.662857464737998,5.375212003758779,5.735877233408086,10.72793061394208"
5.8,1,Human,2,1,1,5,-5.8,"2.302090987582938,2.9625512933651583,-4.161577422905808,3.5027314835117718"
0.6333333333333333,2,Human,0,2,2,11,-0.6333333333333333,"-0.4197918245772031,1.417571362598315,1.310544909108352,1.7603870633926717"
3.15,3,Human,1,0,3,11,-3.15,"1.1823881499551978,-2.29531557475402,2.540150434134528,2.277780043213581"
3.1,4,Human,0,3,3,11,-3.1,"-2.268406527477802,2.131370460351168,2.732426246236436,3.637319535445568"
5.366666666666666,5,Human,0,4,3,12,-5.366666666666666,"-3.6547528908218943,3.682757626316049,3.0484710779723305,3.275367221598967"
2.55,6,Human,2,4,4,13,-2.55,"1.2353689903372562,1.254904750057927,-1.8886104918539834,1.1864466412988968"
5.333333333333333,7,Human,0,4,3,15,-5.333333333333333,"-3.628086224155228,3.682757626316049,3.0484710779723305,3.275367221598967"
5.716666666666667,8,Human,2,4,3,17,-5.716666666666667,"3.1929022125571938,3.682757626316049,-3.9636391177388672,3.275367221598967"
2.4833333333333334,9,Human,0,5,2,25,-2.4833333333333334,"-1.724786686452839,1.3424457904111966,1.9073564631036,2.3554964966548178"
5.266666666666667,10,Human,2,4,3,26,-5.266666666666667,"3.1929022125571938,3.682757626316049,-3.603639117738868,3.275367221598967"
5.65,11,Human,0,4,3,28,-5.65,"-3.8814195574885617,3.682757626316049,3.0484710779723305,3.275367221598967"
2.8833333333333333,12,Human,1,0,3,30,-2.8833333333333333,"1.1823881499551978,-2.081982241420686,2.540150434134528,2.277780043213581"
4.616666666666666,13,Human,2,6,5,31,-4.616666666666666,"6.656350863334211,4.884849247320402,-3.0180452537694373,3.5936884400988616"
4.45,14,Human,0,1,1,33,-4.45,"-3.0995818024834128,2.9625512933651583,2.392112885470963,3.5027314835117718"
5.166666666666667,15,Human,2,4,3,37,-5.166666666666667,"3.1929022125571938,3.682757626316049,-3.5236391177388677,3.275367221598967"
0.85,16,Human,0,7,6,39,-0.85,"-0.6122686943747983,1.236709874734631,1.050407967362611,1.9828099562359145"
1.7,17,Human,0,8,7,55,-1.7,"-1.2025575759461453,1.423990517733371,1.7038553506355745,1.33298900553742"
2.816666666666667,18,Human,1,9,8,56,-2.816666666666667,"2.930275347756353,-1.8839512234704676,2.645831412623681,1.9407669544709805"
4.466666666666667,19,Human,3,8,9,57,-4.466666666666667,"4.207146739185235,3.3580703555720346,5.678610803572689,-3.005446126614793"
5.083333333333333,20,Human,2,4,3,57,-5.083333333333333,"3.1929022125571938,3.682757626316049,-3.4569724510722004,3.275367221598967"
2.7666666666666666,21,Human,0,10,5,58,-2.7666666666666666,"-1.9989248860091193,3.057022247343862,1.889263351128788,2.6243605865672404"
3.25,22,Human,2,11,4,60,-3.25,"1.3366166781647015,1.951578087912588,-2.342461134174732,2.3192337325175343"
4.116666666666666,23,Human,3,7,9,61,-4.116666666666666,"2.266303310381028,2.288542962181273,2.559013140124012,-2.936817854571634"
4.2,24,Human,2,12,10,69,-4.2,"3.546064363248944,3.295995558249507,-2.854941730876287,6.222377019815209"
4.333333333333333,25,Human,3,11,3,72,-4.333333333333333,"3.3940436649821915,5.697729145150225,3.1556935445164385,-2.8374068821192986"
3.0166666666666666,26,Human,2,13,11,72,-3.0166666666666666,"0.9287942102687006,1.6405942650638363,-2.149540210612683,1.4158933263730256"
6.483333333333333,27,Human,2,11,3,73,-6.483333333333333,"3.3940436649821915,5.697729145150225,-4.555527957763379,3.14629892273684"
5.85,28,Human,3,11,3,75,-5.85,"3.3940436649821915,5.697729145150225,3.1556935445164385,-4.050740215452632"
4.95,29,Human,1,11,2,77,-4.95,"5.958618066408107,-3.3129774458379466,6.676972081880385,2.896577522297616"
7.266666666666667,30,Human,1,4,3,77,-7.266666666666667,"3.1929022125571938,-5.076781808070123,3.0484710779723305,3.275367221598967"
6.416666666666667,31,Human,2,11,3,79,-6.416666666666667,"3.3940436649821915,5.697729145150225,-4.502194624430046,3.14629892273684"
1.4333333333333333,32,Human,1,0,12,80,-1.4333333333333333,"0.6014363739964341,-1.038172596612439,1.713404386543426,0.7515231080649027"
5.683333333333334,33,Human,3,4,3,81,-5.683333333333334,"3.1929022125571938,3.682757626316049,3.0484710779723305,-3.8915932223468737"
3.4,34,Human,1,13,4,82,-3.4,"2.958122327404683,-2.3111399145691394,4.165823953771573,2.4284591590415854"
3.433333333333333,35,Human,2,14,3,82,-3.433333333333333,"1.860619971530729,1.7987497806898138,-2.32466781096888,2.8023448544284526"
5.333333333333333,36,Human,2,11,3,82,-5.333333333333333,"3.3940436649821915,5.697729145150225,-3.635527957763379,3.14629892273684"
3.4166666666666665,37,Human,1,0,2,82,-3.4166666666666665,"3.6571311029811495,-2.2513216913213587,5.038097143415792,4.01999015588957"
5.683333333333334,38,Human,2,4,3,83,-5.683333333333334,"3.1929022125571938,3.682757626316049,-3.936972451072201,3.275367221598967"
5.65,39,Human,3,4,3,86,-5.65,"3.1929022125571938,3.682757626316049,3.0484710779723305,-3.8649265556802073"
3.316666666666667,40,Human,0,0,3,88,-3.316666666666667,"-2.416855703342294,1.1234221262299016,2.540150434134528,2.277780043213581"
6.316666666666666,41,Human,2,11,3,89,-6.316666666666666,"3.3940436649821915,5.697729145150225,-4.422194624430046,3.14629892273684"
5.6,42,Human,3,11,3,91,-5.6,"3.3940436649821915,5.697729145150225,3.1556935445164385,-3.8507402154526313"
5.283333333333333,43,Human,3,11,2,92,-5.283333333333333,"5.958618066408107,3.235112770810268,6.676972081880385,-3.6473511622071433"
5.483333333333333,44,Human,0,4,3,93,-5.483333333333333,"-3.748086224155228,3.682757626316049,3.0484710779723305,3.275367221598967"
6.683333333333334,45,Human,2,11,3,94,-6.683333333333334,"3.3940436649821915,5.697729145150225,-4.7155279577633795,3.14629892273684"
8.366666666666667,46,Human,3,11,13,96,-8.366666666666667,"5.843750588788431,3.871031655667783,4.073270244022734,-5.837917675098207"
1.1333333333333333,47,Human,0,15,1,101,-1.1333333333333333,"-0.8747252630230626,1.4733399587952594,0.960260486545596,1.8374539845351447"
2.7,48,Human,2,4,4,101,-2.7,"1.2353689903372562,1.254904750057927,-2.0086104918539838,1.1864466412988968"
5.45,49,Human,3,4,3,105,-5.45,"3.1929022125571938,3.682757626316049,3.0484710779723305,-3.704926555680207"
0.95,50,Human,0,16,5,106,-0.95,"-0.7180153587712983,1.7269560235901416,1.0860939048045422,1.1931203582945054"
5.316666666666666,51,Human,0,4,3,109,-5.316666666666666,"-3.614752890821894,3.682757626316049,3.0484710779723305,3.275367221598967"
1.7833333333333334,52,Human,3,0,12,112,-1.7833333333333334,"0.6014363739964341,0.5424703502711379,1.713404386543426,-1.2763620450536861"
4.95,53,Human,3,17,5,119,-4.95,"3.0890947163602664,3.511683334240824,4.15510786027874,-3.387076665079279"
5.083333333333333,54,Human,1,7,10,125,-5.083333333333333,"2.277972712916215,-3.678275973225672,3.071127310968539,2.5647626361601463"
4.366666666666666,55,Human,1,18,2,127,-4.366666666666666,"2.990138272731699,-3.09093720137443,4.204078060309796,4.586162398724788"
3.933333333333333,56,Human,3,7,4,128,-3.933333333333333,"2.307697881168305,2.0141016233707303,2.632723615003957,-2.714318729651688"
5.266666666666667,57,Human,0,1,1,129,-5.266666666666667,"-3.752915135816746,2.9625512933651583,2.392112885470963,3.5027314835117718"
5.033333333333333,58,Human,0,7,10,131,-5.033333333333333,"-3.5710721240834236,1.941953467204972,3.071127310968539,2.5647626361601463"
5.25,59,Human,0,1,1,132,-5.25,"-3.7395818024834124,2.9625512933651583,2.392112885470963,3.5027314835117718"
5.266666666666667,60,Human,2,4,3,133,-5.266666666666667,"3.1929022125571938,3.682757626316049,-3.603639117738868,3.275367221598967"
5.3,61,Human,0,1,1,134,-5.3,"-3.7795818024834125,2.9625512933651583,2.392112885470963,3.5027314835117718"
0.65,62,Human,0,16,5,135,-0.65,"-0.4780153587712983,1.7269560235901416,1.0860939048045422,1.1931203582945054"
4.916666666666667,63,Human,1,7,10,136,-4.916666666666667,"2.277972712916215,-3.544942639892339,3.071127310968539,2.5647626361601463"
5.3,64,Human,0,1,1,136,-5.3,"-3.7795818024834125,2.9625512933651583,2.392112885470963,3.5027314835117718"
3.2666666666666666,65,Human,3,7,9,139,-3.2666666666666666,"2.266303310381028,2.288542962181273,2.559013140124012,-2.256817854571634"
