travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.4666666666666667,0,AV,0,0,0,1,-0.6516666666666666,,"0,0"
0.9333333333333333,2,AV,1,0,0,5,-0.885,,"0,0"
0.55,4,AV,0,0,0,9,-0.6933333333333334,,"0,0"
0.9833333333333333,6,AV,1,0,0,13,-0.9099999999999999,,"0,0"
0.6833333333333333,8,AV,0,0,0,17,-0.76,,"0,0"
1.0333333333333334,10,AV,1,0,0,21,-0.935,,"0,0"
0.7166666666666667,12,AV,0,0,0,25,-0.7766666666666666,,"0,0"
0.9666666666666667,14,AV,0,0,0,29,-0.9016666666666666,,"0,0"
1.0166666666666666,16,AV,0,0,0,33,-0.9266666666666666,,"0,0"
1.0166666666666666,18,AV,0,0,0,37,-0.9266666666666666,,"0,0"
0.5333333333333333,1,Human,0,0,0,3,-0.5333333333333333,-0.5,"-0.49999999975133846,-0.5673066666666667"
0.55,3,Human,0,0,0,7,-0.55,-0.5333333333333333,"-0.5333333332246916,0.0"
0.6333333333333333,5,Human,0,0,0,11,-0.6333333333333333,-0.6333333333333333,"-0.6333333330183623,-0.6558666666666668"
0.65,7,Human,0,0,0,15,-0.65,-0.65,"-0.6499999998483635,0.0"
0.7666666666666667,9,Human,0,0,0,19,-0.7666666666666667,-0.7,"-0.699999999571123,-0.7688746666666668"
0.7166666666666667,11,Human,0,0,0,23,-0.7166666666666667,-0.6833333333333333,"-0.6833333339028148,0.0"
0.9666666666666667,13,Human,0,0,0,27,-0.9666666666666667,-0.7,"-0.7000000001233829,-0.7327520000000002"
0.9833333333333333,15,Human,0,0,0,31,-0.9833333333333333,-0.7666666666666667,"-0.7666666670355464,0.0"
1.0,17,Human,0,0,0,35,-1.0,-0.8166666666666667,"-0.8166666674625669,0.0"
1.0,19,Human,0,0,0,39,-1.0,-0.8333333333333334,"-0.8333333333976216,-0.8827530666666668"
