travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
3.95,3,AV,1,1,0,1818,-3.95,
2.2333333333333334,4,AV,0,1,1,1842,-2.2333333333333334,
3.433333333333333,5,AV,1,0,0,2100,-3.433333333333333,
1.8666666666666667,1,AV,1,0,1,1807,-1.8666666666666667,
2.0,0,Human,1,0,1,1022,-2.0,-2.0
3.183333333333333,2,Human,0,1,0,1065,-3.183333333333333,-3.25
1.75,6,Human,2,0,1,1598,-1.75,-1.75
1.7666666666666666,7,Human,1,0,1,525,-1.7666666666666666,-1.7666666666666666
