travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.0,0,Human,1,0,1,1022,-2.0,-2.0
1.8333333333333333,1,Human,1,0,1,1807,-1.8333333333333333,-1.8333333333333333
3.2333333333333334,2,Human,1,1,0,1065,-3.2333333333333334,-3.2333333333333334
3.966666666666667,3,Human,1,1,0,1818,-3.966666666666667,-3.966666666666667
2.2333333333333334,4,Human,0,1,1,1842,-2.2333333333333334,-2.2333333333333334
3.45,5,Human,1,0,0,2100,-3.45,-3.45
1.7166666666666666,6,Human,0,0,1,1598,-1.7166666666666666,-1.7166666666666666
1.75,7,Human,0,0,1,525,-1.75,-1.75
