travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
3.5833333333333335,913,AV,1,13,4,1580,-3.5833333333333335,"0,0,0,0"
4.75,373,AV,3,7,9,697,-4.75,"0,0,0,0"
1.95,284,AV,3,48,3,504,-1.95,"0,0,0,0"
4.883333333333334,1021,AV,2,11,4,1767,-4.883333333333334,"0,0,0,0"
4.316666666666666,542,AV,0,11,4,999,-4.316666666666666,"0,0,0,0"
3.283333333333333,511,AV,2,0,12,925,-3.283333333333333,"0,0,0,0"
4.95,489,AV,3,1,1,899,-4.95,"0,0,0,0"
1.9333333333333333,403,AV,0,4,4,775,-1.9333333333333333,"0,0,0,0"
4.55,1020,AV,2,17,5,1760,-4.55,"0,0,0,0"
4.516666666666667,364,AV,2,17,5,686,-4.516666666666667,"0,0,0,0"
3.2,959,AV,1,98,2,1641,-3.2,"0,0,0,0"
6.183333333333334,1028,AV,2,11,4,1780,-6.183333333333334,"0,0,0,0"
5.4,824,AV,3,11,20,1437,-5.4,"0,0,0,0"
5.933333333333334,349,AV,2,7,10,675,-5.933333333333334,"0,0,0,0"
5.433333333333334,872,AV,2,17,5,1505,-5.433333333333334,"0,0,0,0"
5.85,699,AV,3,4,3,1275,-5.85,"0,0,0,0"
4.816666666666666,292,AV,1,7,1,521,-4.816666666666666,"0,0,0,0"
1.7,290,AV,3,16,45,516,-1.7,"0,0,0,0"
2.433333333333333,358,AV,0,0,3,680,-2.433333333333333,"0,0,0,0"
4.183333333333334,491,AV,2,77,10,901,-4.183333333333334,"0,0,0,0"
4.583333333333333,507,AV,3,16,71,921,-4.583333333333333,"0,0,0,0"
5.65,790,AV,3,7,10,1405,-5.65,"0,0,0,0"
3.783333333333333,892,AV,2,77,3,1545,-3.783333333333333,"0,0,0,0"
4.9,287,AV,2,21,4,512,-4.9,"0,0,0,0"
5.366666666666666,850,AV,2,0,2,1475,-5.366666666666666,"0,0,0,0"
3.1666666666666665,471,AV,0,4,4,877,-3.1666666666666665,"0,0,0,0"
6.316666666666666,1015,AV,2,4,3,1753,-6.316666666666666,"0,0,0,0"
4.85,946,AV,3,1,1,1616,-4.85,"0,0,0,0"
4.75,1001,AV,0,126,108,1712,-4.75,"0,0,0,0"
5.833333333333333,835,AV,1,11,20,1456,-5.833333333333333,"0,0,0,0"
5.9,704,AV,0,101,22,1287,-5.9,"0,0,0,0"
9.433333333333334,496,AV,3,0,2,905,-9.433333333333334,"0,0,0,0"
5.216666666666667,736,AV,0,7,10,1330,-5.216666666666667,"0,0,0,0"
6.966666666666667,886,AV,3,4,20,1535,-6.966666666666667,"0,0,0,0"
3.8666666666666667,559,AV,1,84,1,1019,-3.8666666666666667,"0,0,0,0"
7.766666666666667,265,AV,2,4,5,459,-7.766666666666667,"0,0,0,0"
3.3666666666666667,432,AV,0,0,3,805,-3.3666666666666667,"0,0,0,0"
5.766666666666667,1006,AV,0,4,3,1727,-5.766666666666667,"0,0,0,0"
6.45,712,AV,3,4,20,1303,-6.45,"0,0,0,0"
4.733333333333333,626,AV,2,11,3,1144,-4.733333333333333,"0,0,0,0"
4.633333333333334,562,AV,2,11,2,1029,-4.633333333333334,"0,0,0,0"
8.383333333333333,428,AV,3,0,5,802,-8.383333333333333,"0,0,0,0"
6.633333333333334,494,AV,1,0,5,903,-6.633333333333334,"0,0,0,0"
1.75,625,AV,3,16,87,1140,-1.75,"0,0,0,0"
4.1,371,AV,0,22,9,695,-4.1,"0,0,0,0"
2.5166666666666666,360,AV,0,1,57,682,-2.5166666666666666,"0,0,0,0"
5.15,674,AV,3,7,4,1233,-5.15,"0,0,0,0"
3.5833333333333335,367,AV,0,7,58,692,-3.5833333333333335,"0,0,0,0"
5.983333333333333,653,AV,3,11,2,1202,-5.983333333333333,"0,0,0,0"
8.733333333333333,638,AV,1,96,3,1167,-8.733333333333333,"0,0,0,0"
7.233333333333333,919,AV,1,42,9,1589,-7.233333333333333,"0,0,0,0"
5.083333333333333,552,AV,2,11,5,1007,-5.083333333333333,"0,0,0,0"
5.216666666666667,308,AV,3,17,5,548,-5.216666666666667,"0,0,0,0"
5.633333333333334,765,AV,3,4,20,1380,-5.633333333333334,"0,0,0,0"
3.7,848,AV,1,19,3,1473,-3.7,"0,0,0,0"
4.666666666666667,399,AV,1,7,9,770,-4.666666666666667,"0,0,0,0"
1.4666666666666666,679,AV,0,0,12,1241,-1.4666666666666666,"0,0,0,0"
4.416666666666667,345,AV,0,7,10,667,-4.416666666666667,"0,0,0,0"
5.45,869,AV,3,17,5,1501,-5.45,"0,0,0,0"
3.1166666666666667,588,AV,2,13,82,1075,-3.1166666666666667,"0,0,0,0"
3.0,955,AV,3,119,1,1624,-3.0,"0,0,0,0"
4.8,944,AV,3,1,1,1615,-4.8,"0,0,0,0"
3.216666666666667,663,AV,1,7,9,1220,-3.216666666666667,"0,0,0,0"
7.883333333333334,901,AV,3,8,10,1557,-7.883333333333334,"0,0,0,0"
5.65,474,AV,2,17,5,887,-5.65,"0,0,0,0"
4.4,336,AV,1,7,9,618,-4.4,"0,0,0,0"
6.466666666666667,311,AV,0,4,5,552,-6.466666666666667,"0,0,0,0"
5.233333333333333,997,AV,3,0,2,1709,-5.233333333333333,"0,0,0,0"
5.45,520,AV,0,1,1,948,-5.45,"0,0,0,0"
4.016666666666667,589,AV,1,17,16,1075,-4.016666666666667,"0,0,0,0"
4.366666666666666,350,AV,1,4,40,676,-4.366666666666666,"0,0,0,0"
4.866666666666666,527,AV,2,1,1,966,-4.866666666666666,"0,0,0,0"
6.583333333333333,379,AV,1,17,5,714,-6.583333333333333,"0,0,0,0"
5.966666666666667,693,AV,2,0,2,1259,-5.966666666666667,"0,0,0,0"
6.633333333333334,579,AV,0,1,10,1062,-6.633333333333334,"0,0,0,0"
2.95,775,AV,0,11,20,1388,-2.95,"0,0,0,0"
6.166666666666667,978,AV,0,4,3,1677,-6.166666666666667,"0,0,0,0"
7.5,677,AV,2,4,3,1237,-7.5,"0,0,0,0"
4.733333333333333,447,AV,2,72,20,832,-4.733333333333333,"0,0,0,0"
4.116666666666666,686,AV,3,24,10,1245,-4.116666666666666,"0,0,0,0"
4.4,667,AV,0,7,9,1225,-4.4,"0,0,0,0"
3.1,502,AV,0,0,3,911,-3.1,"0,0,0,0"
4.05,1026,AV,0,4,20,1777,-4.05,"0,0,0,0"
3.6333333333333333,570,AV,1,8,78,1050,-3.6333333333333333,"0,0,0,0"
3.6333333333333333,999,AV,0,40,9,1710,-3.6333333333333333,"0,0,0,0"
4.466666666666667,340,AV,3,55,20,645,-4.466666666666667,"0,0,0,0"
5.883333333333334,957,AV,1,1,1,1631,-5.883333333333334,"0,0,0,0"
3.8,987,AV,2,16,107,1689,-3.8,"0,0,0,0"
2.8,458,AV,0,13,39,861,-2.8,"0,0,0,0"
5.3,873,AV,1,17,5,1506,-5.3,"0,0,0,0"
6.5,546,AV,0,11,5,1002,-6.5,"0,0,0,0"
6.233333333333333,450,AV,1,17,5,851,-6.233333333333333,"0,0,0,0"
2.3,796,AV,2,8,2,1412,-2.3,"0,0,0,0"
4.0,706,AV,0,16,94,1291,-4.0,"0,0,0,0"
5.933333333333334,578,AV,1,86,3,1061,-5.933333333333334,"0,0,0,0"
3.683333333333333,1003,AV,2,123,2,1717,-3.683333333333333,"0,0,0,0"
6.55,906,AV,1,4,3,1562,-6.55,"0,0,0,0"
1.8333333333333333,518,AV,2,80,3,942,-1.8333333333333333,"0,0,0,0"
7.05,642,AV,0,4,3,1173,-7.05,"0,0,0,0"
