travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.75,0,Human,0,0,0,27,-0.75,-0.75,"-0.6279343325866668,-0.6686666666666667"
1.0166666666666666,1,Human,0,0,0,40,-1.0166666666666666,-1.0166666666666666,"-0.9590330812841987,0.0"
1.0666666666666667,2,Human,1,0,0,31,-1.0666666666666667,-1.0666666666666667,"-0.6695756049066668,-0.7461760000000001"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5306485953511425,0.0"
0.8333333333333334,4,Human,0,0,0,37,-0.8333333333333334,-0.8333333333333334,"-0.8525051465422167,0.0"
0.7666666666666667,5,Human,0,0,0,28,-0.7666666666666667,-0.7666666666666667,"-0.6363734664533335,-0.6768000000000001"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.466327553490398,0.0"
0.8166666666666667,7,Human,0,0,0,36,-0.8166666666666667,-0.8166666666666667,"-0.7396703016960001,-0.7243200000000001"
0.5833333333333334,8,Human,0,0,0,22,-0.5833333333333334,-0.5833333333333334,"-0.5475562601813334,-0.5543733333333334"
0.6,9,Human,0,0,0,25,-0.6,-0.6,"-0.5430873292800001,-0.6014133333333334"
1.0,10,Human,0,0,0,39,-1.0,-1.0,"-0.9492416370049026,0.0"
0.8666666666666667,11,Human,0,0,0,38,-0.8666666666666667,-0.8666666666666667,"-0.9027981448402264,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.4345975775232001,-0.4310666666666667"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4826941451086507,0.0"
0.5833333333333334,14,Human,0,0,0,20,-0.5833333333333334,-0.5833333333333334,"-0.5771142888658262,0.0"
0.7833333333333333,15,Human,0,0,0,29,-0.7833333333333333,-0.7833333333333333,"-0.6581859010560001,-0.6583466666666667"
0.8833333333333333,16,Human,1,0,0,16,-0.8833333333333333,-0.8833333333333333,"-0.4265803052373334,-0.5138400000000001"
0.8333333333333334,17,Human,0,0,0,32,-0.8333333333333334,-0.8333333333333334,"-0.7725100875699544,0.0"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.5643395676160001,-0.6124266666666668"
0.8166666666666667,19,Human,0,0,0,30,-0.8166666666666667,-0.8166666666666667,"-0.7149536404510038,0.0"
