id,action,origin,destination,start_time,epsilon
253,0,1,1,756,0.89
254,0,0,0,762,0.92
255,0,1,1,762,0.83
256,0,0,0,768,0.65
257,1,1,1,768,0.94
258,0,0,0,774,0.81
259,2,1,1,774,0.90
260,1,0,0,780,0.86
261,1,1,1,780,0.89
262,0,0,0,786,0.68
263,0,1,1,786,0.78
264,1,0,0,792,0.82
265,0,1,1,792,0.91
266,2,0,0,798,0.89
267,2,1,1,798,0.80
268,0,0,0,804,0.71
269,0,1,1,804,0.85
270,2,0,0,810,0.90
271,0,1,1,810,0.79
272,2,0,0,816,0.89
273,0,1,1,816,0.65
274,2,0,0,822,0.76
275,2,1,1,822,0.74
276,0,0,0,828,0.80
277,0,1,1,828,0.73
278,1,0,0,834,0.83
279,0,1,1,834,0.81
280,2,0,0,840,0.92
281,2,1,1,840,0.78
282,1,0,0,846,0.83
283,2,1,1,846,0.81
284,0,0,0,852,0.95
285,1,1,1,852,0.85
286,0,0,0,858,0.88
287,1,1,1,858,0.83
288,1,0,0,864,0.88
289,0,1,1,864,0.75
290,2,0,0,870,0.87
291,2,1,1,870,0.86
292,0,0,0,876,0.74
293,2,1,1,876,0.87
294,0,0,0,882,0.91
295,1,1,1,882,0.74
296,2,0,0,888,0.67
297,0,1,1,888,0.75
298,0,0,0,894,0.79
299,1,1,1,894,0.70
300,1,0,0,900,0.79
301,0,1,1,900,0.69
302,2,0,0,906,0.83
303,0,1,1,906,0.81
304,0,0,0,912,0.75
305,1,1,1,912,0.91
306,0,0,0,918,0.65
307,1,1,1,918,0.74
308,0,0,0,924,0.91
309,0,1,1,924,0.81
310,0,0,0,930,0.88
311,2,1,1,930,0.81
312,2,0,0,936,0.77
313,2,1,1,936,0.83
314,2,0,0,942,0.92
315,0,1,1,942,0.82
316,1,0,0,948,0.77
317,1,1,1,948,0.69
318,0,0,0,954,0.68
319,0,1,1,954,0.79
320,0,0,0,960,0.77
321,0,1,1,960,0.71
322,1,0,0,966,0.94
323,2,1,1,966,0.73
324,2,0,0,972,0.92
325,0,1,1,972,0.79
326,2,0,0,978,0.94
327,0,1,1,978,0.76
328,2,0,0,984,0.78
329,2,1,1,984,0.74
330,2,0,0,990,0.88
331,1,1,1,990,0.83
332,0,0,0,996,0.80
333,0,1,1,996,0.72
334,2,0,0,1002,0.70
335,2,1,1,1002,0.80
336,1,0,0,1008,0.80
337,2,1,1,1008,0.82
338,0,0,0,1014,0.88
339,0,1,1,1014,0.79
340,0,0,0,1020,0.86
341,1,1,1,1020,0.73
342,0,0,0,1026,0.70
343,0,1,1,1026,0.89
344,0,0,0,1032,0.92
345,1,1,1,1032,0.81
346,0,0,0,1038,0.86
347,0,1,1,1038,0.66
348,1,0,0,1044,0.78
349,0,1,1,1044,0.90
350,2,0,0,1050,0.93
351,2,1,1,1050,0.75
352,0,0,0,1056,0.93
353,2,1,1,1056,0.64
354,2,0,0,1062,0.77
355,0,1,1,1062,0.72
356,0,0,0,1068,0.79
357,2,1,1,1068,0.67
358,0,0,0,1074,0.76
359,0,1,1,1074,0.82
360,0,0,0,1080,0.66
361,0,1,1,1080,0.68
362,2,0,0,1086,0.89
363,2,1,1,1086,0.88
364,1,0,0,1092,0.79
365,0,1,1,1092,0.83
366,2,0,0,1098,0.79
367,0,1,1,1098,0.84
368,2,0,0,1104,0.80
369,1,1,1,1104,0.77
370,0,0,0,1110,0.86
371,0,1,1,1110,0.95
372,1,0,0,1116,0.96
373,1,1,1,1116,0.66
374,2,0,0,1122,0.87
375,0,1,1,1122,0.84
376,0,0,0,1128,0.91
377,0,1,1,1128,0.73
378,0,0,0,1134,0.82
379,2,1,1,1134,0.82
380,0,0,0,1140,0.74
381,2,1,1,1140,0.81
382,2,0,0,1146,0.83
383,0,1,1,1146,0.82
384,1,0,0,1152,0.72
385,0,1,1,1152,0.84
386,2,0,0,1158,0.76
387,1,1,1,1158,0.74
388,2,0,0,1164,0.83
389,1,1,1,1164,0.82
390,0,0,0,1170,0.83
391,1,1,1,1170,0.75
392,1,0,0,1176,0.71
393,1,1,1,1176,0.77
394,2,0,0,1182,0.90
395,2,1,1,1182,0.79
396,1,0,0,1188,0.68
397,1,1,1,1188,0.77
398,2,0,0,1194,0.69
399,0,1,1,1194,0.78
400,2,0,0,1200,0.95
401,2,1,1,1200,0.69
402,0,0,0,1206,0.80
403,0,1,1,1206,0.89
404,1,0,0,1212,0.73
405,2,1,1,1212,0.89
406,2,0,0,1218,0.81
407,0,1,1,1218,0.73
408,0,0,0,1224,0.84
409,1,1,1,1224,0.71
410,1,0,0,1230,0.79
411,0,1,1,1230,0.77
412,0,0,0,1236,0.88
413,1,1,1,1236,0.66
414,0,0,0,1242,0.93
415,1,1,1,1242,0.75
416,0,0,0,1248,0.79
417,2,1,1,1248,0.85
418,0,0,0,1254,0.75
419,0,1,1,1254,0.73
420,0,0,0,1260,0.86
421,2,1,1,1260,0.83
422,0,0,0,1266,0.94
423,2,1,1,1266,0.84
424,1,0,0,1272,0.93
425,0,1,1,1272,0.95
426,1,0,0,1278,0.83
427,0,1,1,1278,0.71
428,1,0,0,1284,0.67
429,1,1,1,1284,0.89
430,2,0,0,1290,0.88
431,0,1,1,1290,0.83
432,0,0,0,1296,0.82
433,0,1,1,1296,0.92
434,2,0,0,1302,0.85
435,1,1,1,1302,0.88
436,0,0,0,1308,0.79
437,0,1,1,1308,0.85
438,1,0,0,1314,0.79
439,2,1,1,1314,0.93
440,0,0,0,1320,0.74
441,2,1,1,1320,0.79
442,0,0,0,1326,0.79
443,1,1,1,1326,0.80
444,0,0,0,1332,0.72
445,2,1,1,1332,0.88
446,1,0,0,1338,0.95
447,0,1,1,1338,0.83
448,2,0,0,1344,0.87
449,1,1,1,1344,0.89
450,1,0,0,1350,0.89
451,2,1,1,1350,0.81
452,0,0,0,1356,0.77
453,0,1,1,1356,0.82
454,2,0,0,1362,0.90
455,1,1,1,1362,0.86
456,1,0,0,1368,0.88
457,1,1,1,1368,0.94
458,1,0,0,1374,0.87
459,2,1,1,1374,0.72
460,0,0,0,1380,0.73
461,1,1,1,1380,0.91
462,1,0,0,1386,0.82
463,0,1,1,1386,0.82
464,2,0,0,1392,0.86
465,2,1,1,1392,0.94
466,0,0,0,1398,0.84
467,2,1,1,1398,0.72
468,2,0,0,1404,0.77
469,2,1,1,1404,0.87
470,0,0,0,1410,0.82
471,0,1,1,1410,0.88
472,0,0,0,1416,0.85
473,2,1,1,1416,0.70
474,0,0,0,1422,0.82
475,1,1,1,1422,0.89
476,0,0,0,1428,0.70
477,2,1,1,1428,0.73
478,0,0,0,1434,0.75
479,0,1,1,1434,0.88
480,0,0,0,1440,0.82
481,0,1,1,1440,0.72
482,2,0,0,1446,0.85
483,1,1,1,1446,0.67
484,2,0,0,1452,0.91
485,1,1,1,1452,0.85
486,2,0,0,1458,0.77
487,2,1,1,1458,0.83
488,1,0,0,1464,0.84
489,0,1,1,1464,0.73
490,0,0,0,1470,0.94
491,1,1,1,1470,0.79
492,1,0,0,1476,0.72
493,2,1,1,1476,0.69
494,1,0,0,1482,0.67
495,2,1,1,1482,0.88
496,1,0,0,1488,0.85
497,1,1,1,1488,0.87
498,1,0,0,1494,0.90
499,1,1,1,1494,0.87
500,2,0,0,1500,0.78
501,1,1,1,1500,0.79
502,0,0,0,1506,0.84
503,1,1,1,1506,0.80
504,0,0,0,1512,0.69
505,1,1,1,1512,0.88
506,0,0,0,1518,0.83
507,2,1,1,1518,0.86
508,0,0,0,1524,0.69
509,0,1,1,1524,0.76
510,2,0,0,1530,0.71
511,1,1,1,1530,0.68
512,0,0,0,1536,0.67
513,0,1,1,1536,0.91
514,2,0,0,1542,0.76
515,1,1,1,1542,0.71
516,1,0,0,1548,0.94
517,2,1,1,1548,0.74
518,2,0,0,1554,0.90
519,0,1,1,1554,0.83
520,2,0,0,1560,0.81
521,2,1,1,1560,0.74
522,0,0,0,1566,0.88
523,1,1,1,1566,0.74
524,0,0,0,1572,0.83
525,1,1,1,1572,0.70
526,2,0,0,1578,0.83
527,2,1,1,1578,0.82
528,1,0,0,1584,0.71
529,2,1,1,1584,0.72
530,0,0,0,1590,0.84
531,2,1,1,1590,0.92
532,1,0,0,1596,0.87
533,2,1,1,1596,0.93
534,0,0,0,1602,0.83
535,0,1,1,1602,0.69
536,2,0,0,1608,0.89
537,0,1,1,1608,0.77
538,1,0,0,1614,0.90
539,0,1,1,1614,0.71
540,1,0,0,1620,0.90
541,0,1,1,1620,0.72
542,0,0,0,1626,0.71
543,0,1,1,1626,0.77
544,2,0,0,1632,0.90
545,1,1,1,1632,0.84
546,0,0,0,1638,0.88
547,2,1,1,1638,0.72
548,2,0,0,1644,0.82
549,0,1,1,1644,0.83
550,1,0,0,1650,0.70
551,2,1,1,1650,0.70
552,2,0,0,1656,0.75
553,1,1,1,1656,0.79
554,1,0,0,1662,0.77
555,1,1,1,1662,0.83
556,1,0,0,1668,0.80
557,2,1,1,1668,0.79
558,1,0,0,1674,0.84
559,1,1,1,1674,0.89
560,0,0,0,1680,0.74
561,1,1,1,1680,0.79
562,1,0,0,1686,0.92
563,0,1,1,1686,0.81
564,0,0,0,1692,0.79
565,0,1,1,1692,0.87
566,2,0,0,1698,0.85
567,0,1,1,1698,0.76
568,0,0,0,1704,0.66
569,2,1,1,1704,0.73
570,2,0,0,1710,0.81
571,0,1,1,1710,0.72
572,2,0,0,1716,0.69
573,0,1,1,1716,0.75
574,0,0,0,1722,0.81
575,0,1,1,1722,0.83
576,1,0,0,1728,0.81
577,1,1,1,1728,0.75
578,0,0,0,1734,0.71
579,2,1,1,1734,0.79
580,0,0,0,1740,0.70
581,1,1,1,1740,0.68
582,0,0,0,1746,0.69
583,2,1,1,1746,0.75
584,1,0,0,1752,0.69
585,2,1,1,1752,0.92
586,0,0,0,1758,0.66
587,0,1,1,1758,0.64
588,2,0,0,1764,0.93
589,0,1,1,1764,0.75
590,2,0,0,1770,0.83
591,0,1,1,1770,0.80
592,1,0,0,1776,0.69
593,0,1,1,1776,0.89
594,0,0,0,1782,0.81
595,0,1,1,1782,0.83
596,0,0,0,1788,0.81
597,2,1,1,1788,0.86
598,1,0,0,1794,0.82
599,2,1,1,1794,0.75
600,0,0,0,1800,0.71
601,1,1,1,1800,0.65
602,2,0,0,1806,0.89
603,0,1,1,1806,0.86
604,2,0,0,1812,0.92
605,1,1,1,1812,0.73
606,2,0,0,1818,0.91
607,2,1,1,1818,0.97
608,2,0,0,1824,0.91
609,0,1,1,1824,0.66
610,0,0,0,1830,0.72
611,0,1,1,1830,0.82
612,1,0,0,1836,0.70
613,0,1,1,1836,0.66
614,2,0,0,1842,0.72
615,2,1,1,1842,0.84
616,1,0,0,1848,0.96
617,0,1,1,1848,0.81
618,2,0,0,1854,0.86
619,0,1,1,1854,0.88
620,2,0,0,1860,0.72
621,0,1,1,1860,0.83
622,0,0,0,1866,0.85
623,2,1,1,1866,0.77
624,2,0,0,1872,0.78
625,0,1,1,1872,0.70
626,2,0,0,1878,0.72
627,1,1,1,1878,0.92
628,1,0,0,1884,0.65
629,2,1,1,1884,0.84
630,1,0,0,1890,0.84
631,0,1,1,1890,0.77
632,0,0,0,1896,0.71
633,0,1,1,1896,0.72
634,1,0,0,1902,0.88
635,0,1,1,1902,0.76
636,0,0,0,1908,0.85
637,2,1,1,1908,0.84
638,0,0,0,1914,0.83
639,0,1,1,1914,0.72
640,1,0,0,1920,0.74
641,0,1,1,1920,0.90
642,2,0,0,1926,0.69
643,1,1,1,1926,0.83
644,0,0,0,1932,0.78
645,0,1,1,1932,0.80
646,1,0,0,1938,0.74
647,1,1,1,1938,0.70
648,2,0,0,1944,0.67
649,1,1,1,1944,0.91
650,2,0,0,1950,0.86
651,2,1,1,1950,0.74
652,0,0,0,1956,0.87
653,2,1,1,1956,0.69
654,1,0,0,1962,0.86
655,2,1,1,1962,0.97
656,2,0,0,1968,0.91
657,0,1,1,1968,0.86
658,1,0,0,1974,0.75
659,2,1,1,1974,0.91
660,0,0,0,1980,0.86
661,0,1,1,1980,0.71
662,1,0,0,1986,0.90
663,1,1,1,1986,0.83
664,1,0,0,1992,0.75
665,1,1,1,1992,0.89
666,0,0,0,1998,0.79
667,0,1,1,1998,0.78
668,2,0,0,2004,0.83
669,0,1,1,2004,0.79
670,0,0,0,2010,0.83
671,1,1,1,2010,0.78
672,2,0,0,2016,0.83
673,2,1,1,2016,0.74
674,0,0,0,2022,0.83
675,2,1,1,2022,0.91
676,2,0,0,2028,0.77
677,2,1,1,2028,0.83
678,0,0,0,2034,0.67
679,2,1,1,2034,0.82
680,2,0,0,2040,0.80
681,0,1,1,2040,0.84
682,0,0,0,2046,0.90
683,2,1,1,2046,0.90
684,1,0,0,2052,0.67
685,0,1,1,2052,0.66
686,2,0,0,2058,0.84
687,2,1,1,2058,0.89
688,0,0,0,2064,0.84
689,1,1,1,2064,0.89
690,0,0,0,2070,0.72
691,0,1,1,2070,0.78
692,2,0,0,2076,0.88
693,1,1,1,2076,0.80
694,0,0,0,2082,0.89
695,0,1,1,2082,0.74
696,0,0,0,2088,0.77
697,0,1,1,2088,0.74
698,1,0,0,2094,0.70
699,0,1,1,2094,0.87
700,1,0,0,2100,0.90
701,2,1,1,2100,0.76
702,0,0,0,2106,0.65
703,0,1,1,2106,0.90
704,2,0,0,2112,0.77
705,1,1,1,2112,0.91
706,2,0,0,2118,0.78
707,0,1,1,2118,0.84
708,1,0,0,2124,0.89
709,2,1,1,2124,0.80
710,1,0,0,2130,0.94
711,1,1,1,2130,0.81
712,2,0,0,2136,0.75
713,0,1,1,2136,0.90
714,1,0,0,2142,0.80
715,1,1,1,2142,0.76
716,2,0,0,2148,0.88
717,1,1,1,2148,0.77
718,1,0,0,2154,0.91
719,1,1,1,2154,0.79
720,1,0,0,2160,0.87
721,1,1,1,2160,0.75
722,0,0,0,2166,0.88
723,1,1,1,2166,0.65
724,0,0,0,2172,0.87
725,0,1,1,2172,0.79
726,1,0,0,2178,0.76
727,0,1,1,2178,0.66
728,0,0,0,2184,0.79
729,0,1,1,2184,0.64
730,0,0,0,2190,0.73
731,1,1,1,2190,0.78
732,1,0,0,2196,0.82
733,0,1,1,2196,0.67
734,0,0,0,2202,0.72
735,1,1,1,2202,0.82
736,1,0,0,2208,0.73
737,0,1,1,2208,0.75
738,2,0,0,2214,0.89
739,2,1,1,2214,0.65
740,1,0,0,2220,0.90
741,0,1,1,2220,0.75
742,1,0,0,2226,0.83
743,2,1,1,2226,0.78
744,1,0,0,2232,0.84
745,0,1,1,2232,0.69
746,1,0,0,2238,0.70
747,1,1,1,2238,0.75
748,1,0,0,2244,0.88
749,0,1,1,2244,0.91
750,0,0,0,2250,0.70
751,1,1,1,2250,0.83
752,2,0,0,2256,0.76
753,1,1,1,2256,0.74
754,0,0,0,2262,0.78
755,1,1,1,2262,0.70
756,1,0,0,2268,0.73
757,2,1,1,2268,0.79
758,1,0,0,2274,0.83
759,2,1,1,2274,0.83
760,0,0,0,2280,0.73
761,0,1,1,2280,0.81
762,1,0,0,2286,0.85
763,0,1,1,2286,0.75
764,0,0,0,2292,0.77
765,1,1,1,2292,0.82
766,1,0,0,2298,0.73
767,0,1,1,2298,0.80
768,0,0,0,2304,0.85
769,0,1,1,2304,0.90
770,2,0,0,2310,0.83
771,2,1,1,2310,0.87
772,0,0,0,2316,0.69
773,2,1,1,2316,0.75
774,1,0,0,2322,0.92
775,2,1,1,2322,0.89
776,1,0,0,2328,0.76
777,0,1,1,2328,0.78
778,0,0,0,2334,0.78
779,2,1,1,2334,0.91
780,1,0,0,2340,0.74
781,0,1,1,2340,0.89
782,1,0,0,2346,0.89
783,2,1,1,2346,0.70
784,2,0,0,2352,0.76
785,0,1,1,2352,0.68
786,2,0,0,2358,0.89
787,0,1,1,2358,0.76
788,2,0,0,2364,0.69
789,2,1,1,2364,0.68
790,1,0,0,2370,0.83
791,1,1,1,2370,0.72
792,2,0,0,2376,0.88
793,0,1,1,2376,0.73
794,2,0,0,2382,0.87
795,0,1,1,2382,0.66
796,0,0,0,2388,0.88
797,2,1,1,2388,0.89
798,0,0,0,2394,0.67
799,1,1,1,2394,0.87
800,2,0,0,2400,0.71
801,1,1,1,2400,0.92
802,1,0,0,2406,0.71
803,0,1,1,2406,0.71
804,0,0,0,2412,0.95
805,0,1,1,2412,0.91
806,0,0,0,2418,0.85
807,0,1,1,2418,0.88
808,0,0,0,2424,0.74
809,2,1,1,2424,0.68
810,0,0,0,2430,0.78
811,1,1,1,2430,0.67
812,1,0,0,2436,0.92
813,2,1,1,2436,0.82
814,0,0,0,2442,0.65
815,2,1,1,2442,0.83
816,1,0,0,2448,0.77
817,0,1,1,2448,0.75
818,1,0,0,2454,0.94
819,1,1,1,2454,0.80
820,2,0,0,2460,0.70
821,0,1,1,2460,0.66
822,0,0,0,2466,0.67
823,0,1,1,2466,0.75
824,1,0,0,2472,0.74
825,2,1,1,2472,0.86
826,1,0,0,2478,0.87
827,0,1,1,2478,0.89
828,2,0,0,2484,0.73
829,2,1,1,2484,0.67
830,0,0,0,2490,0.89
831,1,1,1,2490,0.85
832,0,0,0,2496,0.68
833,1,1,1,2496,0.89
834,1,0,0,2502,0.80
835,0,1,1,2502,0.69
836,1,0,0,2508,0.90
837,1,1,1,2508,0.89
838,0,0,0,2514,0.65
839,2,1,1,2514,0.91
840,1,0,0,2520,0.84
841,1,1,1,2520,0.76
842,2,0,0,2526,0.69
843,0,1,1,2526,0.81
844,2,0,0,2532,0.68
845,0,1,1,2532,0.71
846,1,0,0,2538,0.67
847,0,1,1,2538,0.85
848,2,0,0,2544,0.83
849,1,1,1,2544,0.71
850,2,0,0,2550,0.77
851,1,1,1,2550,0.80
852,1,0,0,2556,0.92
853,0,1,1,2556,0.75
854,2,0,0,2562,0.77
855,0,1,1,2562,0.76
856,0,0,0,2568,0.69
857,2,1,1,2568,0.84
858,1,0,0,2574,0.85
859,1,1,1,2574,0.87
860,2,0,0,2580,0.77
861,1,1,1,2580,0.84
862,2,0,0,2586,0.95
863,0,1,1,2586,0.89
864,2,0,0,2592,0.97
865,2,1,1,2592,0.95
866,2,0,0,2598,0.96
867,2,1,1,2598,0.70
868,1,0,0,2604,0.89
869,2,1,1,2604,0.83
870,0,0,0,2610,0.73
871,1,1,1,2610,0.84
872,0,0,0,2616,0.81
873,2,1,1,2616,0.70
874,1,0,0,2622,0.88
875,0,1,1,2622,0.86
876,0,0,0,2628,0.69
877,2,1,1,2628,0.79
878,2,0,0,2634,0.81
879,1,1,1,2634,0.73
880,2,0,0,2640,0.84
881,2,1,1,2640,0.69
882,0,0,0,2646,0.86
883,0,1,1,2646,0.80
884,0,0,0,2652,0.78
885,1,1,1,2652,0.70
886,0,0,0,2658,0.85
887,0,1,1,2658,0.78
888,2,0,0,2664,0.75
889,0,1,1,2664,0.88
890,0,0,0,2670,0.89
891,1,1,1,2670,0.73
892,1,0,0,2676,0.93
893,1,1,1,2676,0.75
894,1,0,0,2682,0.75
895,1,1,1,2682,0.76
896,0,0,0,2688,0.68
897,2,1,1,2688,0.90
898,0,0,0,2694,0.81
899,0,1,1,2694,0.81
900,2,0,0,2700,0.80
901,1,1,1,2700,0.76
902,0,0,0,2706,0.73
903,2,1,1,2706,0.70
904,0,0,0,2712,0.88
905,1,1,1,2712,0.73
906,0,0,0,2718,0.75
907,2,1,1,2718,0.70
908,0,0,0,2724,0.76
909,0,1,1,2724,0.65
910,0,0,0,2730,0.68
911,1,1,1,2730,0.82
912,0,0,0,2736,0.92
913,2,1,1,2736,0.68
914,2,0,0,2742,0.92
915,1,1,1,2742,0.80
916,2,0,0,2748,0.88
917,2,1,1,2748,0.90
918,1,0,0,2754,0.83
919,0,1,1,2754,0.92
920,2,0,0,2760,0.68
921,1,1,1,2760,0.90
922,0,0,0,2766,0.70
923,0,1,1,2766,0.90
924,2,0,0,2772,0.84
925,2,1,1,2772,0.78
926,2,0,0,2778,0.91
927,2,1,1,2778,0.74
928,0,0,0,2784,0.75
929,0,1,1,2784,0.76
930,0,0,0,2790,0.86
931,0,1,1,2790,0.88
932,1,0,0,2796,0.75
933,0,1,1,2796,0.68
934,0,0,0,2802,0.87
935,0,1,1,2802,0.90
936,1,0,0,2808,0.73
937,0,1,1,2808,0.88
938,1,0,0,2814,0.88
939,0,1,1,2814,0.79
940,1,0,0,2820,0.83
941,1,1,1,2820,0.83
942,1,0,0,2826,0.95
943,0,1,1,2826,0.92
944,0,0,0,2832,0.80
945,0,1,1,2832,0.74
946,0,0,0,2838,0.68
947,0,1,1,2838,0.68
948,0,0,0,2844,0.85
949,2,1,1,2844,0.82
950,2,0,0,2850,0.79
951,2,1,1,2850,0.83
952,0,0,0,2856,0.68
