id,action,origin,destination,start_time,epsilon
949,1,1,1,2844,0.77
950,0,0,0,2850,0.74
951,1,1,1,2850,0.80
952,0,0,0,2856,0.66
953,2,1,1,2856,0.74
954,1,0,0,2862,0.83
955,2,1,1,2862,0.68
956,2,0,0,2868,0.85
957,0,1,1,2868,0.62
958,1,0,0,2874,0.83
959,1,1,1,2874,0.73
960,1,0,0,2880,0.78
961,1,1,1,2880,0.61
962,1,0,0,2886,0.62
963,0,1,1,2886,0.84
964,0,0,0,2892,0.87
965,2,1,1,2892,0.93
966,0,0,0,2898,0.83
967,2,1,1,2898,0.71
968,2,0,0,2904,0.76
969,2,1,1,2904,0.86
970,2,0,0,2910,0.71
971,2,1,1,2910,0.77
972,0,0,0,2916,0.63
973,1,1,1,2916,0.63
974,2,0,0,2922,0.76
975,2,1,1,2922,0.85
976,1,0,0,2928,0.70
977,0,1,1,2928,0.66
978,0,0,0,2934,0.68
979,1,1,1,2934,0.85
980,1,0,0,2940,0.82
981,0,1,1,2940,0.74
982,1,0,0,2946,0.72
983,2,1,1,2946,0.81
984,2,0,0,2952,0.66
985,0,1,1,2952,0.65
986,1,0,0,2958,0.90
987,1,1,1,2958,0.86
988,2,0,0,2964,0.61
989,1,1,1,2964,0.70
990,0,0,0,2970,0.73
991,0,1,1,2970,0.66
992,1,0,0,2976,0.72
993,1,1,1,2976,0.72
994,1,0,0,2982,0.78
995,0,1,1,2982,0.70
996,0,0,0,2988,0.85
997,1,1,1,2988,0.63
998,0,0,0,2994,0.77
999,0,1,1,2994,0.82
1000,1,0,0,3000,0.70
1001,0,1,1,3000,0.72
1002,1,0,0,3006,0.90
1003,1,1,1,3006,0.84
1004,1,0,0,3012,0.83
1005,1,1,1,3012,0.80
1006,1,0,0,3018,0.92
1007,0,1,1,3018,0.88
1008,1,0,0,3024,0.92
1009,2,1,1,3024,0.79
1010,2,0,0,3030,0.76
1011,1,1,1,3030,0.76
1012,2,0,0,3036,0.69
1013,1,1,1,3036,0.66
1014,1,0,0,3042,0.66
1015,1,1,1,3042,0.83
1016,1,0,0,3048,0.71
1017,0,1,1,3048,0.60
1018,1,0,0,3054,0.71
1019,1,1,1,3054,0.72
1020,0,0,0,3060,0.78
1021,2,1,1,3060,0.77
1022,2,0,0,3066,0.73
1023,2,1,1,3066,0.63
1024,0,0,0,3072,0.78
1025,1,1,1,3072,0.88
1026,1,0,0,3078,0.77
1027,2,1,1,3078,0.76
1028,1,0,0,3084,0.72
1029,0,1,1,3084,0.72
1030,2,0,0,3090,0.71
1031,1,1,1,3090,0.70
1032,0,0,0,3096,0.68
1033,0,1,1,3096,0.89
1034,0,0,0,3102,0.73
1035,0,1,1,3102,0.63
1036,0,0,0,3108,0.82
1037,0,1,1,3108,0.85
1038,1,0,0,3114,0.79
1039,1,1,1,3114,0.71
1040,2,0,0,3120,0.77
1041,0,1,1,3120,0.88
1042,2,0,0,3126,0.64
1043,0,1,1,3126,0.68
1044,1,0,0,3132,0.67
1045,2,1,1,3132,0.69
1046,0,0,0,3138,0.79
1047,1,1,1,3138,0.67
1048,2,0,0,3144,0.74
1049,1,1,1,3144,0.64
1050,2,0,0,3150,0.84
1051,1,1,1,3150,0.84
1052,0,0,0,3156,0.70
1053,2,1,1,3156,0.80
1054,2,0,0,3162,0.69
1055,0,1,1,3162,0.89
1056,1,0,0,3168,0.79
1057,0,1,1,3168,0.71
1058,1,0,0,3174,0.80
1059,1,1,1,3174,0.81
1060,0,0,0,3180,0.73
1061,2,1,1,3180,0.82
1062,1,0,0,3186,0.77
1063,1,1,1,3186,0.61
1064,1,0,0,3192,0.86
1065,1,1,1,3192,0.59
1066,2,0,0,3198,0.92
1067,0,1,1,3198,0.89
1068,1,0,0,3204,0.81
1069,2,1,1,3204,0.65
1070,0,0,0,3210,0.79
1071,2,1,1,3210,0.90
1072,0,0,0,3216,0.89
1073,2,1,1,3216,0.69
1074,1,0,0,3222,0.75
1075,1,1,1,3222,0.68
1076,0,0,0,3228,0.71
1077,1,1,1,3228,0.68
1078,0,0,0,3234,0.68
1079,0,1,1,3234,0.84
1080,1,0,0,3240,0.76
1081,0,1,1,3240,0.74
1082,1,0,0,3246,0.65
1083,2,1,1,3246,0.69
1084,1,0,0,3252,0.64
1085,0,1,1,3252,0.71
1086,1,0,0,3258,0.80
1087,2,1,1,3258,0.73
1088,2,0,0,3264,0.68
1089,0,1,1,3264,0.66
1090,0,0,0,3270,0.70
1091,1,1,1,3270,0.83
1092,2,0,0,3276,0.62
1093,1,1,1,3276,0.75
1094,1,0,0,3282,0.67
1095,0,1,1,3282,0.65
1096,2,0,0,3288,0.76
1097,0,1,1,3288,0.78
1098,0,0,0,3294,0.66
1099,2,1,1,3294,0.64
1100,2,0,0,3300,0.82
1101,0,1,1,3300,0.66
1102,0,0,0,3306,0.75
1103,0,1,1,3306,0.73
1104,2,0,0,3312,0.59
1105,1,1,1,3312,0.69
1106,1,0,0,3318,0.81
1107,2,1,1,3318,0.78
1108,1,0,0,3324,0.78
1109,2,1,1,3324,0.92
1110,2,0,0,3330,0.77
1111,2,1,1,3330,0.73
1112,0,0,0,3336,0.66
1113,1,1,1,3336,0.79
1114,1,0,0,3342,0.77
1115,1,1,1,3342,0.66
1116,0,0,0,3348,0.84
1117,1,1,1,3348,0.72
1118,1,0,0,3354,0.75
1119,0,1,1,3354,0.75
1120,0,0,0,3360,0.80
1121,0,1,1,3360,0.81
1122,0,0,0,3366,0.70
1123,0,1,1,3366,0.71
1124,0,0,0,3372,0.61
1125,1,1,1,3372,0.73
1126,1,0,0,3378,0.73
1127,2,1,1,3378,0.76
1128,2,0,0,3384,0.89
1129,2,1,1,3384,0.63
1130,0,0,0,3390,0.83
1131,1,1,1,3390,0.70
1132,1,0,0,3396,0.76
1133,1,1,1,3396,0.66
1134,1,0,0,3402,0.61
1135,0,1,1,3402,0.85
1136,1,0,0,3408,0.88
1137,0,1,1,3408,0.71
1138,2,0,0,3414,0.69
1139,2,1,1,3414,0.80
1140,1,0,0,3420,0.74
1141,0,1,1,3420,0.82
1142,0,0,0,3426,0.64
1143,1,1,1,3426,0.75
1144,0,0,0,3432,0.59
1145,2,1,1,3432,0.67
1146,0,0,0,3438,0.71
1147,1,1,1,3438,0.68
1148,0,0,0,3444,0.77
1149,2,1,1,3444,0.83
1150,0,0,0,3450,0.81
1151,2,1,1,3450,0.76
1152,0,0,0,3456,0.74
1153,1,1,1,3456,0.73
1154,0,0,0,3462,0.65
1155,2,1,1,3462,0.88
1156,0,0,0,3468,0.74
1157,2,1,1,3468,0.87
1158,1,0,0,3474,0.78
1159,0,1,1,3474,0.79
1160,1,0,0,3480,0.79
1161,2,1,1,3480,0.88
1162,1,0,0,3486,0.90
1163,0,1,1,3486,0.60
1164,1,0,0,3492,0.73
1165,1,1,1,3492,0.77
1166,2,0,0,3498,0.68
1167,1,1,1,3498,0.72
1168,1,0,0,3504,0.74
1169,0,1,1,3504,0.83
1170,2,0,0,3510,0.82
1171,2,1,1,3510,0.85
1172,0,0,0,3516,0.64
1173,0,1,1,3516,0.86
1174,2,0,0,3522,0.74
1175,2,1,1,3522,0.94
1176,0,0,0,3528,0.68
1177,1,1,1,3528,0.96
1178,1,0,0,3534,0.68
1179,2,1,1,3534,0.79
1180,1,0,0,3540,0.83
1181,2,1,1,3540,0.67
1182,2,0,0,3546,0.72
1183,1,1,1,3546,0.83
1184,2,0,0,3552,0.78
1185,2,1,1,3552,0.61
1186,1,0,0,3558,0.79
1187,1,1,1,3558,0.75
1188,0,0,0,3564,0.78
1189,0,1,1,3564,0.68
1190,1,0,0,3570,0.72
1191,1,1,1,3570,0.62
1192,1,0,0,3576,0.81
1193,1,1,1,3576,0.68
1194,0,0,0,3582,0.83
1195,1,1,1,3582,0.64
1196,2,0,0,3588,0.65
1197,2,1,1,3588,0.72
1198,1,0,0,3594,0.79
1199,0,1,1,3594,0.83
