id,action,origin,destination,start_time
192,1,0,0,576
193,2,1,1,576
194,2,0,0,582
195,1,1,1,582
196,2,0,0,588
197,2,1,1,588
198,1,0,0,594
199,2,1,1,594
200,2,0,0,600
201,2,1,1,600
202,2,0,0,606
203,2,1,1,606
204,0,0,0,612
205,1,1,1,612
206,2,0,0,618
207,0,1,1,618
208,1,0,0,624
209,1,1,1,624
210,2,0,0,630
211,2,1,1,630
212,0,0,0,636
213,2,1,1,636
214,1,0,0,642
215,1,1,1,642
216,2,0,0,648
217,2,1,1,648
218,0,0,0,654
219,1,1,1,654
220,0,0,0,660
221,0,1,1,660
222,2,0,0,666
223,1,1,1,666
224,1,0,0,672
225,2,1,1,672
226,2,0,0,678
227,0,1,1,678
228,0,0,0,684
229,1,1,1,684
230,0,0,0,690
231,1,1,1,690
232,2,0,0,696
233,2,1,1,696
234,2,0,0,702
235,2,1,1,702
236,1,0,0,708
237,2,1,1,708
238,2,0,0,714
239,0,1,1,714
240,1,0,0,720
241,2,1,1,720
242,2,0,0,726
243,0,1,1,726
244,2,0,0,732
245,1,1,1,732
246,1,0,0,738
247,1,1,1,738
248,1,0,0,744
249,2,1,1,744
250,0,0,0,750
251,2,1,1,750
252,2,0,0,756
253,0,1,1,756
254,2,0,0,762
255,0,1,1,762
256,0,0,0,768
257,2,1,1,768
258,2,0,0,774
259,2,1,1,774
260,0,0,0,780
261,1,1,1,780
262,2,0,0,786
263,0,1,1,786
264,2,0,0,792
265,1,1,1,792
266,0,0,0,798
267,0,1,1,798
268,2,0,0,804
269,2,1,1,804
270,0,0,0,810
271,1,1,1,810
272,0,0,0,816
273,1,1,1,816
274,0,0,0,822
275,0,1,1,822
276,0,0,0,828
277,1,1,1,828
278,0,0,0,834
279,0,1,1,834
280,2,0,0,840
281,2,1,1,840
282,2,0,0,846
283,2,1,1,846
284,0,0,0,852
285,0,1,1,852
286,0,0,0,858
287,1,1,1,858
288,1,0,0,864
289,1,1,1,864
290,0,0,0,870
291,1,1,1,870
292,1,0,0,876
293,0,1,1,876
294,1,0,0,882
295,0,1,1,882
296,2,0,0,888
297,0,1,1,888
298,1,0,0,894
299,2,1,1,894
300,1,0,0,900
301,2,1,1,900
302,0,0,0,906
303,1,1,1,906
304,2,0,0,912
305,0,1,1,912
306,1,0,0,918
307,2,1,1,918
308,0,0,0,924
309,1,1,1,924
310,2,0,0,930
311,0,1,1,930
312,1,0,0,936
313,0,1,1,936
314,1,0,0,942
315,1,1,1,942
316,1,0,0,948
317,0,1,1,948
318,2,0,0,954
319,1,1,1,954
320,2,0,0,960
321,1,1,1,960
322,1,0,0,966
323,1,1,1,966
324,2,0,0,972
325,1,1,1,972
326,0,0,0,978
327,0,1,1,978
328,2,0,0,984
329,2,1,1,984
330,0,0,0,990
331,1,1,1,990
332,1,0,0,996
333,2,1,1,996
334,2,0,0,1002
335,0,1,1,1002
336,2,0,0,1008
337,2,1,1,1008
338,2,0,0,1014
339,2,1,1,1014
340,1,0,0,1020
341,1,1,1,1020
342,0,0,0,1026
343,1,1,1,1026
344,0,0,0,1032
345,1,1,1,1032
346,1,0,0,1038
347,2,1,1,1038
348,1,0,0,1044
349,2,1,1,1044
350,2,0,0,1050
351,1,1,1,1050
352,1,0,0,1056
353,0,1,1,1056
354,1,0,0,1062
355,1,1,1,1062
356,0,0,0,1068
357,2,1,1,1068
358,1,0,0,1074
359,0,1,1,1074
360,2,0,0,1080
361,2,1,1,1080
362,0,0,0,1086
363,2,1,1,1086
364,2,0,0,1092
365,2,1,1,1092
366,1,0,0,1098
367,1,1,1,1098
368,1,0,0,1104
369,2,1,1,1104
370,2,0,0,1110
371,2,1,1,1110
372,2,0,0,1116
373,0,1,1,1116
374,0,0,0,1122
375,2,1,1,1122
376,1,0,0,1128
377,2,1,1,1128
378,1,0,0,1134
379,1,1,1,1134
380,2,0,0,1140
381,2,1,1,1140
382,1,0,0,1146
383,2,1,1,1146
384,1,0,0,1152
385,2,1,1,1152
386,2,0,0,1158
387,1,1,1,1158
388,2,0,0,1164
389,0,1,1,1164
390,0,0,0,1170
391,0,1,1,1170
392,2,0,0,1176
393,1,1,1,1176
394,2,0,0,1182
395,0,1,1,1182
396,0,0,0,1188
397,2,1,1,1188
398,2,0,0,1194
399,0,1,1,1194
400,0,0,0,1200
401,1,1,1,1200
402,1,0,0,1206
403,2,1,1,1206
404,2,0,0,1212
405,2,1,1,1212
406,1,0,0,1218
407,0,1,1,1218
408,2,0,0,1224
409,2,1,1,1224
410,0,0,0,1230
411,1,1,1,1230
412,0,0,0,1236
413,2,1,1,1236
414,2,0,0,1242
415,2,1,1,1242
416,0,0,0,1248
417,1,1,1,1248
418,1,0,0,1254
419,2,1,1,1254
420,2,0,0,1260
421,2,1,1,1260
422,2,0,0,1266
423,0,1,1,1266
424,2,0,0,1272
425,1,1,1,1272
426,0,0,0,1278
427,2,1,1,1278
428,2,0,0,1284
429,2,1,1,1284
430,1,0,0,1290
431,1,1,1,1290
432,1,0,0,1296
433,2,1,1,1296
434,2,0,0,1302
435,1,1,1,1302
436,1,0,0,1308
437,0,1,1,1308
438,0,0,0,1314
439,2,1,1,1314
440,2,0,0,1320
441,2,1,1,1320
442,2,0,0,1326
443,2,1,1,1326
444,0,0,0,1332
445,0,1,1,1332
446,2,0,0,1338
447,2,1,1,1338
448,1,0,0,1344
449,2,1,1,1344
450,0,0,0,1350
451,0,1,1,1350
452,1,0,0,1356
453,2,1,1,1356
454,2,0,0,1362
455,2,1,1,1362
456,2,0,0,1368
457,0,1,1,1368
458,1,0,0,1374
459,1,1,1,1374
460,0,0,0,1380
461,1,1,1,1380
462,0,0,0,1386
463,2,1,1,1386
464,2,0,0,1392
465,1,1,1,1392
466,0,0,0,1398
467,0,1,1,1398
468,2,0,0,1404
469,1,1,1,1404
470,1,0,0,1410
471,1,1,1,1410
472,0,0,0,1416
473,1,1,1,1416
474,1,0,0,1422
475,0,1,1,1422
476,1,0,0,1428
477,1,1,1,1428
478,0,0,0,1434
479,0,1,1,1434
480,0,0,0,1440
481,2,1,1,1440
482,1,0,0,1446
483,1,1,1,1446
484,2,0,0,1452
485,2,1,1,1452
486,0,0,0,1458
487,2,1,1,1458
488,2,0,0,1464
489,2,1,1,1464
490,1,0,0,1470
491,1,1,1,1470
492,1,0,0,1476
493,1,1,1,1476
494,1,0,0,1482
495,2,1,1,1482
496,2,0,0,1488
497,2,1,1,1488
498,1,0,0,1494
499,0,1,1,1494
500,2,0,0,1500
501,1,1,1,1500
502,1,0,0,1506
503,0,1,1,1506
504,0,0,0,1512
505,0,1,1,1512
506,2,0,0,1518
507,1,1,1,1518
508,1,0,0,1524
509,0,1,1,1524
510,1,0,0,1530
511,2,1,1,1530
512,1,0,0,1536
513,0,1,1,1536
514,1,0,0,1542
515,2,1,1,1542
516,1,0,0,1548
517,2,1,1,1548
518,0,0,0,1554
519,0,1,1,1554
520,2,0,0,1560
521,2,1,1,1560
522,2,0,0,1566
523,2,1,1,1566
524,1,0,0,1572
525,0,1,1,1572
526,0,0,0,1578
527,1,1,1,1578
528,2,0,0,1584
529,0,1,1,1584
530,2,0,0,1590
531,1,1,1,1590
532,1,0,0,1596
533,0,1,1,1596
534,2,0,0,1602
535,1,1,1,1602
536,1,0,0,1608
537,1,1,1,1608
538,1,0,0,1614
539,1,1,1,1614
540,0,0,0,1620
541,1,1,1,1620
542,2,0,0,1626
543,2,1,1,1626
544,0,0,0,1632
545,2,1,1,1632
546,1,0,0,1638
547,0,1,1,1638
548,1,0,0,1644
549,1,1,1,1644
550,2,0,0,1650
551,2,1,1,1650
552,0,0,0,1656
553,2,1,1,1656
554,2,0,0,1662
555,2,1,1,1662
556,2,0,0,1668
557,2,1,1,1668
558,1,0,0,1674
559,1,1,1,1674
560,2,0,0,1680
561,2,1,1,1680
562,2,0,0,1686
563,1,1,1,1686
564,2,0,0,1692
565,2,1,1,1692
566,2,0,0,1698
567,1,1,1,1698
568,1,0,0,1704
569,1,1,1,1704
570,2,0,0,1710
571,0,1,1,1710
572,0,0,0,1716
573,2,1,1,1716
574,1,0,0,1722
575,1,1,1,1722
576,0,0,0,1728
577,1,1,1,1728
578,2,0,0,1734
579,1,1,1,1734
580,0,0,0,1740
581,0,1,1,1740
582,1,0,0,1746
583,0,1,1,1746
584,1,0,0,1752
585,2,1,1,1752
586,2,0,0,1758
587,1,1,1,1758
588,2,0,0,1764
589,2,1,1,1764
590,1,0,0,1770
591,0,1,1,1770
592,1,0,0,1776
593,1,1,1,1776
594,0,0,0,1782
595,1,1,1,1782
596,1,0,0,1788
597,2,1,1,1788
598,0,0,0,1794
599,0,1,1,1794
600,0,0,0,1800
601,1,1,1,1800
602,1,0,0,1806
603,1,1,1,1806
604,0,0,0,1812
605,2,1,1,1812
606,0,0,0,1818
607,2,1,1,1818
608,2,0,0,1824
609,2,1,1,1824
610,1,0,0,1830
611,1,1,1,1830
612,1,0,0,1836
613,1,1,1,1836
614,2,0,0,1842
615,2,1,1,1842
616,0,0,0,1848
617,1,1,1,1848
618,0,0,0,1854
619,0,1,1,1854
620,2,0,0,1860
621,0,1,1,1860
622,1,0,0,1866
623,2,1,1,1866
624,2,0,0,1872
625,1,1,1,1872
626,0,0,0,1878
627,2,1,1,1878
628,1,0,0,1884
629,2,1,1,1884
630,2,0,0,1890
631,2,1,1,1890
632,0,0,0,1896
633,1,1,1,1896
634,1,0,0,1902
635,2,1,1,1902
636,2,0,0,1908
637,2,1,1,1908
638,1,0,0,1914
639,2,1,1,1914
640,2,0,0,1920
641,0,1,1,1920
642,0,0,0,1926
643,0,1,1,1926
644,2,0,0,1932
645,1,1,1,1932
646,1,0,0,1938
647,0,1,1,1938
648,2,0,0,1944
649,2,1,1,1944
650,2,0,0,1950
651,2,1,1,1950
652,2,0,0,1956
653,2,1,1,1956
654,0,0,0,1962
655,1,1,1,1962
656,0,0,0,1968
657,1,1,1,1968
658,1,0,0,1974
659,1,1,1,1974
660,0,0,0,1980
661,0,1,1,1980
662,0,0,0,1986
663,2,1,1,1986
664,0,0,0,1992
665,2,1,1,1992
666,0,0,0,1998
667,2,1,1,1998
668,0,0,0,2004
669,1,1,1,2004
670,0,0,0,2010
671,1,1,1,2010
672,2,0,0,2016
673,2,1,1,2016
674,0,0,0,2022
675,2,1,1,2022
676,2,0,0,2028
677,2,1,1,2028
678,2,0,0,2034
679,0,1,1,2034
680,2,0,0,2040
681,2,1,1,2040
682,2,0,0,2046
683,1,1,1,2046
684,1,0,0,2052
685,0,1,1,2052
686,2,0,0,2058
687,1,1,1,2058
688,2,0,0,2064
689,1,1,1,2064
690,0,0,0,2070
691,1,1,1,2070
692,2,0,0,2076
693,1,1,1,2076
694,2,0,0,2082
695,0,1,1,2082
696,2,0,0,2088
697,1,1,1,2088
698,1,0,0,2094
699,2,1,1,2094
700,1,0,0,2100
701,1,1,1,2100
702,1,0,0,2106
703,2,1,1,2106
704,1,0,0,2112
705,0,1,1,2112
706,2,0,0,2118
707,1,1,1,2118
708,2,0,0,2124
709,2,1,1,2124
710,2,0,0,2130
711,1,1,1,2130
712,2,0,0,2136
713,1,1,1,2136
714,1,0,0,2142
715,1,1,1,2142
716,1,0,0,2148
717,2,1,1,2148
718,2,0,0,2154
719,0,1,1,2154
720,1,0,0,2160
721,2,1,1,2160
722,2,0,0,2166
723,2,1,1,2166
724,1,0,0,2172
725,0,1,1,2172
726,2,0,0,2178
727,0,1,1,2178
728,0,0,0,2184
729,0,1,1,2184
730,2,0,0,2190
731,1,1,1,2190
732,2,0,0,2196
733,0,1,1,2196
734,0,0,0,2202
735,1,1,1,2202
736,0,0,0,2208
737,1,1,1,2208
738,2,0,0,2214
739,1,1,1,2214
740,0,0,0,2220
741,0,1,1,2220
742,1,0,0,2226
743,2,1,1,2226
744,1,0,0,2232
745,1,1,1,2232
746,2,0,0,2238
747,2,1,1,2238
748,2,0,0,2244
749,2,1,1,2244
750,2,0,0,2250
751,0,1,1,2250
752,0,0,0,2256
753,0,1,1,2256
754,1,0,0,2262
755,0,1,1,2262
756,0,0,0,2268
757,0,1,1,2268
758,2,0,0,2274
759,2,1,1,2274
760,0,0,0,2280
761,1,1,1,2280
762,1,0,0,2286
763,0,1,1,2286
764,2,0,0,2292
765,0,1,1,2292
766,0,0,0,2298
767,0,1,1,2298
768,2,0,0,2304
769,1,1,1,2304
770,2,0,0,2310
771,2,1,1,2310
772,0,0,0,2316
773,1,1,1,2316
774,1,0,0,2322
775,2,1,1,2322
776,2,0,0,2328
777,2,1,1,2328
778,1,0,0,2334
779,2,1,1,2334
780,1,0,0,2340
781,0,1,1,2340
782,1,0,0,2346
783,2,1,1,2346
784,2,0,0,2352
785,0,1,1,2352
786,1,0,0,2358
787,0,1,1,2358
788,2,0,0,2364
789,2,1,1,2364
790,0,0,0,2370
791,0,1,1,2370
792,2,0,0,2376
793,1,1,1,2376
794,0,0,0,2382
795,2,1,1,2382
796,1,0,0,2388
797,1,1,1,2388
798,1,0,0,2394
799,0,1,1,2394
800,2,0,0,2400
801,2,1,1,2400
802,1,0,0,2406
803,2,1,1,2406
804,0,0,0,2412
805,2,1,1,2412
806,0,0,0,2418
807,0,1,1,2418
808,2,0,0,2424
809,2,1,1,2424
810,2,0,0,2430
811,1,1,1,2430
812,2,0,0,2436
813,2,1,1,2436
814,1,0,0,2442
815,1,1,1,2442
816,0,0,0,2448
817,2,1,1,2448
818,1,0,0,2454
819,0,1,1,2454
820,1,0,0,2460
821,0,1,1,2460
822,1,0,0,2466
823,1,1,1,2466
824,1,0,0,2472
825,0,1,1,2472
826,2,0,0,2478
827,1,1,1,2478
828,2,0,0,2484
829,2,1,1,2484
830,0,0,0,2490
831,2,1,1,2490
832,1,0,0,2496
833,1,1,1,2496
834,2,0,0,2502
835,2,1,1,2502
836,1,0,0,2508
837,2,1,1,2508
838,2,0,0,2514
839,1,1,1,2514
840,1,0,0,2520
841,0,1,1,2520
842,1,0,0,2526
843,1,1,1,2526
844,1,0,0,2532
845,1,1,1,2532
846,1,0,0,2538
847,1,1,1,2538
848,1,0,0,2544
849,2,1,1,2544
850,2,0,0,2550
851,1,1,1,2550
852,2,0,0,2556
853,1,1,1,2556
854,0,0,0,2562
855,2,1,1,2562
856,1,0,0,2568
857,2,1,1,2568
858,2,0,0,2574
859,2,1,1,2574
860,0,0,0,2580
861,0,1,1,2580
862,2,0,0,2586
863,2,1,1,2586
864,2,0,0,2592
865,1,1,1,2592
866,0,0,0,2598
867,1,1,1,2598
868,2,0,0,2604
869,0,1,1,2604
870,1,0,0,2610
871,2,1,1,2610
872,2,0,0,2616
873,0,1,1,2616
874,0,0,0,2622
875,2,1,1,2622
876,1,0,0,2628
877,1,1,1,2628
878,2,0,0,2634
879,2,1,1,2634
880,0,0,0,2640
881,1,1,1,2640
882,2,0,0,2646
883,1,1,1,2646
884,0,0,0,2652
885,1,1,1,2652
886,2,0,0,2658
887,1,1,1,2658
888,1,0,0,2664
889,2,1,1,2664
890,0,0,0,2670
891,2,1,1,2670
892,1,0,0,2676
893,2,1,1,2676
894,1,0,0,2682
895,2,1,1,2682
896,2,0,0,2688
897,1,1,1,2688
898,1,0,0,2694
899,1,1,1,2694
900,2,0,0,2700
901,0,1,1,2700
902,0,0,0,2706
903,2,1,1,2706
904,0,0,0,2712
905,0,1,1,2712
906,2,0,0,2718
907,0,1,1,2718
908,2,0,0,2724
909,0,1,1,2724
910,2,0,0,2730
911,2,1,1,2730
912,0,0,0,2736
913,0,1,1,2736
914,2,0,0,2742
915,0,1,1,2742
916,0,0,0,2748
917,2,1,1,2748
918,1,0,0,2754
919,1,1,1,2754
920,0,0,0,2760
921,1,1,1,2760
922,2,0,0,2766
923,1,1,1,2766
924,0,0,0,2772
925,1,1,1,2772
926,1,0,0,2778
927,1,1,1,2778
928,0,0,0,2784
929,1,1,1,2784
930,2,0,0,2790
931,0,1,1,2790
932,2,0,0,2796
933,2,1,1,2796
934,1,0,0,2802
935,0,1,1,2802
936,1,0,0,2808
937,1,1,1,2808
938,2,0,0,2814
939,2,1,1,2814
940,0,0,0,2820
941,1,1,1,2820
942,1,0,0,2826
943,2,1,1,2826
944,2,0,0,2832
945,2,1,1,2832
946,0,0,0,2838
947,1,1,1,2838
948,0,0,0,2844
949,2,1,1,2844
950,2,0,0,2850
951,1,1,1,2850
952,2,0,0,2856
953,0,1,1,2856
954,2,0,0,2862
955,2,1,1,2862
956,2,0,0,2868
957,1,1,1,2868
958,2,0,0,2874
959,1,1,1,2874
960,0,0,0,2880
961,2,1,1,2880
962,0,0,0,2886
963,0,1,1,2886
964,2,0,0,2892
965,0,1,1,2892
966,2,0,0,2898
967,2,1,1,2898
968,0,0,0,2904
969,0,1,1,2904
970,0,0,0,2910
971,0,1,1,2910
972,0,0,0,2916
973,1,1,1,2916
974,2,0,0,2922
975,0,1,1,2922
976,1,0,0,2928
977,0,1,1,2928
978,0,0,0,2934
979,2,1,1,2934
980,1,0,0,2940
981,2,1,1,2940
982,2,0,0,2946
983,2,1,1,2946
984,0,0,0,2952
985,1,1,1,2952
986,1,0,0,2958
987,2,1,1,2958
988,2,0,0,2964
989,2,1,1,2964
990,0,0,0,2970
991,0,1,1,2970
992,2,0,0,2976
993,2,1,1,2976
994,1,0,0,2982
995,2,1,1,2982
996,1,0,0,2988
997,2,1,1,2988
998,1,0,0,2994
999,1,1,1,2994
1000,1,0,0,3000
1001,0,1,1,3000
1002,0,0,0,3006
1003,0,1,1,3006
1004,1,0,0,3012
1005,1,1,1,3012
1006,0,0,0,3018
1007,2,1,1,3018
1008,2,0,0,3024
1009,2,1,1,3024
1010,1,0,0,3030
1011,0,1,1,3030
1012,2,0,0,3036
1013,2,1,1,3036
1014,2,0,0,3042
1015,0,1,1,3042
1016,2,0,0,3048
1017,1,1,1,3048
1018,0,0,0,3054
1019,1,1,1,3054
1020,1,0,0,3060
1021,2,1,1,3060
1022,0,0,0,3066
1023,0,1,1,3066
1024,2,0,0,3072
1025,2,1,1,3072
1026,2,0,0,3078
1027,1,1,1,3078
1028,2,0,0,3084
1029,1,1,1,3084
1030,2,0,0,3090
1031,1,1,1,3090
1032,2,0,0,3096
1033,1,1,1,3096
1034,2,0,0,3102
1035,1,1,1,3102
1036,0,0,0,3108
1037,2,1,1,3108
1038,0,0,0,3114
1039,1,1,1,3114
1040,0,0,0,3120
1041,2,1,1,3120
1042,2,0,0,3126
1043,1,1,1,3126
1044,0,0,0,3132
1045,2,1,1,3132
1046,1,0,0,3138
1047,1,1,1,3138
1048,0,0,0,3144
1049,1,1,1,3144
1050,2,0,0,3150
1051,0,1,1,3150
1052,2,0,0,3156
1053,1,1,1,3156
1054,2,0,0,3162
1055,2,1,1,3162
1056,1,0,0,3168
1057,1,1,1,3168
1058,0,0,0,3174
1059,2,1,1,3174
1060,2,0,0,3180
1061,2,1,1,3180
1062,0,0,0,3186
1063,2,1,1,3186
1064,1,0,0,3192
1065,1,1,1,3192
1066,2,0,0,3198
1067,2,1,1,3198
1068,2,0,0,3204
1069,1,1,1,3204
1070,1,0,0,3210
1071,2,1,1,3210
1072,2,0,0,3216
1073,2,1,1,3216
1074,1,0,0,3222
1075,0,1,1,3222
1076,0,0,0,3228
1077,1,1,1,3228
1078,1,0,0,3234
1079,1,1,1,3234
1080,2,0,0,3240
1081,0,1,1,3240
1082,2,0,0,3246
1083,1,1,1,3246
1084,2,0,0,3252
1085,1,1,1,3252
1086,1,0,0,3258
1087,1,1,1,3258
1088,2,0,0,3264
1089,1,1,1,3264
1090,0,0,0,3270
1091,0,1,1,3270
1092,2,0,0,3276
1093,2,1,1,3276
1094,0,0,0,3282
1095,0,1,1,3282
1096,1,0,0,3288
1097,1,1,1,3288
1098,0,0,0,3294
1099,0,1,1,3294
1100,2,0,0,3300
1101,1,1,1,3300
1102,1,0,0,3306
1103,2,1,1,3306
1104,2,0,0,3312
1105,1,1,1,3312
1106,0,0,0,3318
1107,2,1,1,3318
1108,2,0,0,3324
1109,0,1,1,3324
1110,0,0,0,3330
1111,2,1,1,3330
1112,2,0,0,3336
1113,1,1,1,3336
1114,1,0,0,3342
1115,0,1,1,3342
1116,1,0,0,3348
1117,0,1,1,3348
1118,1,0,0,3354
1119,2,1,1,3354
1120,1,0,0,3360
1121,0,1,1,3360
1122,0,0,0,3366
1123,2,1,1,3366
1124,2,0,0,3372
1125,1,1,1,3372
1126,0,0,0,3378
1127,0,1,1,3378
1128,1,0,0,3384
1129,2,1,1,3384
1130,1,0,0,3390
1131,2,1,1,3390
1132,0,0,0,3396
1133,1,1,1,3396
1134,2,0,0,3402
1135,1,1,1,3402
1136,2,0,0,3408
1137,2,1,1,3408
1138,1,0,0,3414
1139,1,1,1,3414
1140,1,0,0,3420
1141,2,1,1,3420
1142,2,0,0,3426
1143,2,1,1,3426
1144,1,0,0,3432
1145,1,1,1,3432
1146,2,0,0,3438
1147,0,1,1,3438
1148,1,0,0,3444
1149,1,1,1,3444
1150,0,0,0,3450
1151,2,1,1,3450
1152,0,0,0,3456
1153,1,1,1,3456
1154,2,0,0,3462
1155,1,1,1,3462
1156,2,0,0,3468
1157,2,1,1,3468
1158,0,0,0,3474
1159,1,1,1,3474
1160,0,0,0,3480
1161,1,1,1,3480
1162,1,0,0,3486
1163,2,1,1,3486
1164,0,0,0,3492
1165,2,1,1,3492
1166,2,0,0,3498
1167,1,1,1,3498
1168,0,0,0,3504
1169,2,1,1,3504
1170,2,0,0,3510
1171,0,1,1,3510
1172,0,0,0,3516
1173,1,1,1,3516
1174,1,0,0,3522
1175,0,1,1,3522
1176,2,0,0,3528
1177,1,1,1,3528
1178,2,0,0,3534
1179,2,1,1,3534
1180,0,0,0,3540
1181,0,1,1,3540
1182,2,0,0,3546
1183,0,1,1,3546
1184,1,0,0,3552
1185,2,1,1,3552
1186,0,0,0,3558
1187,2,1,1,3558
1188,2,0,0,3564
1189,2,1,1,3564
1190,0,0,0,3570
1191,0,1,1,3570
1192,0,0,0,3576
1193,0,1,1,3576
1194,2,0,0,3582
1195,2,1,1,3582
1196,0,0,0,3588
1197,1,1,1,3588
1198,0,0,0,3594
1199,0,1,1,3594
