id,action,origin,destination,start_time
177,0,1,1,528
178,1,0,0,534
179,2,1,1,534
180,1,0,0,540
181,2,1,1,540
182,0,0,0,546
183,0,1,1,546
184,2,0,0,552
185,1,1,1,552
186,0,0,0,558
187,2,1,1,558
188,2,0,0,564
189,2,1,1,564
190,0,0,0,570
191,1,1,1,570
192,2,0,0,576
193,0,1,1,576
194,1,0,0,582
195,0,1,1,582
196,0,0,0,588
197,0,1,1,588
198,1,0,0,594
199,1,1,1,594
200,2,0,0,600
201,0,1,1,600
202,0,0,0,606
203,0,1,1,606
204,2,0,0,612
205,1,1,1,612
206,0,0,0,618
207,1,1,1,618
208,0,0,0,624
209,1,1,1,624
210,0,0,0,630
211,0,1,1,630
212,1,0,0,636
213,1,1,1,636
214,0,0,0,642
215,0,1,1,642
216,2,0,0,648
217,1,1,1,648
218,0,0,0,654
219,0,1,1,654
220,1,0,0,660
221,1,1,1,660
222,0,0,0,666
223,2,1,1,666
224,0,0,0,672
225,0,1,1,672
226,1,0,0,678
227,0,1,1,678
228,2,0,0,684
229,2,1,1,684
230,0,0,0,690
231,0,1,1,690
232,0,0,0,696
233,2,1,1,696
234,1,0,0,702
235,0,1,1,702
236,2,0,0,708
237,2,1,1,708
238,0,0,0,714
239,2,1,1,714
240,0,0,0,720
241,2,1,1,720
242,0,0,0,726
243,1,1,1,726
244,2,0,0,732
245,1,1,1,732
246,2,0,0,738
247,1,1,1,738
248,2,0,0,744
249,1,1,1,744
250,2,0,0,750
251,0,1,1,750
252,1,0,0,756
253,0,1,1,756
254,0,0,0,762
255,0,1,1,762
256,1,0,0,768
257,0,1,1,768
258,0,0,0,774
259,0,1,1,774
260,1,0,0,780
261,1,1,1,780
262,1,0,0,786
263,1,1,1,786
264,2,0,0,792
265,0,1,1,792
266,0,0,0,798
267,2,1,1,798
268,2,0,0,804
269,0,1,1,804
270,1,0,0,810
271,0,1,1,810
272,1,0,0,816
273,2,1,1,816
274,1,0,0,822
275,0,1,1,822
276,1,0,0,828
277,0,1,1,828
278,2,0,0,834
279,0,1,1,834
280,1,0,0,840
281,0,1,1,840
282,2,0,0,846
283,1,1,1,846
284,2,0,0,852
285,0,1,1,852
286,0,0,0,858
287,1,1,1,858
288,1,0,0,864
289,0,1,1,864
290,2,0,0,870
291,2,1,1,870
292,1,0,0,876
293,1,1,1,876
294,1,0,0,882
295,0,1,1,882
296,1,0,0,888
297,1,1,1,888
298,0,0,0,894
299,0,1,1,894
300,0,0,0,900
301,2,1,1,900
302,0,0,0,906
303,1,1,1,906
304,1,0,0,912
305,1,1,1,912
306,0,0,0,918
307,1,1,1,918
308,1,0,0,924
309,2,1,1,924
310,0,0,0,930
311,1,1,1,930
312,0,0,0,936
313,1,1,1,936
314,0,0,0,942
315,1,1,1,942
316,1,0,0,948
317,0,1,1,948
318,2,0,0,954
319,2,1,1,954
320,0,0,0,960
321,1,1,1,960
322,2,0,0,966
323,1,1,1,966
324,0,0,0,972
325,0,1,1,972
326,2,0,0,978
327,1,1,1,978
328,0,0,0,984
329,0,1,1,984
330,2,0,0,990
331,0,1,1,990
332,0,0,0,996
333,0,1,1,996
334,2,0,0,1002
335,2,1,1,1002
336,0,0,0,1008
337,0,1,1,1008
338,2,0,0,1014
339,0,1,1,1014
340,2,0,0,1020
341,0,1,1,1020
342,0,0,0,1026
343,0,1,1,1026
344,0,0,0,1032
345,0,1,1,1032
346,1,0,0,1038
347,0,1,1,1038
348,2,0,0,1044
349,1,1,1,1044
350,0,0,0,1050
351,0,1,1,1050
352,0,0,0,1056
353,1,1,1,1056
354,1,0,0,1062
355,1,1,1,1062
356,0,0,0,1068
357,2,1,1,1068
358,0,0,0,1074
359,2,1,1,1074
360,0,0,0,1080
361,2,1,1,1080
362,2,0,0,1086
363,2,1,1,1086
364,1,0,0,1092
365,2,1,1,1092
366,1,0,0,1098
367,0,1,1,1098
368,1,0,0,1104
369,0,1,1,1104
370,0,0,0,1110
371,2,1,1,1110
372,0,0,0,1116
373,0,1,1,1116
374,1,0,0,1122
375,0,1,1,1122
376,2,0,0,1128
377,2,1,1,1128
378,0,0,0,1134
379,2,1,1,1134
380,1,0,0,1140
381,1,1,1,1140
382,2,0,0,1146
383,2,1,1,1146
384,2,0,0,1152
385,2,1,1,1152
386,0,0,0,1158
387,2,1,1,1158
388,2,0,0,1164
389,0,1,1,1164
390,2,0,0,1170
391,2,1,1,1170
392,2,0,0,1176
393,1,1,1,1176
394,1,0,0,1182
395,2,1,1,1182
396,2,0,0,1188
397,0,1,1,1188
398,1,0,0,1194
399,2,1,1,1194
400,2,0,0,1200
401,0,1,1,1200
402,0,0,0,1206
403,2,1,1,1206
404,2,0,0,1212
405,1,1,1,1212
406,2,0,0,1218
407,0,1,1,1218
408,1,0,0,1224
409,0,1,1,1224
410,2,0,0,1230
411,0,1,1,1230
412,0,0,0,1236
413,0,1,1,1236
414,0,0,0,1242
415,1,1,1,1242
416,0,0,0,1248
417,0,1,1,1248
418,1,0,0,1254
419,1,1,1,1254
420,0,0,0,1260
421,1,1,1,1260
422,2,0,0,1266
423,2,1,1,1266
424,0,0,0,1272
425,0,1,1,1272
426,0,0,0,1278
427,1,1,1,1278
428,0,0,0,1284
429,0,1,1,1284
430,2,0,0,1290
431,0,1,1,1290
432,1,0,0,1296
433,0,1,1,1296
434,0,0,0,1302
435,1,1,1,1302
436,0,0,0,1308
437,2,1,1,1308
438,1,0,0,1314
439,0,1,1,1314
440,1,0,0,1320
441,1,1,1,1320
442,0,0,0,1326
443,1,1,1,1326
444,0,0,0,1332
445,0,1,1,1332
446,1,0,0,1338
447,0,1,1,1338
448,1,0,0,1344
449,1,1,1,1344
450,2,0,0,1350
451,1,1,1,1350
452,2,0,0,1356
453,0,1,1,1356
454,1,0,0,1362
455,0,1,1,1362
456,0,0,0,1368
457,1,1,1,1368
458,2,0,0,1374
459,1,1,1,1374
460,2,0,0,1380
461,2,1,1,1380
462,2,0,0,1386
463,2,1,1,1386
464,1,0,0,1392
465,2,1,1,1392
466,2,0,0,1398
467,0,1,1,1398
468,2,0,0,1404
469,2,1,1,1404
470,2,0,0,1410
471,0,1,1,1410
472,0,0,0,1416
473,0,1,1,1416
474,2,0,0,1422
475,0,1,1,1422
476,2,0,0,1428
477,2,1,1,1428
478,1,0,0,1434
479,1,1,1,1434
480,1,0,0,1440
481,0,1,1,1440
482,2,0,0,1446
483,1,1,1,1446
484,1,0,0,1452
485,0,1,1,1452
486,0,0,0,1458
487,0,1,1,1458
488,0,0,0,1464
489,0,1,1,1464
490,2,0,0,1470
491,0,1,1,1470
492,0,0,0,1476
493,0,1,1,1476
494,0,0,0,1482
495,0,1,1,1482
496,2,0,0,1488
497,0,1,1,1488
498,0,0,0,1494
499,0,1,1,1494
500,1,0,0,1500
501,2,1,1,1500
502,1,0,0,1506
503,2,1,1,1506
504,0,0,0,1512
505,2,1,1,1512
506,2,0,0,1518
507,1,1,1,1518
508,0,0,0,1524
509,0,1,1,1524
510,2,0,0,1530
511,2,1,1,1530
512,0,0,0,1536
513,1,1,1,1536
514,1,0,0,1542
515,1,1,1,1542
516,2,0,0,1548
517,1,1,1,1548
518,0,0,0,1554
519,1,1,1,1554
520,1,0,0,1560
521,1,1,1,1560
522,0,0,0,1566
523,1,1,1,1566
524,0,0,0,1572
525,2,1,1,1572
526,2,0,0,1578
527,0,1,1,1578
528,0,0,0,1584
529,0,1,1,1584
530,1,0,0,1590
531,2,1,1,1590
532,0,0,0,1596
533,0,1,1,1596
534,0,0,0,1602
535,0,1,1,1602
536,0,0,0,1608
537,1,1,1,1608
538,2,0,0,1614
539,2,1,1,1614
540,1,0,0,1620
541,0,1,1,1620
542,0,0,0,1626
543,0,1,1,1626
544,0,0,0,1632
545,1,1,1,1632
546,0,0,0,1638
547,1,1,1,1638
548,0,0,0,1644
549,0,1,1,1644
550,0,0,0,1650
551,1,1,1,1650
552,0,0,0,1656
553,0,1,1,1656
554,0,0,0,1662
555,2,1,1,1662
556,0,0,0,1668
557,0,1,1,1668
558,2,0,0,1674
559,1,1,1,1674
560,0,0,0,1680
561,1,1,1,1680
562,0,0,0,1686
563,1,1,1,1686
564,0,0,0,1692
565,0,1,1,1692
566,0,0,0,1698
567,1,1,1,1698
568,0,0,0,1704
569,0,1,1,1704
570,0,0,0,1710
571,0,1,1,1710
572,0,0,0,1716
573,2,1,1,1716
574,0,0,0,1722
575,0,1,1,1722
576,1,0,0,1728
577,0,1,1,1728
578,0,0,0,1734
579,0,1,1,1734
580,1,0,0,1740
581,2,1,1,1740
582,0,0,0,1746
583,0,1,1,1746
584,2,0,0,1752
585,2,1,1,1752
586,1,0,0,1758
587,1,1,1,1758
588,2,0,0,1764
589,0,1,1,1764
590,1,0,0,1770
591,0,1,1,1770
592,0,0,0,1776
593,0,1,1,1776
594,2,0,0,1782
595,0,1,1,1782
596,0,0,0,1788
597,2,1,1,1788
598,2,0,0,1794
599,0,1,1,1794
600,1,0,0,1800
601,2,1,1,1800
602,1,0,0,1806
603,2,1,1,1806
604,2,0,0,1812
605,1,1,1,1812
606,1,0,0,1818
607,1,1,1,1818
608,0,0,0,1824
609,1,1,1,1824
610,0,0,0,1830
611,0,1,1,1830
612,2,0,0,1836
613,1,1,1,1836
614,2,0,0,1842
615,2,1,1,1842
616,2,0,0,1848
617,0,1,1,1848
618,1,0,0,1854
619,2,1,1,1854
620,2,0,0,1860
621,1,1,1,1860
622,0,0,0,1866
623,0,1,1,1866
624,0,0,0,1872
625,0,1,1,1872
626,1,0,0,1878
627,1,1,1,1878
628,2,0,0,1884
629,2,1,1,1884
630,2,0,0,1890
631,0,1,1,1890
632,2,0,0,1896
633,1,1,1,1896
634,0,0,0,1902
635,1,1,1,1902
636,1,0,0,1908
637,1,1,1,1908
638,0,0,0,1914
639,2,1,1,1914
640,0,0,0,1920
641,1,1,1,1920
642,2,0,0,1926
643,0,1,1,1926
644,0,0,0,1932
645,0,1,1,1932
646,0,0,0,1938
647,2,1,1,1938
648,0,0,0,1944
649,1,1,1,1944
650,0,0,0,1950
651,0,1,1,1950
652,0,0,0,1956
653,1,1,1,1956
654,2,0,0,1962
655,0,1,1,1962
656,0,0,0,1968
657,0,1,1,1968
658,0,0,0,1974
659,2,1,1,1974
660,0,0,0,1980
661,2,1,1,1980
662,0,0,0,1986
663,0,1,1,1986
664,2,0,0,1992
665,0,1,1,1992
666,2,0,0,1998
667,0,1,1,1998
668,1,0,0,2004
669,0,1,1,2004
670,0,0,0,2010
671,2,1,1,2010
672,1,0,0,2016
673,0,1,1,2016
674,0,0,0,2022
675,2,1,1,2022
676,2,0,0,2028
677,2,1,1,2028
678,2,0,0,2034
679,1,1,1,2034
680,1,0,0,2040
681,2,1,1,2040
682,2,0,0,2046
683,1,1,1,2046
684,0,0,0,2052
685,1,1,1,2052
686,0,0,0,2058
687,0,1,1,2058
688,0,0,0,2064
689,0,1,1,2064
690,2,0,0,2070
691,2,1,1,2070
692,1,0,0,2076
693,2,1,1,2076
694,2,0,0,2082
695,2,1,1,2082
696,2,0,0,2088
697,0,1,1,2088
698,0,0,0,2094
699,0,1,1,2094
700,1,0,0,2100
701,2,1,1,2100
702,0,0,0,2106
703,0,1,1,2106
704,0,0,0,2112
705,0,1,1,2112
706,1,0,0,2118
707,1,1,1,2118
708,0,0,0,2124
709,1,1,1,2124
710,0,0,0,2130
711,2,1,1,2130
712,0,0,0,2136
713,0,1,1,2136
714,0,0,0,2142
715,2,1,1,2142
716,0,0,0,2148
717,0,1,1,2148
718,0,0,0,2154
719,2,1,1,2154
720,0,0,0,2160
721,1,1,1,2160
722,1,0,0,2166
723,0,1,1,2166
724,0,0,0,2172
725,0,1,1,2172
726,1,0,0,2178
727,2,1,1,2178
728,2,0,0,2184
729,0,1,1,2184
730,0,0,0,2190
731,0,1,1,2190
732,0,0,0,2196
733,0,1,1,2196
734,1,0,0,2202
735,1,1,1,2202
736,0,0,0,2208
737,2,1,1,2208
738,2,0,0,2214
739,0,1,1,2214
740,0,0,0,2220
741,1,1,1,2220
742,2,0,0,2226
743,0,1,1,2226
744,0,0,0,2232
745,0,1,1,2232
746,0,0,0,2238
747,1,1,1,2238
748,2,0,0,2244
749,1,1,1,2244
750,2,0,0,2250
751,2,1,1,2250
752,2,0,0,2256
753,2,1,1,2256
754,1,0,0,2262
755,1,1,1,2262
756,2,0,0,2268
757,1,1,1,2268
758,2,0,0,2274
759,1,1,1,2274
760,0,0,0,2280
761,0,1,1,2280
762,0,0,0,2286
763,1,1,1,2286
764,0,0,0,2292
765,2,1,1,2292
766,2,0,0,2298
767,2,1,1,2298
768,1,0,0,2304
769,0,1,1,2304
770,2,0,0,2310
771,2,1,1,2310
772,2,0,0,2316
773,1,1,1,2316
774,2,0,0,2322
775,2,1,1,2322
776,0,0,0,2328
777,0,1,1,2328
778,1,0,0,2334
779,1,1,1,2334
780,0,0,0,2340
781,2,1,1,2340
782,2,0,0,2346
783,2,1,1,2346
784,2,0,0,2352
785,2,1,1,2352
786,0,0,0,2358
787,0,1,1,2358
788,1,0,0,2364
789,2,1,1,2364
790,2,0,0,2370
791,1,1,1,2370
792,2,0,0,2376
793,0,1,1,2376
794,2,0,0,2382
795,0,1,1,2382
796,2,0,0,2388
797,2,1,1,2388
798,0,0,0,2394
799,2,1,1,2394
800,0,0,0,2400
801,1,1,1,2400
802,2,0,0,2406
803,2,1,1,2406
804,0,0,0,2412
805,0,1,1,2412
806,1,0,0,2418
807,1,1,1,2418
808,0,0,0,2424
809,0,1,1,2424
810,2,0,0,2430
811,0,1,1,2430
812,1,0,0,2436
813,0,1,1,2436
814,0,0,0,2442
815,1,1,1,2442
816,0,0,0,2448
817,2,1,1,2448
818,2,0,0,2454
819,1,1,1,2454
820,0,0,0,2460
821,2,1,1,2460
822,0,0,0,2466
823,0,1,1,2466
824,1,0,0,2472
825,0,1,1,2472
826,0,0,0,2478
827,2,1,1,2478
828,0,0,0,2484
829,1,1,1,2484
830,2,0,0,2490
831,1,1,1,2490
832,2,0,0,2496
833,2,1,1,2496
834,0,0,0,2502
835,1,1,1,2502
836,0,0,0,2508
837,0,1,1,2508
838,0,0,0,2514
839,2,1,1,2514
840,0,0,0,2520
841,1,1,1,2520
842,2,0,0,2526
843,0,1,1,2526
844,2,0,0,2532
845,0,1,1,2532
846,2,0,0,2538
847,0,1,1,2538
848,0,0,0,2544
849,2,1,1,2544
850,2,0,0,2550
851,0,1,1,2550
852,0,0,0,2556
853,0,1,1,2556
854,2,0,0,2562
855,0,1,1,2562
856,1,0,0,2568
857,0,1,1,2568
858,0,0,0,2574
859,0,1,1,2574
860,1,0,0,2580
861,1,1,1,2580
862,0,0,0,2586
863,2,1,1,2586
864,1,0,0,2592
865,0,1,1,2592
866,0,0,0,2598
867,1,1,1,2598
868,2,0,0,2604
869,1,1,1,2604
870,2,0,0,2610
871,0,1,1,2610
872,0,0,0,2616
873,0,1,1,2616
874,2,0,0,2622
875,2,1,1,2622
876,1,0,0,2628
877,1,1,1,2628
878,1,0,0,2634
879,1,1,1,2634
880,1,0,0,2640
881,2,1,1,2640
882,0,0,0,2646
883,0,1,1,2646
884,2,0,0,2652
885,0,1,1,2652
886,0,0,0,2658
887,0,1,1,2658
888,0,0,0,2664
889,0,1,1,2664
890,1,0,0,2670
891,1,1,1,2670
892,2,0,0,2676
893,0,1,1,2676
894,0,0,0,2682
895,2,1,1,2682
896,0,0,0,2688
897,2,1,1,2688
898,0,0,0,2694
899,0,1,1,2694
900,0,0,0,2700
901,1,1,1,2700
902,0,0,0,2706
903,2,1,1,2706
904,0,0,0,2712
905,2,1,1,2712
906,0,0,0,2718
907,1,1,1,2718
908,1,0,0,2724
909,1,1,1,2724
910,0,0,0,2730
911,0,1,1,2730
912,2,0,0,2736
913,0,1,1,2736
914,2,0,0,2742
915,2,1,1,2742
916,1,0,0,2748
917,1,1,1,2748
918,0,0,0,2754
919,1,1,1,2754
920,2,0,0,2760
921,1,1,1,2760
922,1,0,0,2766
923,2,1,1,2766
924,2,0,0,2772
925,0,1,1,2772
926,0,0,0,2778
927,1,1,1,2778
928,1,0,0,2784
929,1,1,1,2784
930,1,0,0,2790
931,2,1,1,2790
932,0,0,0,2796
933,2,1,1,2796
934,0,0,0,2802
935,2,1,1,2802
936,0,0,0,2808
937,1,1,1,2808
938,0,0,0,2814
939,0,1,1,2814
940,1,0,0,2820
941,2,1,1,2820
942,1,0,0,2826
943,0,1,1,2826
944,0,0,0,2832
945,0,1,1,2832
946,1,0,0,2838
947,2,1,1,2838
948,1,0,0,2844
949,0,1,1,2844
950,1,0,0,2850
951,0,1,1,2850
952,0,0,0,2856
953,0,1,1,2856
954,0,0,0,2862
955,1,1,1,2862
956,1,0,0,2868
957,2,1,1,2868
958,1,0,0,2874
959,0,1,1,2874
960,0,0,0,2880
961,0,1,1,2880
962,1,0,0,2886
963,0,1,1,2886
964,1,0,0,2892
965,0,1,1,2892
966,1,0,0,2898
967,0,1,1,2898
968,1,0,0,2904
969,1,1,1,2904
970,0,0,0,2910
971,0,1,1,2910
972,0,0,0,2916
973,0,1,1,2916
974,1,0,0,2922
975,0,1,1,2922
976,1,0,0,2928
977,1,1,1,2928
978,1,0,0,2934
979,2,1,1,2934
980,1,0,0,2940
981,2,1,1,2940
982,0,0,0,2946
983,0,1,1,2946
984,2,0,0,2952
985,1,1,1,2952
986,0,0,0,2958
987,2,1,1,2958
988,2,0,0,2964
989,2,1,1,2964
990,2,0,0,2970
991,0,1,1,2970
992,2,0,0,2976
993,2,1,1,2976
994,2,0,0,2982
995,2,1,1,2982
996,2,0,0,2988
997,2,1,1,2988
998,0,0,0,2994
999,2,1,1,2994
1000,0,0,0,3000
1001,0,1,1,3000
1002,0,0,0,3006
1003,2,1,1,3006
1004,0,0,0,3012
1005,1,1,1,3012
1006,0,0,0,3018
1007,2,1,1,3018
1008,1,0,0,3024
1009,0,1,1,3024
1010,0,0,0,3030
1011,2,1,1,3030
1012,2,0,0,3036
1013,2,1,1,3036
1014,0,0,0,3042
1015,2,1,1,3042
1016,0,0,0,3048
1017,0,1,1,3048
1018,2,0,0,3054
1019,2,1,1,3054
1020,0,0,0,3060
1021,2,1,1,3060
1022,0,0,0,3066
1023,0,1,1,3066
1024,1,0,0,3072
1025,1,1,1,3072
1026,0,0,0,3078
1027,1,1,1,3078
1028,0,0,0,3084
1029,0,1,1,3084
1030,1,0,0,3090
1031,1,1,1,3090
1032,2,0,0,3096
1033,2,1,1,3096
1034,1,0,0,3102
1035,2,1,1,3102
1036,0,0,0,3108
1037,0,1,1,3108
1038,2,0,0,3114
1039,0,1,1,3114
1040,1,0,0,3120
1041,0,1,1,3120
1042,0,0,0,3126
1043,2,1,1,3126
1044,2,0,0,3132
1045,0,1,1,3132
1046,0,0,0,3138
1047,0,1,1,3138
1048,0,0,0,3144
1049,0,1,1,3144
1050,2,0,0,3150
1051,1,1,1,3150
1052,0,0,0,3156
1053,0,1,1,3156
1054,0,0,0,3162
1055,2,1,1,3162
1056,1,0,0,3168
1057,0,1,1,3168
1058,0,0,0,3174
1059,1,1,1,3174
1060,0,0,0,3180
1061,2,1,1,3180
1062,2,0,0,3186
1063,2,1,1,3186
1064,2,0,0,3192
1065,0,1,1,3192
1066,0,0,0,3198
1067,1,1,1,3198
1068,1,0,0,3204
1069,0,1,1,3204
1070,0,0,0,3210
1071,1,1,1,3210
1072,0,0,0,3216
1073,1,1,1,3216
1074,0,0,0,3222
1075,0,1,1,3222
1076,2,0,0,3228
1077,0,1,1,3228
1078,2,0,0,3234
1079,2,1,1,3234
1080,0,0,0,3240
1081,0,1,1,3240
1082,0,0,0,3246
1083,2,1,1,3246
1084,1,0,0,3252
1085,0,1,1,3252
1086,1,0,0,3258
1087,2,1,1,3258
1088,0,0,0,3264
1089,2,1,1,3264
1090,2,0,0,3270
1091,1,1,1,3270
1092,2,0,0,3276
1093,0,1,1,3276
1094,1,0,0,3282
1095,2,1,1,3282
1096,0,0,0,3288
1097,0,1,1,3288
1098,0,0,0,3294
1099,2,1,1,3294
1100,0,0,0,3300
1101,0,1,1,3300
1102,0,0,0,3306
1103,0,1,1,3306
1104,0,0,0,3312
1105,2,1,1,3312
1106,1,0,0,3318
1107,0,1,1,3318
1108,0,0,0,3324
1109,2,1,1,3324
1110,0,0,0,3330
1111,2,1,1,3330
1112,0,0,0,3336
1113,0,1,1,3336
1114,0,0,0,3342
1115,0,1,1,3342
1116,0,0,0,3348
1117,1,1,1,3348
1118,0,0,0,3354
1119,2,1,1,3354
1120,2,0,0,3360
1121,0,1,1,3360
1122,1,0,0,3366
1123,0,1,1,3366
1124,0,0,0,3372
1125,1,1,1,3372
1126,1,0,0,3378
1127,2,1,1,3378
1128,1,0,0,3384
1129,2,1,1,3384
1130,0,0,0,3390
1131,1,1,1,3390
1132,0,0,0,3396
1133,0,1,1,3396
1134,1,0,0,3402
1135,0,1,1,3402
1136,0,0,0,3408
1137,1,1,1,3408
1138,0,0,0,3414
1139,1,1,1,3414
1140,0,0,0,3420
1141,1,1,1,3420
1142,0,0,0,3426
1143,1,1,1,3426
1144,2,0,0,3432
1145,0,1,1,3432
1146,1,0,0,3438
1147,1,1,1,3438
1148,2,0,0,3444
1149,2,1,1,3444
1150,1,0,0,3450
1151,0,1,1,3450
1152,1,0,0,3456
1153,2,1,1,3456
1154,1,0,0,3462
1155,0,1,1,3462
1156,1,0,0,3468
1157,1,1,1,3468
1158,1,0,0,3474
1159,2,1,1,3474
1160,1,0,0,3480
1161,0,1,1,3480
1162,2,0,0,3486
1163,1,1,1,3486
1164,2,0,0,3492
1165,0,1,1,3492
1166,2,0,0,3498
1167,0,1,1,3498
1168,0,0,0,3504
1169,0,1,1,3504
1170,1,0,0,3510
1171,2,1,1,3510
1172,2,0,0,3516
1173,1,1,1,3516
1174,2,0,0,3522
1175,0,1,1,3522
1176,0,0,0,3528
1177,0,1,1,3528
1178,2,0,0,3534
1179,1,1,1,3534
1180,0,0,0,3540
1181,0,1,1,3540
1182,0,0,0,3546
1183,2,1,1,3546
1184,1,0,0,3552
1185,0,1,1,3552
1186,0,0,0,3558
1187,1,1,1,3558
1188,0,0,0,3564
1189,1,1,1,3564
1190,1,0,0,3570
1191,0,1,1,3570
1192,2,0,0,3576
1193,0,1,1,3576
1194,2,0,0,3582
1195,1,1,1,3582
1196,0,0,0,3588
1197,2,1,1,3588
1198,1,0,0,3594
1199,0,1,1,3594
