id,action,origin,destination,start_time,epsilon
323,1,1,1,966,0.67
324,0,0,0,972,0.85
325,1,1,1,972,0.74
326,2,0,0,978,0.90
327,1,1,1,978,0.69
328,0,0,0,984,0.65
329,0,1,1,984,0.72
330,1,0,0,990,0.72
331,0,1,1,990,0.75
332,1,0,0,996,0.72
333,2,1,1,996,0.67
334,2,0,0,1002,0.67
335,1,1,1,1002,0.75
336,1,0,0,1008,0.68
337,2,1,1,1008,0.72
338,1,0,0,1014,0.74
339,2,1,1,1014,0.74
340,1,0,0,1020,0.77
341,2,1,1,1020,0.66
342,0,0,0,1026,0.68
343,1,1,1,1026,0.77
344,1,0,0,1032,0.87
345,0,1,1,1032,0.76
346,0,0,0,1038,0.78
347,1,1,1,1038,0.54
348,0,0,0,1044,0.66
349,2,1,1,1044,0.83
350,0,0,0,1050,0.89
351,2,1,1,1050,0.63
352,0,0,0,1056,0.87
353,0,1,1,1056,0.52
354,1,0,0,1062,0.69
355,1,1,1,1062,0.64
356,0,0,0,1068,0.67
357,2,1,1,1068,0.58
358,0,0,0,1074,0.73
359,1,1,1,1074,0.71
360,1,0,0,1080,0.58
361,1,1,1,1080,0.61
362,1,0,0,1086,0.78
363,2,1,1,1086,0.75
364,0,0,0,1092,0.71
365,0,1,1,1092,0.81
366,1,0,0,1098,0.74
367,1,1,1,1098,0.79
368,1,0,0,1104,0.71
369,1,1,1,1104,0.73
370,0,0,0,1110,0.75
371,2,1,1,1110,0.88
372,0,0,0,1116,0.94
373,0,1,1,1116,0.55
374,1,0,0,1122,0.71
375,2,1,1,1122,0.73
376,1,0,0,1128,0.83
377,2,1,1,1128,0.65
378,2,0,0,1134,0.72
379,0,1,1,1134,0.75
380,1,0,0,1140,0.71
381,2,1,1,1140,0.72
382,0,0,0,1146,0.75
383,2,1,1,1146,0.80
384,2,0,0,1152,0.60
385,0,1,1,1152,0.69
386,1,0,0,1158,0.69
387,0,1,1,1158,0.66
388,0,0,0,1164,0.71
389,0,1,1,1164,0.78
390,1,0,0,1170,0.78
391,0,1,1,1170,0.65
392,0,0,0,1176,0.70
393,2,1,1,1176,0.66
394,1,0,0,1182,0.85
395,2,1,1,1182,0.69
396,1,0,0,1188,0.63
397,1,1,1,1188,0.74
398,1,0,0,1194,0.64
399,1,1,1,1194,0.64
400,2,0,0,1200,0.92
401,1,1,1,1200,0.58
402,2,0,0,1206,0.74
403,2,1,1,1206,0.77
404,2,0,0,1212,0.71
405,2,1,1,1212,0.81
406,0,0,0,1218,0.71
407,0,1,1,1218,0.65
408,1,0,0,1224,0.75
409,0,1,1,1224,0.63
410,1,0,0,1230,0.68
411,2,1,1,1230,0.73
412,1,0,0,1236,0.74
413,2,1,1,1236,0.54
414,0,0,0,1242,0.84
415,1,1,1,1242,0.61
416,2,0,0,1248,0.72
417,0,1,1,1248,0.74
418,1,0,0,1254,0.66
419,0,1,1,1254,0.66
420,1,0,0,1260,0.71
421,1,1,1,1260,0.78
422,0,0,0,1266,0.84
423,2,1,1,1266,0.80
424,1,0,0,1272,0.90
425,1,1,1,1272,0.90
426,1,0,0,1278,0.76
427,1,1,1,1278,0.66
428,2,0,0,1284,0.54
429,1,1,1,1284,0.86
430,1,0,0,1290,0.83
431,2,1,1,1290,0.80
432,1,0,0,1296,0.69
433,0,1,1,1296,0.81
434,0,0,0,1302,0.80
435,2,1,1,1302,0.75
436,2,0,0,1308,0.68
437,2,1,1,1308,0.70
438,0,0,0,1314,0.72
439,0,1,1,1314,0.88
440,2,0,0,1320,0.63
441,2,1,1,1320,0.69
442,0,0,0,1326,0.66
443,0,1,1,1326,0.65
444,1,0,0,1332,0.58
445,2,1,1,1332,0.86
446,2,0,0,1338,0.88
447,1,1,1,1338,0.75
448,2,0,0,1344,0.73
449,2,1,1,1344,0.80
450,0,0,0,1350,0.80
451,1,1,1,1350,0.79
452,0,0,0,1356,0.72
453,2,1,1,1356,0.68
454,2,0,0,1362,0.82
455,1,1,1,1362,0.83
456,1,0,0,1368,0.82
457,0,1,1,1368,0.87
458,2,0,0,1374,0.75
459,1,1,1,1374,0.68
460,0,0,0,1380,0.67
461,0,1,1,1380,0.79
462,2,0,0,1386,0.71
463,0,1,1,1386,0.71
464,2,0,0,1392,0.73
465,0,1,1,1392,0.91
466,2,0,0,1398,0.79
467,0,1,1,1398,0.65
468,0,0,0,1404,0.64
469,1,1,1,1404,0.84
470,2,0,0,1410,0.76
471,2,1,1,1410,0.84
472,1,0,0,1416,0.70
473,2,1,1,1416,0.57
474,2,0,0,1422,0.67
475,1,1,1,1422,0.86
476,0,0,0,1428,0.63
477,1,1,1,1428,0.64
478,1,0,0,1434,0.64
479,0,1,1,1434,0.77
480,0,0,0,1440,0.81
481,2,1,1,1440,0.65
482,0,0,0,1446,0.76
483,1,1,1,1446,0.59
484,0,0,0,1452,0.86
485,1,1,1,1452,0.71
486,0,0,0,1458,0.75
487,0,1,1,1458,0.75
488,2,0,0,1464,0.83
489,1,1,1,1464,0.67
490,1,0,0,1470,0.86
491,1,1,1,1470,0.66
492,2,0,0,1476,0.59
493,0,1,1,1476,0.56
494,2,0,0,1482,0.55
495,0,1,1,1482,0.80
496,0,0,0,1488,0.70
497,1,1,1,1488,0.84
498,0,0,0,1494,0.77
499,1,1,1,1494,0.80
500,2,0,0,1500,0.64
501,0,1,1,1500,0.66
502,1,0,0,1506,0.81
503,2,1,1,1506,0.75
504,1,0,0,1512,0.57
505,2,1,1,1512,0.79
506,2,0,0,1518,0.69
507,0,1,1,1518,0.81
508,2,0,0,1524,0.61
509,2,1,1,1524,0.69
510,2,0,0,1530,0.63
511,2,1,1,1530,0.56
512,1,0,0,1536,0.55
513,1,1,1,1536,0.85
514,0,0,0,1542,0.69
515,0,1,1,1542,0.59
516,0,0,0,1548,0.91
517,2,1,1,1548,0.66
518,0,0,0,1554,0.84
519,1,1,1,1554,0.71
520,1,0,0,1560,0.69
521,1,1,1,1560,0.67
522,1,0,0,1566,0.77
523,1,1,1,1566,0.61
524,2,0,0,1572,0.72
525,0,1,1,1572,0.67
526,0,0,0,1578,0.70
527,2,1,1,1578,0.80
528,1,0,0,1584,0.69
529,2,1,1,1584,0.61
530,1,0,0,1590,0.71
531,1,1,1,1590,0.86
532,2,0,0,1596,0.71
533,2,1,1,1596,0.86
534,2,0,0,1602,0.72
535,2,1,1,1602,0.58
536,0,0,0,1608,0.75
537,0,1,1,1608,0.74
538,2,0,0,1614,0.77
539,0,1,1,1614,0.65
540,1,0,0,1620,0.80
541,1,1,1,1620,0.62
542,0,0,0,1626,0.68
543,2,1,1,1626,0.64
544,0,0,0,1632,0.83
545,1,1,1,1632,0.82
546,2,0,0,1638,0.79
547,0,1,1,1638,0.61
548,1,0,0,1644,0.67
549,1,1,1,1644,0.78
550,0,0,0,1650,0.64
551,1,1,1,1650,0.61
552,2,0,0,1656,0.71
553,1,1,1,1656,0.66
554,1,0,0,1662,0.66
555,0,1,1,1662,0.81
556,2,0,0,1668,0.72
557,2,1,1,1668,0.75
558,0,0,0,1674,0.70
559,0,1,1,1674,0.85
560,2,0,0,1680,0.63
561,0,1,1,1680,0.74
562,2,0,0,1686,0.87
563,2,1,1,1686,0.68
564,0,0,0,1692,0.67
565,0,1,1,1692,0.78
566,0,0,0,1698,0.73
567,1,1,1,1698,0.62
568,1,0,0,1704,0.54
569,0,1,1,1704,0.63
570,0,0,0,1710,0.78
571,2,1,1,1710,0.62
572,2,0,0,1716,0.60
573,0,1,1,1716,0.70
574,0,0,0,1722,0.74
575,2,1,1,1722,0.75
576,0,0,0,1728,0.66
577,1,1,1,1728,0.63
578,1,0,0,1734,0.67
579,1,1,1,1734,0.72
580,1,0,0,1740,0.59
581,2,1,1,1740,0.58
582,1,0,0,1746,0.68
583,0,1,1,1746,0.72
584,0,0,0,1752,0.62
585,1,1,1,1752,0.89
586,1,0,0,1758,0.55
587,2,1,1,1758,0.52
588,1,0,0,1764,0.90
589,1,1,1,1764,0.65
590,1,0,0,1770,0.79
591,2,1,1,1770,0.73
592,2,0,0,1776,0.59
593,0,1,1,1776,0.86
594,1,0,0,1782,0.69
595,2,1,1,1782,0.70
596,2,0,0,1788,0.70
597,1,1,1,1788,0.83
598,0,0,0,1794,0.69
599,2,1,1,1794,0.61
600,1,0,0,1800,0.61
601,2,1,1,1800,0.55
602,0,0,0,1806,0.76
603,0,1,1,1806,0.73
604,0,0,0,1812,0.90
605,1,1,1,1812,0.61
606,1,0,0,1818,0.78
607,0,1,1,1818,0.94
608,2,0,0,1824,0.82
609,0,1,1,1824,0.55
610,0,0,0,1830,0.70
611,2,1,1,1830,0.73
612,0,0,0,1836,0.59
613,2,1,1,1836,0.55
614,1,0,0,1842,0.60
615,0,1,1,1842,0.74
616,1,0,0,1848,0.90
617,2,1,1,1848,0.73
618,2,0,0,1854,0.78
619,2,1,1,1854,0.81
620,1,0,0,1860,0.61
621,1,1,1,1860,0.68
622,1,0,0,1866,0.82
623,0,1,1,1866,0.72
624,0,0,0,1872,0.76
625,1,1,1,1872,0.61
626,0,0,0,1878,0.63
627,2,1,1,1878,0.82
628,2,0,0,1884,0.52
629,1,1,1,1884,0.78
630,2,0,0,1890,0.72
631,2,1,1,1890,0.75
632,1,0,0,1896,0.65
633,2,1,1,1896,0.63
634,1,0,0,1902,0.74
635,2,1,1,1902,0.69
636,1,0,0,1908,0.70
637,1,1,1,1908,0.76
638,1,0,0,1914,0.78
639,2,1,1,1914,0.67
640,0,0,0,1920,0.66
641,0,1,1,1920,0.73
642,0,0,0,1926,0.62
643,2,1,1,1926,0.75
644,0,0,0,1932,0.69
645,2,1,1,1932,0.71
646,2,0,0,1938,0.66
647,2,1,1,1938,0.63
648,1,0,0,1944,0.55
649,1,1,1,1944,0.88
650,0,0,0,1950,0.72
651,0,1,1,1950,0.68
652,0,0,0,1956,0.74
653,0,1,1,1956,0.60
654,2,0,0,1962,0.77
655,1,1,1,1962,0.95
656,0,0,0,1968,0.87
657,0,1,1,1968,0.72
658,0,0,0,1974,0.71
659,1,1,1,1974,0.86
660,1,0,0,1980,0.72
661,2,1,1,1980,0.68
662,2,0,0,1986,0.80
663,0,1,1,1986,0.78
664,0,0,0,1992,0.73
665,2,1,1,1992,0.85
666,2,0,0,1998,0.70
667,1,1,1,1998,0.74
668,1,0,0,2004,0.68
669,1,1,1,2004,0.65
670,1,0,0,2010,0.68
671,0,1,1,2010,0.72
672,0,0,0,2016,0.73
673,0,1,1,2016,0.68
674,0,0,0,2022,0.76
675,1,1,1,2022,0.79
676,1,0,0,2028,0.65
677,0,1,1,2028,0.73
678,1,0,0,2034,0.56
679,1,1,1,2034,0.79
680,1,0,0,2040,0.69
681,0,1,1,2040,0.78
682,1,0,0,2046,0.88
683,2,1,1,2046,0.78
684,2,0,0,2052,0.58
685,0,1,1,2052,0.56
686,0,0,0,2058,0.69
687,0,1,1,2058,0.76
688,1,0,0,2064,0.69
689,1,1,1,2064,0.83
690,1,0,0,2070,0.70
691,1,1,1,2070,0.72
692,1,0,0,2076,0.80
693,2,1,1,2076,0.76
694,0,0,0,2082,0.83
695,1,1,1,2082,0.62
696,2,0,0,2088,0.62
697,2,1,1,2088,0.63
698,1,0,0,2094,0.66
699,1,1,1,2094,0.81
700,1,0,0,2100,0.75
701,0,1,1,2100,0.70
702,1,0,0,2106,0.54
703,1,1,1,2106,0.87
704,2,0,0,2112,0.66
705,0,1,1,2112,0.81
706,2,0,0,2118,0.70
707,1,1,1,2118,0.81
708,0,0,0,2124,0.72
709,1,1,1,2124,0.73
710,2,0,0,2130,0.89
711,2,1,1,2130,0.76
712,2,0,0,2136,0.70
713,2,1,1,2136,0.75
714,0,0,0,2142,0.73
715,1,1,1,2142,0.70
716,1,0,0,2148,0.85
717,1,1,1,2148,0.65
718,1,0,0,2154,0.85
719,1,1,1,2154,0.66
720,0,0,0,2160,0.79
721,0,1,1,2160,0.64
722,0,0,0,2166,0.83
723,0,1,1,2166,0.56
724,0,0,0,2172,0.77
725,0,1,1,2172,0.73
726,1,0,0,2178,0.72
727,2,1,1,2178,0.54
728,1,0,0,2184,0.66
729,0,1,1,2184,0.54
730,1,0,0,2190,0.70
731,1,1,1,2190,0.65
732,2,0,0,2196,0.74
733,1,1,1,2196,0.58
734,0,0,0,2202,0.59
735,2,1,1,2202,0.71
736,2,0,0,2208,0.69
737,1,1,1,2208,0.70
738,0,0,0,2214,0.78
739,1,1,1,2214,0.53
740,0,0,0,2220,0.77
741,1,1,1,2220,0.61
742,2,0,0,2226,0.72
743,0,1,1,2226,0.67
744,2,0,0,2232,0.73
745,1,1,1,2232,0.56
746,0,0,0,2238,0.67
747,0,1,1,2238,0.72
748,0,0,0,2244,0.83
749,2,1,1,2244,0.84
750,1,0,0,2250,0.57
751,2,1,1,2250,0.68
752,0,0,0,2256,0.64
753,0,1,1,2256,0.70
754,0,0,0,2262,0.74
755,0,1,1,2262,0.60
756,0,0,0,2268,0.67
757,0,1,1,2268,0.76
758,1,0,0,2274,0.75
759,1,1,1,2274,0.78
760,2,0,0,2280,0.60
761,2,1,1,2280,0.68
762,0,0,0,2286,0.80
763,0,1,1,2286,0.72
764,2,0,0,2292,0.69
765,0,1,1,2292,0.79
766,2,0,0,2298,0.60
767,0,1,1,2298,0.67
768,2,0,0,2304,0.78
769,2,1,1,2304,0.79
770,1,0,0,2310,0.80
771,2,1,1,2310,0.75
772,1,0,0,2316,0.64
773,1,1,1,2316,0.65
774,2,0,0,2322,0.83
775,1,1,1,2322,0.77
776,0,0,0,2328,0.63
777,1,1,1,2328,0.73
778,1,0,0,2334,0.71
779,2,1,1,2334,0.79
780,2,0,0,2340,0.69
781,2,1,1,2340,0.78
782,2,0,0,2346,0.86
783,0,1,1,2346,0.62
784,1,0,0,2352,0.73
785,1,1,1,2352,0.64
786,2,0,0,2358,0.85
787,1,1,1,2358,0.67
788,2,0,0,2364,0.60
789,2,1,1,2364,0.56
790,0,0,0,2370,0.78
791,0,1,1,2370,0.68
792,0,0,0,2376,0.84
793,1,1,1,2376,0.61
794,1,0,0,2382,0.82
795,1,1,1,2382,0.56
796,2,0,0,2388,0.79
797,1,1,1,2388,0.76
798,0,0,0,2394,0.59
799,2,1,1,2394,0.85
800,2,0,0,2400,0.69
801,0,1,1,2400,0.90
802,0,0,0,2406,0.58
803,2,1,1,2406,0.68
804,2,0,0,2412,0.92
805,1,1,1,2412,0.80
806,2,0,0,2418,0.74
807,2,1,1,2418,0.77
808,1,0,0,2424,0.70
809,2,1,1,2424,0.57
810,1,0,0,2430,0.69
811,0,1,1,2430,0.55
812,2,0,0,2436,0.80
813,1,1,1,2436,0.71
814,2,0,0,2442,0.53
815,0,1,1,2442,0.71
816,0,0,0,2448,0.68
817,1,1,1,2448,0.72
818,0,0,0,2454,0.88
819,2,1,1,2454,0.67
820,1,0,0,2460,0.67
821,2,1,1,2460,0.59
822,2,0,0,2466,0.60
823,1,1,1,2466,0.69
824,0,0,0,2472,0.67
825,2,1,1,2472,0.76
826,0,0,0,2478,0.78
827,1,1,1,2478,0.87
828,2,0,0,2484,0.61
829,1,1,1,2484,0.55
830,1,0,0,2490,0.76
831,0,1,1,2490,0.78
832,2,0,0,2496,0.57
833,1,1,1,2496,0.78
834,2,0,0,2502,0.65
835,2,1,1,2502,0.59
836,0,0,0,2508,0.75
837,2,1,1,2508,0.77
838,2,0,0,2514,0.53
839,2,1,1,2514,0.86
840,2,0,0,2520,0.72
841,0,1,1,2520,0.68
842,1,0,0,2526,0.62
843,1,1,1,2526,0.66
844,0,0,0,2532,0.59
845,1,1,1,2532,0.64
846,0,0,0,2538,0.54
847,0,1,1,2538,0.79
848,0,0,0,2544,0.75
849,2,1,1,2544,0.65
850,1,0,0,2550,0.72
851,1,1,1,2550,0.68
852,2,0,0,2556,0.86
853,1,1,1,2556,0.63
854,1,0,0,2562,0.66
855,1,1,1,2562,0.65
856,1,0,0,2568,0.57
857,1,1,1,2568,0.70
858,2,0,0,2574,0.78
859,2,1,1,2574,0.74
860,0,0,0,2580,0.74
861,1,1,1,2580,0.80
862,0,0,0,2586,0.91
863,2,1,1,2586,0.84
864,1,0,0,2592,0.94
865,1,1,1,2592,0.89
866,2,0,0,2598,0.89
867,2,1,1,2598,0.66
868,0,0,0,2604,0.76
869,1,1,1,2604,0.73
870,2,0,0,2610,0.65
871,2,1,1,2610,0.80
872,2,0,0,2616,0.72
873,0,1,1,2616,0.60
874,0,0,0,2622,0.77
875,2,1,1,2622,0.85
876,0,0,0,2628,0.57
877,1,1,1,2628,0.69
878,0,0,0,2634,0.78
879,1,1,1,2634,0.65
880,0,0,0,2640,0.79
881,1,1,1,2640,0.61
882,2,0,0,2646,0.77
883,1,1,1,2646,0.73
884,0,0,0,2652,0.71
885,0,1,1,2652,0.57
886,0,0,0,2658,0.76
887,2,1,1,2658,0.64
888,0,0,0,2664,0.62
889,2,1,1,2664,0.85
890,2,0,0,2670,0.81
891,0,1,1,2670,0.66
892,2,0,0,2676,0.84
893,2,1,1,2676,0.62
894,2,0,0,2682,0.66
895,2,1,1,2682,0.62
896,2,0,0,2688,0.60
897,1,1,1,2688,0.85
898,2,0,0,2694,0.70
899,2,1,1,2694,0.74
900,1,0,0,2700,0.75
901,2,1,1,2700,0.65
902,0,0,0,2706,0.66
903,0,1,1,2706,0.65
904,2,0,0,2712,0.82
905,2,1,1,2712,0.66
906,2,0,0,2718,0.73
907,2,1,1,2718,0.58
908,1,0,0,2724,0.63
909,2,1,1,2724,0.54
910,1,0,0,2730,0.60
911,0,1,1,2730,0.69
912,2,0,0,2736,0.87
913,0,1,1,2736,0.62
914,1,0,0,2742,0.88
915,1,1,1,2742,0.73
916,0,0,0,2748,0.77
917,0,1,1,2748,0.81
918,1,0,0,2754,0.79
919,2,1,1,2754,0.87
920,1,0,0,2760,0.59
921,1,1,1,2760,0.74
922,0,0,0,2766,0.58
923,2,1,1,2766,0.83
924,2,0,0,2772,0.72
925,1,1,1,2772,0.74
926,1,0,0,2778,0.79
927,1,1,1,2778,0.70
928,1,0,0,2784,0.69
929,1,1,1,2784,0.70
930,1,0,0,2790,0.72
931,2,1,1,2790,0.85
932,0,0,0,2796,0.61
933,1,1,1,2796,0.56
934,1,0,0,2802,0.74
935,2,1,1,2802,0.83
936,0,0,0,2808,0.64
937,2,1,1,2808,0.85
938,0,0,0,2814,0.73
939,0,1,1,2814,0.75
940,0,0,0,2820,0.72
941,1,1,1,2820,0.74
942,0,0,0,2826,0.88
943,2,1,1,2826,0.78
944,1,0,0,2832,0.68
945,1,1,1,2832,0.64
946,2,0,0,2838,0.62
947,1,1,1,2838,0.59
948,1,0,0,2844,0.78
949,0,1,1,2844,0.73
950,1,0,0,2850,0.68
951,0,1,1,2850,0.77
952,2,0,0,2856,0.64
