id,action,origin,destination,start_time,epsilon
390,1,0,0,1170,0.70
391,0,1,1,1170,0.53
392,1,0,0,1176,0.67
393,2,1,1,1176,0.52
394,2,0,0,1182,0.79
395,1,1,1,1182,0.56
396,2,0,0,1188,0.57
397,0,1,1,1188,0.70
398,1,0,0,1194,0.59
399,1,1,1,1194,0.48
400,2,0,0,1200,0.87
401,1,1,1,1200,0.45
402,0,0,0,1206,0.66
403,1,1,1,1206,0.62
404,2,0,0,1212,0.69
405,0,1,1,1212,0.70
406,0,0,0,1218,0.58
407,1,1,1,1218,0.56
408,0,0,0,1224,0.63
409,2,1,1,1224,0.52
410,2,0,0,1230,0.53
411,1,1,1,1230,0.68
412,1,0,0,1236,0.58
413,1,1,1,1236,0.40
414,2,0,0,1242,0.71
415,0,1,1,1242,0.45
416,1,0,0,1248,0.62
417,2,1,1,1248,0.60
418,1,0,0,1254,0.56
419,0,1,1,1254,0.57
420,2,0,0,1260,0.54
421,0,1,1,1260,0.71
422,0,0,0,1266,0.72
423,2,1,1,1266,0.76
424,0,0,0,1272,0.87
425,0,1,1,1272,0.82
426,2,0,0,1278,0.67
427,1,1,1,1278,0.59
428,0,0,0,1284,0.40
429,2,1,1,1284,0.81
430,2,0,0,1290,0.76
431,1,1,1,1290,0.76
432,1,0,0,1296,0.53
433,1,1,1,1296,0.66
434,1,0,0,1302,0.74
435,0,1,1,1302,0.60
436,1,0,0,1308,0.53
437,1,1,1,1308,0.52
438,0,0,0,1314,0.63
439,2,1,1,1314,0.82
440,0,0,0,1320,0.49
441,2,1,1,1320,0.55
442,0,0,0,1326,0.50
443,0,1,1,1326,0.47
444,2,0,0,1332,0.43
445,1,1,1,1332,0.83
446,2,0,0,1338,0.79
447,2,1,1,1338,0.65
448,1,0,0,1344,0.56
449,2,1,1,1344,0.67
450,0,0,0,1350,0.67
451,1,1,1,1350,0.76
452,1,0,0,1356,0.65
453,2,1,1,1356,0.51
454,1,0,0,1362,0.71
455,0,1,1,1362,0.79
456,1,0,0,1368,0.75
457,0,1,1,1368,0.78
458,0,0,0,1374,0.60
459,1,1,1,1374,0.62
460,2,0,0,1380,0.60
461,0,1,1,1380,0.63
462,2,0,0,1386,0.57
463,2,1,1,1386,0.57
464,1,0,0,1392,0.57
465,0,1,1,1392,0.86
466,1,0,0,1398,0.72
467,0,1,1,1398,0.55
468,0,0,0,1404,0.49
469,0,1,1,1404,0.79
470,1,0,0,1410,0.69
471,1,1,1,1410,0.78
472,0,0,0,1416,0.51
473,0,1,1,1416,0.41
474,0,0,0,1422,0.49
475,1,1,1,1422,0.80
476,1,0,0,1428,0.54
477,1,1,1,1428,0.51
478,2,0,0,1434,0.50
479,2,1,1,1434,0.63
480,1,0,0,1440,0.78
481,2,1,1,1440,0.55
482,1,0,0,1446,0.65
483,2,1,1,1446,0.49
484,0,0,0,1452,0.79
485,2,1,1,1452,0.55
486,2,0,0,1458,0.71
487,2,1,1,1458,0.63
488,0,0,0,1464,0.80
489,1,1,1,1464,0.59
490,1,0,0,1470,0.75
491,1,1,1,1470,0.51
492,1,0,0,1476,0.44
493,0,1,1,1476,0.41
494,2,0,0,1482,0.41
495,0,1,1,1482,0.69
496,1,0,0,1488,0.53
497,1,1,1,1488,0.81
498,0,0,0,1494,0.60
499,1,1,1,1494,0.71
500,2,0,0,1500,0.48
501,0,1,1,1500,0.51
502,2,0,0,1506,0.78
503,0,1,1,1506,0.69
504,2,0,0,1512,0.43
505,2,1,1,1512,0.66
506,0,0,0,1518,0.52
507,1,1,1,1518,0.73
508,0,0,0,1524,0.51
509,0,1,1,1524,0.59
510,2,0,0,1530,0.52
511,2,1,1,1530,0.42
512,1,0,0,1536,0.42
513,0,1,1,1536,0.75
514,1,0,0,1542,0.60
515,1,1,1,1542,0.44
516,0,0,0,1548,0.86
517,1,1,1,1548,0.54
518,2,0,0,1554,0.75
519,1,1,1,1554,0.55
520,0,0,0,1560,0.54
521,1,1,1,1560,0.57
522,1,0,0,1566,0.63
523,2,1,1,1566,0.45
524,2,0,0,1572,0.59
525,1,1,1,1572,0.62
526,1,0,0,1578,0.54
527,2,1,1,1578,0.78
528,2,0,0,1584,0.66
529,1,1,1,1584,0.49
530,2,0,0,1590,0.56
531,2,1,1,1590,0.77
532,1,0,0,1596,0.53
533,1,1,1,1596,0.76
534,2,0,0,1602,0.59
535,1,1,1,1602,0.45
536,1,0,0,1608,0.57
537,0,1,1,1608,0.70
538,2,0,0,1614,0.60
539,1,1,1,1614,0.57
540,0,0,0,1620,0.68
541,2,1,1,1620,0.49
542,2,0,0,1626,0.63
543,1,1,1,1626,0.48
544,2,0,0,1632,0.73
545,2,1,1,1632,0.80
546,2,0,0,1638,0.67
547,2,1,1,1638,0.48
548,1,0,0,1644,0.49
549,2,1,1,1644,0.70
550,0,0,0,1650,0.56
551,1,1,1,1650,0.50
552,0,0,0,1656,0.65
553,1,1,1,1656,0.51
554,2,0,0,1662,0.53
555,2,1,1,1662,0.76
556,1,0,0,1668,0.61
557,1,1,1,1668,0.69
558,2,0,0,1674,0.53
559,2,1,1,1674,0.79
560,1,0,0,1680,0.50
561,0,1,1,1680,0.67
562,0,0,0,1686,0.79
563,0,1,1,1686,0.53
564,2,0,0,1692,0.52
565,2,1,1,1692,0.66
566,1,0,0,1698,0.58
567,1,1,1,1698,0.47
568,2,0,0,1704,0.41
569,1,1,1,1704,0.51
570,0,0,0,1710,0.74
571,1,1,1,1710,0.49
572,1,0,0,1716,0.48
573,2,1,1,1716,0.63
574,2,0,0,1722,0.65
575,2,1,1,1722,0.64
576,0,0,0,1728,0.48
577,2,1,1,1728,0.49
578,0,0,0,1734,0.62
579,2,1,1,1734,0.63
580,0,0,0,1740,0.47
581,2,1,1,1740,0.46
582,2,0,0,1746,0.65
583,2,1,1,1746,0.69
584,0,0,0,1752,0.53
585,0,1,1,1752,0.84
586,0,0,0,1758,0.42
587,0,1,1,1758,0.38
588,0,0,0,1764,0.85
589,1,1,1,1764,0.52
590,0,0,0,1770,0.74
591,1,1,1,1770,0.63
592,2,0,0,1776,0.47
593,0,1,1,1776,0.82
594,1,0,0,1782,0.54
595,1,1,1,1782,0.53
596,1,0,0,1788,0.57
597,0,1,1,1788,0.78
598,0,0,0,1794,0.54
599,1,1,1,1794,0.45
600,0,0,0,1800,0.47
601,2,1,1,1800,0.42
602,1,0,0,1806,0.60
603,1,1,1,1806,0.57
604,1,0,0,1812,0.85
605,1,1,1,1812,0.46
606,0,0,0,1818,0.61
607,2,1,1,1818,0.91
608,0,0,0,1824,0.69
609,1,1,1,1824,0.42
610,0,0,0,1830,0.67
611,2,1,1,1830,0.61
612,1,0,0,1836,0.46
613,2,1,1,1836,0.42
614,1,0,0,1842,0.46
615,0,1,1,1842,0.61
616,1,0,0,1848,0.83
617,1,1,1,1848,0.62
618,1,0,0,1854,0.67
619,0,1,1,1854,0.72
620,2,0,0,1860,0.48
621,2,1,1,1860,0.50
622,2,0,0,1866,0.78
623,1,1,1,1866,0.65
624,0,0,0,1872,0.74
625,1,1,1,1872,0.49
626,0,0,0,1878,0.53
627,1,1,1,1878,0.69
628,0,0,0,1884,0.38
629,0,1,1,1884,0.69
630,1,0,0,1890,0.57
631,1,1,1,1890,0.71
632,0,0,0,1896,0.58
633,2,1,1,1896,0.51
634,0,0,0,1902,0.58
635,1,1,1,1902,0.61
636,1,0,0,1908,0.52
637,0,1,1,1908,0.65
638,2,0,0,1914,0.70
639,0,1,1,1914,0.60
640,1,0,0,1920,0.57
641,1,1,1,1920,0.54
642,1,0,0,1926,0.53
643,0,1,1,1926,0.63
644,2,0,0,1932,0.57
645,1,1,1,1932,0.59
646,2,0,0,1938,0.55
647,0,1,1,1938,0.54
648,0,0,0,1944,0.41
649,2,1,1,1944,0.84
650,0,0,0,1950,0.56
651,2,1,1,1950,0.59
652,1,0,0,1956,0.57
653,1,1,1,1956,0.49
654,1,0,0,1962,0.65
655,1,1,1,1962,0.92
656,0,0,0,1968,0.81
657,0,1,1,1968,0.54
658,0,0,0,1974,0.65
659,1,1,1,1974,0.78
660,1,0,0,1980,0.56
661,1,1,1,1980,0.63
662,2,0,0,1986,0.66
663,0,1,1,1986,0.72
664,0,0,0,1992,0.70
665,1,1,1,1992,0.79
666,0,0,0,1998,0.59
667,2,1,1,1998,0.68
668,1,0,0,2004,0.50
669,2,1,1,2004,0.48
670,2,0,0,2010,0.51
671,2,1,1,2010,0.63
672,1,0,0,2016,0.61
673,2,1,1,2016,0.59
674,1,0,0,2022,0.66
675,2,1,1,2022,0.64
676,2,0,0,2028,0.49
677,1,1,1,2028,0.60
678,0,0,0,2034,0.44
679,1,1,1,2034,0.75
680,0,0,0,2040,0.55
681,1,1,1,2040,0.70
682,2,0,0,2046,0.85
683,1,1,1,2046,0.63
684,0,0,0,2052,0.45
685,1,1,1,2052,0.45
686,2,0,0,2058,0.51
687,0,1,1,2058,0.60
688,1,0,0,2064,0.52
689,1,1,1,2064,0.75
690,2,0,0,2070,0.68
691,0,1,1,2070,0.65
692,1,0,0,2076,0.69
693,0,1,1,2076,0.70
694,0,0,0,2082,0.74
695,1,1,1,2082,0.47
696,1,0,0,2088,0.46
697,0,1,1,2088,0.49
698,2,0,0,2094,0.60
699,2,1,1,2094,0.72
700,2,0,0,2100,0.58
701,1,1,1,2100,0.61
702,0,0,0,2106,0.41
703,1,1,1,2106,0.83
704,2,0,0,2112,0.52
705,2,1,1,2112,0.68
706,0,0,0,2118,0.60
707,0,1,1,2118,0.75
708,0,0,0,2124,0.53
709,2,1,1,2124,0.65
710,1,0,0,2130,0.83
711,0,1,1,2130,0.69
712,0,0,0,2136,0.63
713,0,1,1,2136,0.58
714,0,0,0,2142,0.64
715,2,1,1,2142,0.61
716,1,0,0,2148,0.81
717,1,1,1,2148,0.51
718,0,0,0,2154,0.77
719,0,1,1,2154,0.50
720,2,0,0,2160,0.68
721,0,1,1,2160,0.50
722,1,0,0,2166,0.76
723,2,1,1,2166,0.44
724,2,0,0,2172,0.64
725,1,1,1,2172,0.65
726,2,0,0,2178,0.65
727,0,1,1,2178,0.40
728,1,0,0,2184,0.51
729,2,1,1,2184,0.41
730,0,0,0,2190,0.64
731,0,1,1,2190,0.49
732,1,0,0,2196,0.63
733,0,1,1,2196,0.47
734,0,0,0,2202,0.43
735,0,1,1,2202,0.56
736,2,0,0,2208,0.64
737,2,1,1,2208,0.63
738,0,0,0,2214,0.65
739,2,1,1,2214,0.39
740,2,0,0,2220,0.61
741,1,1,1,2220,0.45
742,0,0,0,2226,0.59
743,2,1,1,2226,0.53
744,0,0,0,2232,0.59
745,0,1,1,2232,0.41
746,2,0,0,2238,0.62
747,0,1,1,2238,0.68
748,2,0,0,2244,0.76
749,2,1,1,2244,0.73
750,2,0,0,2250,0.42
751,2,1,1,2250,0.51
752,2,0,0,2256,0.50
753,1,1,1,2256,0.64
754,1,0,0,2262,0.68
755,2,1,1,2262,0.49
756,2,0,0,2268,0.60
757,2,1,1,2268,0.72
758,0,0,0,2274,0.64
759,2,1,1,2274,0.71
760,2,0,0,2280,0.45
761,1,1,1,2280,0.53
762,2,0,0,2286,0.74
763,0,1,1,2286,0.68
764,0,0,0,2292,0.57
765,2,1,1,2292,0.74
766,2,0,0,2298,0.44
767,2,1,1,2298,0.52
768,2,0,0,2304,0.69
769,2,1,1,2304,0.66
770,2,0,0,2310,0.76
771,2,1,1,2310,0.59
772,2,0,0,2316,0.57
773,2,1,1,2316,0.53
774,0,0,0,2322,0.70
775,1,1,1,2322,0.62
776,1,0,0,2328,0.48
777,1,1,1,2328,0.65
778,0,0,0,2334,0.63
779,2,1,1,2334,0.65
780,2,0,0,2340,0.63
781,2,1,1,2340,0.64
782,1,0,0,2346,0.81
783,2,1,1,2346,0.52
784,2,0,0,2352,0.68
785,1,1,1,2352,0.57
786,0,0,0,2358,0.79
787,1,1,1,2358,0.56
788,0,0,0,2364,0.48
789,0,1,1,2364,0.41
790,0,0,0,2370,0.71
791,0,1,1,2370,0.63
792,2,0,0,2376,0.79
793,1,1,1,2376,0.46
794,0,0,0,2382,0.74
795,0,1,1,2382,0.43
796,2,0,0,2388,0.67
797,2,1,1,2388,0.61
798,2,0,0,2394,0.49
799,0,1,1,2394,0.82
800,0,0,0,2400,0.67
801,1,1,1,2400,0.86
802,0,0,0,2406,0.43
803,0,1,1,2406,0.63
804,0,0,0,2412,0.88
805,0,1,1,2412,0.66
806,1,0,0,2418,0.59
807,2,1,1,2418,0.63
808,1,0,0,2424,0.64
809,1,1,1,2424,0.44
810,1,0,0,2430,0.57
811,0,1,1,2430,0.41
812,0,0,0,2436,0.66
813,1,1,1,2436,0.59
814,0,0,0,2442,0.39
815,2,1,1,2442,0.57
816,1,0,0,2448,0.57
817,1,1,1,2448,0.69
818,0,0,0,2454,0.80
819,2,1,1,2454,0.51
820,0,0,0,2460,0.63
821,0,1,1,2460,0.50
822,0,0,0,2466,0.51
823,2,1,1,2466,0.61
824,0,0,0,2472,0.57
825,0,1,1,2472,0.63
826,2,0,0,2478,0.67
827,0,1,1,2478,0.85
828,1,0,0,2484,0.46
829,1,1,1,2484,0.41
830,2,0,0,2490,0.59
831,1,1,1,2490,0.69
832,0,0,0,2496,0.44
833,0,1,1,2496,0.63
834,0,0,0,2502,0.47
835,1,1,1,2502,0.47
836,2,0,0,2508,0.57
837,0,1,1,2508,0.62
838,1,0,0,2514,0.39
839,2,1,1,2514,0.78
840,1,0,0,2520,0.56
841,1,1,1,2520,0.58
842,1,0,0,2526,0.52
843,0,1,1,2526,0.49
844,2,0,0,2532,0.48
845,2,1,1,2532,0.54
846,1,0,0,2538,0.39
847,0,1,1,2538,0.72
848,2,0,0,2544,0.65
849,0,1,1,2544,0.58
850,1,0,0,2550,0.65
851,2,1,1,2550,0.52
852,2,0,0,2556,0.76
853,0,1,1,2556,0.48
854,1,0,0,2562,0.52
855,0,1,1,2562,0.51
856,1,0,0,2568,0.44
857,2,1,1,2568,0.54
858,2,0,0,2574,0.67
859,0,1,1,2574,0.58
860,0,0,0,2580,0.70
861,0,1,1,2580,0.75
862,1,0,0,2586,0.86
863,1,1,1,2586,0.76
864,0,0,0,2592,0.90
865,1,1,1,2592,0.80
866,1,0,0,2598,0.81
867,0,1,1,2598,0.60
868,1,0,0,2604,0.60
869,0,1,1,2604,0.59
870,0,0,0,2610,0.54
871,1,1,1,2610,0.75
872,2,0,0,2616,0.60
873,1,1,1,2616,0.47
874,1,0,0,2622,0.63
875,1,1,1,2622,0.82
876,1,0,0,2628,0.43
877,1,1,1,2628,0.57
878,1,0,0,2634,0.75
879,1,1,1,2634,0.55
880,2,0,0,2640,0.71
881,0,1,1,2640,0.50
882,0,0,0,2646,0.65
883,0,1,1,2646,0.64
884,2,0,0,2652,0.63
885,1,1,1,2652,0.42
886,0,0,0,2658,0.65
887,0,1,1,2658,0.47
888,0,0,0,2664,0.46
889,1,1,1,2664,0.80
890,0,0,0,2670,0.72
891,0,1,1,2670,0.58
892,0,0,0,2676,0.73
893,1,1,1,2676,0.46
894,0,0,0,2682,0.55
895,1,1,1,2682,0.46
896,0,0,0,2688,0.50
897,0,1,1,2688,0.79
898,0,0,0,2694,0.56
899,1,1,1,2694,0.65
900,0,0,0,2700,0.68
901,2,1,1,2700,0.52
902,1,0,0,2706,0.56
903,2,1,1,2706,0.58
904,1,0,0,2712,0.74
905,0,1,1,2712,0.57
906,1,0,0,2718,0.70
907,0,1,1,2718,0.42
908,0,0,0,2724,0.47
909,1,1,1,2724,0.41
910,1,0,0,2730,0.50
911,2,1,1,2730,0.53
912,0,0,0,2736,0.81
913,1,1,1,2736,0.53
914,1,0,0,2742,0.81
915,0,1,1,2742,0.64
916,2,0,0,2748,0.63
917,2,1,1,2748,0.70
918,2,0,0,2754,0.75
919,1,1,1,2754,0.79
920,2,0,0,2760,0.47
921,2,1,1,2760,0.56
922,2,0,0,2766,0.44
923,1,1,1,2766,0.74
924,1,0,0,2772,0.58
925,0,1,1,2772,0.68
926,2,0,0,2778,0.63
927,2,1,1,2778,0.64
928,0,0,0,2784,0.60
929,2,1,1,2784,0.61
930,2,0,0,2790,0.55
931,0,1,1,2790,0.81
932,1,0,0,2796,0.45
933,1,1,1,2796,0.42
934,1,0,0,2802,0.58
935,1,1,1,2802,0.73
936,0,0,0,2808,0.52
937,1,1,1,2808,0.82
938,1,0,0,2814,0.54
939,2,1,1,2814,0.70
940,2,0,0,2820,0.58
941,1,1,1,2820,0.63
942,0,0,0,2826,0.78
943,0,1,1,2826,0.62
944,0,0,0,2832,0.52
945,2,1,1,2832,0.52
946,2,0,0,2838,0.53
947,0,1,1,2838,0.47
948,0,0,0,2844,0.68
949,2,1,1,2844,0.62
950,0,0,0,2850,0.54
951,1,1,1,2850,0.68
952,1,0,0,2856,0.57
