id,action,origin,destination,start_time,epsilon
359,2,1,1,1074,0.66
360,1,0,0,1080,0.54
361,1,1,1,1080,0.58
362,2,0,0,1086,0.73
363,1,1,1,1086,0.70
364,1,0,0,1092,0.67
365,1,1,1,1092,0.79
366,1,0,0,1098,0.72
367,1,1,1,1098,0.76
368,2,0,0,1104,0.67
369,0,1,1,1104,0.70
370,1,0,0,1110,0.71
371,0,1,1,1110,0.85
372,2,0,0,1116,0.93
373,2,1,1,1116,0.50
374,0,0,0,1122,0.64
375,0,1,1,1122,0.68
376,0,0,0,1128,0.80
377,1,1,1,1128,0.62
378,2,0,0,1134,0.68
379,2,1,1,1134,0.72
380,2,0,0,1140,0.70
381,1,1,1,1140,0.68
382,1,0,0,1146,0.72
383,1,1,1,1146,0.79
384,2,0,0,1152,0.55
385,2,1,1,1152,0.63
386,0,0,0,1158,0.66
387,0,1,1,1158,0.62
388,1,0,0,1164,0.66
389,2,1,1,1164,0.77
390,1,0,0,1170,0.75
391,2,1,1,1170,0.61
392,2,0,0,1176,0.69
393,0,1,1,1176,0.61
394,1,0,0,1182,0.83
395,1,1,1,1182,0.64
396,0,0,0,1188,0.61
397,0,1,1,1188,0.73
398,0,0,0,1194,0.62
399,2,1,1,1194,0.58
400,0,0,0,1200,0.90
401,0,1,1,1200,0.54
402,0,0,0,1206,0.71
403,0,1,1,1206,0.71
404,0,0,0,1212,0.71
405,1,1,1,1212,0.77
406,0,0,0,1218,0.66
407,0,1,1,1218,0.62
408,1,0,0,1224,0.71
409,2,1,1,1224,0.59
410,1,0,0,1230,0.62
411,0,1,1,1230,0.71
412,2,0,0,1236,0.68
413,0,1,1,1236,0.49
414,1,0,0,1242,0.79
415,2,1,1,1242,0.55
416,1,0,0,1248,0.68
417,0,1,1,1248,0.69
418,2,0,0,1254,0.63
419,1,1,1,1254,0.63
420,0,0,0,1260,0.65
421,1,1,1,1260,0.76
422,1,0,0,1266,0.80
423,1,1,1,1266,0.79
424,1,0,0,1272,0.89
425,1,1,1,1272,0.87
426,1,0,0,1278,0.73
427,0,1,1,1278,0.63
428,2,0,0,1284,0.49
429,2,1,1,1284,0.84
430,0,0,0,1290,0.81
431,0,1,1,1290,0.78
432,2,0,0,1296,0.63
433,1,1,1,1296,0.75
434,2,0,0,1302,0.78
435,0,1,1,1302,0.70
436,1,0,0,1308,0.63
437,0,1,1,1308,0.64
438,0,0,0,1314,0.69
439,2,1,1,1314,0.86
440,1,0,0,1320,0.58
441,1,1,1,1320,0.64
442,0,0,0,1326,0.60
443,2,1,1,1326,0.58
444,0,0,0,1332,0.53
445,2,1,1,1332,0.85
446,0,0,0,1338,0.85
447,2,1,1,1338,0.72
448,1,0,0,1344,0.67
449,0,1,1,1344,0.75
450,0,0,0,1350,0.75
451,0,1,1,1350,0.78
452,0,0,0,1356,0.70
453,1,1,1,1356,0.62
454,0,0,0,1362,0.78
455,2,1,1,1362,0.82
456,0,0,0,1368,0.80
457,1,1,1,1368,0.84
458,0,0,0,1374,0.69
459,1,1,1,1374,0.66
460,2,0,0,1380,0.65
461,2,1,1,1380,0.73
462,1,0,0,1386,0.66
463,1,1,1,1386,0.66
464,2,0,0,1392,0.67
465,1,1,1,1392,0.89
466,2,0,0,1398,0.77
467,2,1,1,1398,0.61
468,2,0,0,1404,0.59
469,2,1,1,1404,0.82
470,0,0,0,1410,0.74
471,2,1,1,1410,0.82
472,2,0,0,1416,0.63
473,0,1,1,1416,0.51
474,1,0,0,1422,0.60
475,2,1,1,1422,0.84
476,2,0,0,1428,0.60
477,0,1,1,1428,0.59
478,1,0,0,1434,0.59
479,0,1,1,1434,0.72
480,2,0,0,1440,0.80
481,2,1,1,1440,0.61
482,0,0,0,1446,0.72
483,2,1,1,1446,0.56
484,0,0,0,1452,0.84
485,0,1,1,1452,0.65
486,1,0,0,1458,0.73
487,1,1,1,1458,0.71
488,0,0,0,1464,0.82
489,0,1,1,1464,0.64
490,2,0,0,1470,0.82
491,2,1,1,1470,0.61
492,0,0,0,1476,0.53
493,2,1,1,1476,0.51
494,0,0,0,1482,0.50
495,0,1,1,1482,0.76
496,1,0,0,1488,0.64
497,1,1,1,1488,0.83
498,0,0,0,1494,0.71
499,0,1,1,1494,0.77
500,1,0,0,1500,0.58
501,0,1,1,1500,0.61
502,1,0,0,1506,0.80
503,0,1,1,1506,0.73
504,1,0,0,1512,0.52
505,0,1,1,1512,0.74
506,2,0,0,1518,0.62
507,1,1,1,1518,0.78
508,1,0,0,1524,0.57
509,1,1,1,1524,0.65
510,1,0,0,1530,0.59
511,0,1,1,1530,0.51
512,2,0,0,1536,0.50
513,2,1,1,1536,0.81
514,2,0,0,1542,0.66
515,2,1,1,1542,0.53
516,0,0,0,1548,0.89
517,1,1,1,1548,0.62
518,0,0,0,1554,0.81
519,2,1,1,1554,0.65
520,0,0,0,1560,0.64
521,0,1,1,1560,0.63
522,0,0,0,1566,0.72
523,2,1,1,1566,0.55
524,1,0,0,1572,0.68
525,1,1,1,1572,0.65
526,2,0,0,1578,0.64
527,0,1,1,1578,0.79
528,0,0,0,1584,0.68
529,1,1,1,1584,0.57
530,0,0,0,1590,0.66
531,1,1,1,1590,0.83
532,0,0,0,1596,0.64
533,1,1,1,1596,0.83
534,0,0,0,1602,0.68
535,1,1,1,1602,0.53
536,2,0,0,1608,0.68
537,2,1,1,1608,0.73
538,1,0,0,1614,0.71
539,2,1,1,1614,0.62
540,2,0,0,1620,0.76
541,2,1,1,1620,0.57
542,0,0,0,1626,0.66
543,1,1,1,1626,0.58
544,2,0,0,1632,0.79
545,0,1,1,1632,0.81
546,0,0,0,1638,0.75
547,1,1,1,1638,0.57
548,0,0,0,1644,0.60
549,2,1,1,1644,0.75
550,0,0,0,1650,0.61
551,0,1,1,1650,0.57
552,1,0,0,1656,0.69
553,0,1,1,1656,0.60
554,0,0,0,1662,0.62
555,0,1,1,1662,0.79
556,2,0,0,1668,0.68
557,1,1,1,1668,0.73
558,1,0,0,1674,0.64
559,2,1,1,1674,0.82
560,2,0,0,1680,0.59
561,2,1,1,1680,0.71
562,1,0,0,1686,0.84
563,1,1,1,1686,0.63
564,1,0,0,1692,0.61
565,1,1,1,1692,0.74
566,1,0,0,1698,0.67
567,1,1,1,1698,0.57
568,0,0,0,1704,0.49
569,2,1,1,1704,0.59
570,2,0,0,1710,0.77
571,0,1,1,1710,0.57
572,1,0,0,1716,0.55
573,0,1,1,1716,0.68
574,1,0,0,1722,0.71
575,0,1,1,1722,0.71
576,0,0,0,1728,0.60
577,0,1,1,1728,0.58
578,2,0,0,1734,0.65
579,0,1,1,1734,0.69
580,2,0,0,1740,0.55
581,2,1,1,1740,0.54
582,0,0,0,1746,0.67
583,0,1,1,1746,0.71
584,2,0,0,1752,0.59
585,0,1,1,1752,0.87
586,2,0,0,1758,0.50
587,2,1,1,1758,0.47
588,2,0,0,1764,0.88
589,0,1,1,1764,0.60
590,2,0,0,1770,0.78
591,2,1,1,1770,0.70
592,2,0,0,1776,0.55
593,0,1,1,1776,0.85
594,1,0,0,1782,0.63
595,2,1,1,1782,0.64
596,0,0,0,1788,0.66
597,2,1,1,1788,0.81
598,2,0,0,1794,0.63
599,0,1,1,1794,0.55
600,1,0,0,1800,0.56
601,1,1,1,1800,0.50
602,2,0,0,1806,0.70
603,1,1,1,1806,0.67
604,2,0,0,1812,0.88
605,2,1,1,1812,0.56
606,2,0,0,1818,0.72
607,2,1,1,1818,0.93
608,2,0,0,1824,0.77
609,2,1,1,1824,0.50
610,1,0,0,1830,0.69
611,0,1,1,1830,0.69
612,2,0,0,1836,0.54
613,1,1,1,1836,0.51
614,2,0,0,1842,0.55
615,2,1,1,1842,0.69
616,1,0,0,1848,0.88
617,1,1,1,1848,0.69
618,0,0,0,1854,0.74
619,2,1,1,1854,0.78
620,1,0,0,1860,0.57
621,2,1,1,1860,0.61
622,1,0,0,1866,0.81
623,2,1,1,1866,0.70
624,2,0,0,1872,0.75
625,2,1,1,1872,0.57
626,1,0,0,1878,0.60
627,0,1,1,1878,0.78
628,0,0,0,1884,0.47
629,2,1,1,1884,0.75
630,0,0,0,1890,0.67
631,0,1,1,1890,0.73
632,1,0,0,1896,0.63
633,1,1,1,1896,0.59
634,0,0,0,1902,0.68
635,2,1,1,1902,0.67
636,0,0,0,1908,0.63
637,1,1,1,1908,0.72
638,0,0,0,1914,0.75
639,1,1,1,1914,0.64
640,2,0,0,1920,0.63
641,1,1,1,1920,0.66
642,0,0,0,1926,0.59
643,2,1,1,1926,0.71
644,1,0,0,1932,0.64
645,0,1,1,1932,0.67
646,1,0,0,1938,0.62
647,2,1,1,1938,0.60
648,0,0,0,1944,0.50
649,0,1,1,1944,0.87
650,1,0,0,1950,0.66
651,0,1,1,1950,0.65
652,0,0,0,1956,0.68
653,2,1,1,1956,0.56
654,0,0,0,1962,0.72
655,0,1,1,1962,0.94
656,0,0,0,1968,0.85
657,1,1,1,1968,0.65
658,2,0,0,1974,0.69
659,0,1,1,1974,0.83
660,2,0,0,1980,0.66
661,0,1,1,1980,0.66
662,2,0,0,1986,0.75
663,1,1,1,1986,0.76
664,1,0,0,1992,0.72
665,1,1,1,1992,0.83
666,0,0,0,1998,0.66
667,2,1,1,1998,0.72
668,0,0,0,2004,0.61
669,1,1,1,2004,0.58
670,1,0,0,2010,0.62
671,2,1,1,2010,0.69
672,1,0,0,2016,0.69
673,0,1,1,2016,0.65
674,2,0,0,2022,0.72
675,0,1,1,2022,0.74
676,0,0,0,2028,0.59
677,1,1,1,2028,0.69
678,2,0,0,2034,0.52
679,1,1,1,2034,0.78
680,1,0,0,2040,0.64
681,2,1,1,2040,0.75
682,0,0,0,2046,0.87
683,0,1,1,2046,0.73
684,0,0,0,2052,0.53
685,2,1,1,2052,0.52
686,1,0,0,2058,0.62
687,2,1,1,2058,0.70
688,1,0,0,2064,0.63
689,0,1,1,2064,0.80
690,2,0,0,2070,0.69
691,2,1,1,2070,0.70
692,2,0,0,2076,0.76
693,2,1,1,2076,0.74
694,1,0,0,2082,0.79
695,0,1,1,2082,0.56
696,1,0,0,2088,0.56
697,2,1,1,2088,0.58
698,2,0,0,2094,0.64
699,1,1,1,2094,0.78
700,2,0,0,2100,0.69
701,1,1,1,2100,0.67
702,2,0,0,2106,0.49
703,2,1,1,2106,0.86
704,1,0,0,2112,0.61
705,0,1,1,2112,0.76
706,2,0,0,2118,0.66
707,2,1,1,2118,0.79
708,2,0,0,2124,0.65
709,2,1,1,2124,0.70
710,0,0,0,2130,0.87
711,0,1,1,2130,0.74
712,1,0,0,2136,0.68
713,2,1,1,2136,0.69
714,0,0,0,2142,0.70
715,2,1,1,2142,0.67
716,2,0,0,2148,0.84
717,2,1,1,2148,0.60
718,2,0,0,2154,0.82
719,0,1,1,2154,0.60
720,1,0,0,2160,0.75
721,2,1,1,2160,0.59
722,0,0,0,2166,0.81
723,2,1,1,2166,0.52
724,1,0,0,2172,0.73
725,2,1,1,2172,0.70
726,2,0,0,2178,0.69
727,1,1,1,2178,0.49
728,1,0,0,2184,0.61
729,1,1,1,2184,0.49
730,0,0,0,2190,0.68
731,1,1,1,2190,0.59
732,0,0,0,2196,0.70
733,0,1,1,2196,0.54
734,0,0,0,2202,0.53
735,0,1,1,2202,0.65
736,2,0,0,2208,0.67
737,2,1,1,2208,0.67
738,2,0,0,2214,0.74
739,0,1,1,2214,0.48
740,1,0,0,2220,0.71
741,0,1,1,2220,0.55
742,1,0,0,2226,0.68
743,1,1,1,2226,0.62
744,1,0,0,2232,0.68
745,2,1,1,2232,0.51
746,1,0,0,2238,0.65
747,0,1,1,2238,0.71
748,0,0,0,2244,0.81
749,0,1,1,2244,0.80
750,0,0,0,2250,0.52
751,1,1,1,2250,0.62
752,2,0,0,2256,0.59
753,2,1,1,2256,0.68
754,1,0,0,2262,0.72
755,1,1,1,2262,0.56
756,2,0,0,2268,0.65
757,0,1,1,2268,0.75
758,1,0,0,2274,0.71
759,1,1,1,2274,0.75
760,1,0,0,2280,0.54
761,1,1,1,2280,0.63
762,2,0,0,2286,0.78
763,1,1,1,2286,0.71
764,2,0,0,2292,0.65
765,2,1,1,2292,0.77
766,0,0,0,2298,0.54
767,0,1,1,2298,0.62
768,1,0,0,2304,0.75
769,1,1,1,2304,0.75
770,2,0,0,2310,0.79
771,1,1,1,2310,0.69
772,2,0,0,2316,0.61
773,0,1,1,2316,0.61
774,2,0,0,2322,0.78
775,0,1,1,2322,0.72
776,1,0,0,2328,0.58
777,2,1,1,2328,0.70
778,2,0,0,2334,0.68
779,2,1,1,2334,0.74
780,2,0,0,2340,0.67
781,2,1,1,2340,0.73
782,1,0,0,2346,0.84
783,0,1,1,2346,0.58
784,0,0,0,2352,0.71
785,1,1,1,2352,0.62
786,1,0,0,2358,0.83
787,0,1,1,2358,0.64
788,0,0,0,2364,0.55
789,0,1,1,2364,0.50
790,2,0,0,2370,0.75
791,2,1,1,2370,0.66
792,2,0,0,2376,0.83
793,1,1,1,2376,0.55
794,0,0,0,2382,0.79
795,2,1,1,2382,0.51
796,2,0,0,2388,0.75
797,0,1,1,2388,0.71
798,2,0,0,2394,0.56
799,1,1,1,2394,0.84
800,2,0,0,2400,0.68
801,0,1,1,2400,0.89
802,2,0,0,2406,0.52
803,1,1,1,2406,0.66
804,0,0,0,2412,0.90
805,2,1,1,2412,0.75
806,2,0,0,2418,0.69
807,1,1,1,2418,0.72
808,2,0,0,2424,0.68
809,1,1,1,2424,0.53
810,0,0,0,2430,0.64
811,1,1,1,2430,0.49
812,1,0,0,2436,0.75
813,0,1,1,2436,0.67
814,2,0,0,2442,0.48
815,0,1,1,2442,0.66
816,2,0,0,2448,0.64
817,1,1,1,2448,0.71
818,2,0,0,2454,0.85
819,2,1,1,2454,0.61
820,0,0,0,2460,0.66
821,1,1,1,2460,0.56
822,2,0,0,2466,0.57
823,0,1,1,2466,0.66
824,0,0,0,2472,0.63
825,0,1,1,2472,0.71
826,2,0,0,2478,0.74
827,0,1,1,2478,0.86
828,1,0,0,2484,0.55
829,0,1,1,2484,0.50
830,1,0,0,2490,0.70
831,0,1,1,2490,0.75
832,1,0,0,2496,0.52
833,0,1,1,2496,0.72
834,0,0,0,2502,0.58
835,0,1,1,2502,0.55
836,2,0,0,2508,0.68
837,1,1,1,2508,0.72
838,1,0,0,2514,0.48
839,1,1,1,2514,0.83
840,2,0,0,2520,0.66
841,2,1,1,2520,0.65
842,1,0,0,2526,0.59
843,2,1,1,2526,0.60
844,2,0,0,2532,0.55
845,2,1,1,2532,0.60
846,0,0,0,2538,0.49
847,2,1,1,2538,0.77
848,0,0,0,2544,0.71
849,2,1,1,2544,0.63
850,0,0,0,2550,0.69
851,2,1,1,2550,0.62
852,2,0,0,2556,0.82
853,1,1,1,2556,0.57
854,2,0,0,2562,0.61
855,1,1,1,2562,0.60
856,2,0,0,2568,0.52
857,0,1,1,2568,0.64
858,2,0,0,2574,0.74
859,2,1,1,2574,0.68
860,1,0,0,2580,0.73
861,0,1,1,2580,0.78
862,0,0,0,2586,0.89
863,0,1,1,2586,0.81
864,2,0,0,2592,0.93
865,2,1,1,2592,0.86
866,1,0,0,2598,0.86
867,0,1,1,2598,0.64
868,2,0,0,2604,0.71
869,0,1,1,2604,0.68
870,0,0,0,2610,0.61
871,0,1,1,2610,0.79
872,1,0,0,2616,0.67
873,1,1,1,2616,0.55
874,2,0,0,2622,0.72
875,1,1,1,2622,0.84
876,0,0,0,2628,0.52
877,1,1,1,2628,0.65
878,1,0,0,2634,0.77
879,2,1,1,2634,0.62
880,1,0,0,2640,0.76
881,1,1,1,2640,0.57
882,1,0,0,2646,0.73
883,2,1,1,2646,0.70
884,2,0,0,2652,0.68
885,2,1,1,2652,0.51
886,0,0,0,2658,0.72
887,0,1,1,2658,0.58
888,2,0,0,2664,0.56
889,2,1,1,2664,0.83
890,2,0,0,2670,0.78
891,2,1,1,2670,0.63
892,2,0,0,2676,0.80
893,0,1,1,2676,0.56
894,2,0,0,2682,0.62
895,2,1,1,2682,0.56
896,0,0,0,2688,0.57
897,2,1,1,2688,0.83
898,0,0,0,2694,0.65
899,1,1,1,2694,0.71
900,1,0,0,2700,0.73
901,1,1,1,2700,0.61
902,0,0,0,2706,0.62
903,0,1,1,2706,0.62
904,2,0,0,2712,0.79
905,0,1,1,2712,0.63
906,2,0,0,2718,0.72
907,1,1,1,2718,0.52
908,2,0,0,2724,0.57
909,2,1,1,2724,0.49
910,1,0,0,2730,0.56
911,0,1,1,2730,0.63
912,1,0,0,2736,0.85
913,0,1,1,2736,0.59
914,0,0,0,2742,0.86
915,2,1,1,2742,0.70
916,2,0,0,2748,0.72
917,0,1,1,2748,0.77
918,2,0,0,2754,0.78
919,0,1,1,2754,0.84
920,2,0,0,2760,0.54
921,2,1,1,2760,0.67
922,1,0,0,2766,0.53
923,0,1,1,2766,0.80
924,1,0,0,2772,0.67
925,1,1,1,2772,0.72
926,0,0,0,2778,0.73
927,0,1,1,2778,0.68
928,1,0,0,2784,0.66
929,2,1,1,2784,0.67
930,2,0,0,2790,0.66
931,1,1,1,2790,0.83
932,1,0,0,2796,0.55
933,0,1,1,2796,0.51
934,0,0,0,2802,0.68
935,2,1,1,2802,0.80
936,0,0,0,2808,0.60
937,2,1,1,2808,0.84
938,2,0,0,2814,0.66
939,1,1,1,2814,0.73
940,2,0,0,2820,0.67
941,1,1,1,2820,0.70
942,2,0,0,2826,0.84
943,1,1,1,2826,0.72
944,1,0,0,2832,0.62
945,1,1,1,2832,0.60
946,2,0,0,2838,0.59
947,2,1,1,2838,0.54
948,1,0,0,2844,0.74
949,2,1,1,2844,0.69
950,1,0,0,2850,0.63
951,2,1,1,2850,0.74
952,2,0,0,2856,0.61
