travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
1.85,17,AV,0,0,1,2408,-1.85,
2.0,18,AV,1,0,1,1206,-2.0,
4.233333333333333,19,AV,1,1,0,1009,-4.233333333333333,
4.166666666666667,20,Human,1,1,0,2240,-4.166666666666667,-4.166666666666667
4.2,21,AV,2,1,0,1778,-4.2,
