travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.65,0,Human,0,0,0,12,-0.65,-0.65,"-0.6485065778911642,-0.9911007948800004"
0.65,1,Human,0,0,0,35,-0.65,-0.65,"-0.6799237979040341,-1.026572247280299"
0.55,2,Human,0,0,0,7,-0.55,-0.55,"-0.547103317729441,-0.8987413640904706"
0.6833333333333333,3,Human,0,0,0,44,-0.6833333333333333,-0.6833333333333333,"-0.7104567891516453,-1.078318065969092"
0.6333333333333333,4,Human,0,0,0,28,-0.6333333333333333,-0.6333333333333333,"-0.6581578083776576,-0.992206557440683"
0.4666666666666667,5,Human,0,0,0,3,-0.4666666666666667,-0.4666666666666667,"-0.4666639385302771,-0.7680002474666667"
0.7166666666666667,6,Human,0,0,0,40,-0.7166666666666667,-0.7166666666666667,"-0.7444064991184477,-1.127691973163964"
0.6833333333333333,7,Human,0,0,0,22,-0.6833333333333333,-0.6833333333333333,"-0.7069449328068549,-0.9452765866666668"
0.65,8,Human,0,0,0,49,-0.65,-0.65,"-0.6751774691715619,-1.0658276555723605"
0.6333333333333333,9,Human,0,0,0,18,-0.6333333333333333,-0.6333333333333333,"-0.6421868996999337,-0.938679389866667"
0.5666666666666667,10,Human,0,0,0,10,-0.5666666666666667,-0.5666666666666667,"-0.5666621372798044,-0.8932144534186669"
0.7333333333333333,11,Human,0,0,0,50,-0.7333333333333333,-0.7333333333333333,"-0.7110776958968186,-1.0107150317053204"
0.6333333333333333,12,Human,0,0,0,15,-0.6333333333333333,-0.6333333333333333,"-0.6416015297707977,-0.9259124377600002"
0.65,13,Human,0,0,0,20,-0.65,-0.65,"-0.6563485165557345,-0.9754163770026669"
0.6666666666666666,14,Human,0,0,0,25,-0.6666666666666666,-0.6666666666666666,"-0.6860605611038545,-0.9845987583630598"
1.0333333333333334,15,Human,1,0,0,30,-1.0333333333333334,-1.0333333333333334,"-0.6745553968537806,-0.9764204113373869"
0.5,16,Human,0,0,0,5,-0.5,-0.5,"-0.5062788614882581,-0.7970217813333336"
0.65,17,Human,0,0,0,32,-0.65,-0.65,"-0.6843250246258491,-0.9982900416461844"
0.55,18,Human,0,0,0,8,-0.55,-0.55,"-0.5518716848668332,-0.8501986525866667"
0.6833333333333333,19,Human,0,0,0,38,-0.6833333333333333,-0.6833333333333333,"-0.7043168924758819,-1.1016968220682533"
