travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.65,0,Human,0,0,0,12,-0.65,-0.65,"-0.6332887945155926,-0.6999360000000001"
0.65,1,Human,0,0,0,35,-0.65,-0.65,"-0.6606265284200501,0.0"
0.55,2,Human,0,0,0,7,-0.55,-0.55,"-0.5414949545718855,0.0"
0.7,3,Human,0,0,0,44,-0.7,-0.7,"-0.6979142416518521,0.0"
0.6333333333333333,4,Human,0,0,0,28,-0.6333333333333333,-0.6333333333333333,"-0.6302748641316192,0.0"
0.4666666666666667,5,Human,0,0,0,3,-0.4666666666666667,-0.4666666666666667,"-0.45353116775350283,-0.4821600000000001"
0.7333333333333333,6,Human,0,0,0,40,-0.7333333333333333,-0.7333333333333333,"-0.7083448059188566,-0.7374186666666669"
0.6833333333333333,7,Human,0,0,0,22,-0.6833333333333333,-0.6833333333333333,"-0.672406274874825,0.0"
0.6666666666666666,8,Human,0,0,0,49,-0.6666666666666666,-0.6666666666666666,"-0.6633963632868233,0.0"
0.6333333333333333,9,Human,0,0,0,18,-0.6333333333333333,-0.6333333333333333,"-0.6288158439048501,0.0"
0.5666666666666667,10,Human,0,0,0,10,-0.5666666666666667,-0.5666666666666667,"-0.5602873177944965,0.0"
0.6833333333333333,11,Human,0,0,0,50,-0.6833333333333333,-0.6833333333333333,"-0.6775774274469356,0.0"
0.6333333333333333,12,Human,0,0,0,15,-0.6333333333333333,-0.6333333333333333,"-0.6277437733879053,0.0"
0.65,13,Human,0,0,0,20,-0.65,-0.65,"-0.6295936126915926,-0.6695200000000001"
0.65,14,Human,0,0,0,25,-0.65,-0.65,"-0.6330912471662593,-0.638704"
0.65,15,Human,0,0,0,30,-0.65,-0.65,"-0.6560756576997312,0.0"
0.5,16,Human,0,0,0,5,-0.5,-0.5,"-0.4942353924769658,0.0"
0.65,17,Human,0,0,0,32,-0.65,-0.65,"-0.6621895968494945,0.0"
0.55,18,Human,0,0,0,8,-0.55,-0.55,"-0.5436589317246625,0.0"
0.6833333333333333,19,Human,0,0,0,38,-0.6833333333333333,-0.6833333333333333,"-0.6962877840366922,0.0"
