travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.316666666666667,0,Human,0,1,1,1401,-2.316666666666667,-2.316666666666667
2.566666666666667,1,Human,1,0,0,2317,-2.566666666666667,-2.566666666666667
4.616666666666666,2,Human,2,0,0,1220,-4.616666666666666,-4.616666666666666
2.35,3,Human,1,0,1,1610,-2.35,-2.35
2.1166666666666667,5,Human,0,0,1,2821,-2.1166666666666667,-2.1166666666666667
1.8,6,Human,2,0,1,1698,-1.8,-1.8
3.0,8,Human,1,0,0,2887,-3.0,-3.0
1.9833333333333334,9,Human,0,0,1,1762,-1.9833333333333334,-1.9833333333333334
2.7,11,Human,2,1,1,1731,-2.7,-2.7
1.9166666666666667,13,Human,1,0,1,2379,-1.9166666666666667,-1.9166666666666667
4.2,14,Human,0,1,0,1581,-4.2,-4.2
4.45,15,Human,1,1,0,2161,-4.45,-4.45
4.716666666666667,16,Human,2,1,0,1799,-4.716666666666667,-4.716666666666667
2.0166666666666666,17,Human,2,0,1,2408,-2.0166666666666666,-2.0166666666666666
4.25,19,Human,0,1,0,1009,-4.25,-4.25
4.333333333333333,20,Human,0,1,0,2240,-4.333333333333333,-4.333333333333333
5.033333333333333,21,Human,2,1,0,1778,-5.033333333333333,-5.033333333333333
4.4,22,Human,1,1,0,1602,-4.4,-4.4
