travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.3333333333333335,0,Human,1,1,1,1401,-2.3333333333333335,-2.3333333333333335
2.5833333333333335,1,Human,0,0,0,2317,-2.5833333333333335,-3.9
4.616666666666666,2,Human,2,0,0,1220,-4.616666666666666,-3.0
2.2666666666666666,3,Human,1,0,1,1610,-2.2666666666666666,-2.3833333333333333
2.1166666666666667,5,Human,0,0,1,2821,-2.1166666666666667,-2.1333333333333333
1.8,6,AV,2,0,1,1698,-1.8,-1.8
3.066666666666667,8,AV,0,0,0,2887,-3.066666666666667,-3.066666666666667
2.0166666666666666,9,AV,2,0,1,1762,-2.0166666666666666,-2.0166666666666666
2.65,11,Human,0,1,1,1731,-2.65,-2.716666666666667
1.9166666666666667,13,Human,2,0,1,2379,-1.9166666666666667,-1.9166666666666667
4.2,14,Human,0,1,0,1581,-4.2,-4.166666666666667
4.2,15,Human,2,1,0,2161,-4.2,-4.2
4.25,16,Human,0,1,0,1799,-4.25,-3.933333333333333
2.0,17,Human,0,0,1,2408,-2.0,-2.033333333333333
4.25,19,Human,0,1,0,1009,-4.25,-4.016666666666667
4.366666666666666,20,Human,0,1,0,2240,-4.366666666666666,-4.35
5.016666666666667,21,Human,2,1,0,1778,-5.016666666666667,-5.3
4.166666666666667,22,Human,2,1,0,1602,-4.166666666666667,-4.4
