travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.316666666666667,0,Human,0,1,1,1401,-2.316666666666667,-2.316666666666667
2.5833333333333335,1,Human,0,0,0,2317,-2.5833333333333335,-2.5833333333333335
3.05,2,Human,0,0,0,1220,-3.05,-3.05
2.283333333333333,3,Human,2,0,1,1610,-2.283333333333333,-2.283333333333333
2.15,5,Human,2,0,1,2821,-2.15,-2.15
1.7666666666666666,6,Human,0,0,1,1698,-1.7666666666666666,-1.7666666666666666
4.616666666666666,8,Human,2,0,0,2887,-4.616666666666666,-4.616666666666666
2.0,9,Human,1,0,1,1762,-2.0,-2.0
2.683333333333333,11,Human,1,1,1,1731,-2.683333333333333,-2.683333333333333
1.9,13,Human,1,0,1,2379,-1.9,-1.9
4.183333333333334,14,Human,0,1,0,1581,-4.183333333333334,-4.183333333333334
4.183333333333334,15,Human,2,1,0,2161,-4.183333333333334,-4.183333333333334
3.933333333333333,16,Human,2,1,0,1799,-3.933333333333333,-3.933333333333333
2.033333333333333,17,Human,2,0,1,2408,-2.033333333333333,-2.033333333333333
4.233333333333333,19,Human,1,1,0,1009,-4.233333333333333,-4.233333333333333
4.333333333333333,20,Human,1,1,0,2240,-4.333333333333333,-4.333333333333333
5.283333333333333,21,Human,1,1,0,1778,-5.283333333333333,-5.283333333333333
4.5,22,Human,1,1,0,1602,-4.5,-4.5
