travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
3.8666666666666667,3,AV,0,1,0,1818,-3.8666666666666667,
1.8333333333333333,1,AV,1,0,1,1807,-1.8333333333333333,
2.283333333333333,4,AV,1,1,1,1842,-2.283333333333333,
3.216666666666667,2,AV,1,1,0,1065,-3.216666666666667,
2.0,0,Human,2,0,1,1022,-2.0,-2.0
4.45,5,Human,2,0,0,2100,-4.45,-3.433333333333333
1.7333333333333334,6,Human,0,0,1,1598,-1.7333333333333334,-1.75
1.75,7,Human,0,0,1,525,-1.75,-1.7666666666666666
