travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
0.6666666666666666,0,Human,0,0,0,0,-0.6666666666666666,"-0.6666666353711309,-0.49825493429206114"
0.7,20,Human,0,0,0,0,-0.7,"-0.7045668143211099,-0.5197311006790897"
1.4,21,Human,1,0,0,0,-1.4,"-0.7356816171857633,-1.3013959553677505"
1.65,1,Human,1,0,0,1,-1.65,"-0.551582229901608,-1.4421769322247011"
0.85,2,Human,0,0,0,2,-0.85,"-0.8500122584608796,-0.9046410367170628"
1.6333333333333333,3,Human,1,0,0,3,-1.6333333333333333,"-0.8681234743221072,-1.4557854357108935"
0.8666666666666667,4,Human,0,0,0,4,-0.8666666666666667,"-0.9069354786895425,-1.4538838180554516"
0.9,5,Human,0,0,0,5,-0.9,"-0.9292582647268645,-1.1115622634989202"
1.6333333333333333,6,Human,1,0,0,6,-1.6333333333333333,"-0.5986444540436766,-1.4180845307304886"
1.6833333333333333,7,Human,1,0,0,7,-1.6833333333333333,"-1.028732747913777,-1.498704233136569"
1.7,8,Human,1,0,0,8,-1.7,"-1.0266026561423034,-1.5834394211080385"
1.0333333333333334,9,Human,0,0,0,9,-1.0333333333333334,"-1.0478897911367244,-1.5699005063526297"
1.1666666666666667,10,Human,0,0,0,10,-1.1666666666666667,"-1.1654648010071869,-1.6564021945458918"
1.6666666666666667,11,Human,1,0,0,11,-1.6666666666666667,"-1.0345526650476988,-1.59650256969506"
1.1833333333333333,12,Human,0,0,0,12,-1.1833333333333333,"-1.1858883447129522,-0.871574370050396"
1.7,13,Human,1,0,0,13,-1.7,"-1.0225299694429568,-1.6161736893459657"
1.7166666666666666,14,Human,1,0,0,14,-1.7166666666666666,"-0.7267031207103432,-1.6288091698454232"
1.3,15,Human,0,0,0,15,-1.3,"-1.3108761200082018,-1.475727347697993"
1.7166666666666666,16,Human,1,0,0,16,-1.7166666666666666,"-1.3176709454523585,-1.6357861526949955"
1.75,17,Human,1,0,0,17,-1.75,"-0.8973678299016081,-1.6561152113062874"
1.3,18,Human,0,0,0,18,-1.3,"-1.3172944846799173,-1.315875517465803"
1.7666666666666666,19,Human,1,0,0,19,-1.7666666666666666,"-1.4227864227979763,-1.6791965554428845"
