travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.3333333333333335,0,Human,0,1,1,1401,-2.3333333333333335,-2.3333333333333335
2.5833333333333335,1,Human,0,0,0,2317,-2.5833333333333335,-2.5833333333333335
3.033333333333333,2,Human,0,0,0,1220,-3.033333333333333,-3.033333333333333
2.283333333333333,3,Human,2,0,1,1610,-2.283333333333333,-2.283333333333333
2.15,5,Human,1,0,1,2821,-2.15,-2.15
1.7666666666666666,6,Human,0,0,1,1698,-1.7666666666666666,-1.7666666666666666
3.066666666666667,8,Human,0,0,0,2887,-3.066666666666667,-3.066666666666667
2.033333333333333,9,Human,1,0,1,1762,-2.033333333333333,-2.033333333333333
2.6666666666666665,11,Human,0,1,1,1731,-2.6666666666666665,-2.6666666666666665
1.9,13,Human,0,0,1,2379,-1.9,-1.9
4.166666666666667,14,Human,1,1,0,1581,-4.166666666666667,-4.166666666666667
4.433333333333334,15,Human,0,1,0,2161,-4.433333333333334,-4.433333333333334
3.966666666666667,16,Human,2,1,0,1799,-3.966666666666667,-3.966666666666667
2.05,17,Human,2,0,1,2408,-2.05,-2.05
4.016666666666667,19,Human,2,1,0,1009,-4.016666666666667,-4.016666666666667
4.35,20,Human,0,1,0,2240,-4.35,-4.35
5.3,21,Human,1,1,0,1778,-5.3,-5.3
4.133333333333334,22,Human,2,1,0,1602,-4.133333333333334,-4.133333333333334
