travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.316666666666667,0,Human,0,1,1,1401,-2.316666666666667,-2.316666666666667
2.55,1,Human,1,0,0,2317,-2.55,-2.55
3.05,2,Human,0,0,0,1220,-3.05,-3.05
2.35,3,Human,1,0,1,1610,-2.35,-2.35
2.1666666666666665,5,Human,1,0,1,2821,-2.1666666666666665,-2.1666666666666665
1.7666666666666666,6,Human,0,0,1,1698,-1.7666666666666666,-1.7666666666666666
3.0166666666666666,8,Human,1,0,0,2887,-3.0166666666666666,-3.0166666666666666
2.0,9,Human,2,0,1,1762,-2.0,-2.0
2.683333333333333,11,Human,2,1,1,1731,-2.683333333333333,-2.683333333333333
1.8833333333333333,13,Human,0,0,1,2379,-1.8833333333333333,-1.8833333333333333
4.166666666666667,14,Human,1,1,0,1581,-4.166666666666667,-4.166666666666667
4.45,15,Human,0,1,0,2161,-4.45,-4.45
4.983333333333333,16,Human,0,1,0,1799,-4.983333333333333,-4.983333333333333
2.0,17,Human,0,0,1,2408,-2.0,-2.0
4.233333333333333,19,Human,1,1,0,1009,-4.233333333333333,-4.233333333333333
4.35,20,Human,1,1,0,2240,-4.35,-4.35
5.3,21,Human,1,1,0,1778,-5.3,-5.3
4.4,22,Human,1,1,0,1602,-4.4,-4.4
