travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.3,0,Human,0,1,1,1401,-2.3,-2.3
2.533333333333333,1,Human,1,0,0,2317,-2.533333333333333,-2.533333333333333
3.0,2,Human,1,0,0,1220,-3.0,-3.0
2.25,3,Human,0,0,1,1610,-2.25,-2.25
2.15,5,Human,2,0,1,2821,-2.15,-2.15
1.8166666666666667,6,Human,2,0,1,1698,-1.8166666666666667,-1.8166666666666667
3.0166666666666666,8,Human,1,0,0,2887,-3.0166666666666666,-3.0166666666666666
2.0166666666666666,9,Human,1,0,1,1762,-2.0166666666666666,-2.0166666666666666
2.7,11,Human,2,1,1,1731,-2.7,-2.7
1.9333333333333333,13,Human,2,0,1,2379,-1.9333333333333333,-1.9333333333333333
3.933333333333333,14,Human,2,1,0,1581,-3.933333333333333,-3.933333333333333
4.2,15,Human,2,1,0,2161,-4.2,-4.2
4.25,16,Human,1,1,0,1799,-4.25,-4.25
2.033333333333333,17,Human,2,0,1,2408,-2.033333333333333,-2.033333333333333
4.016666666666667,19,Human,2,1,0,1009,-4.016666666666667,-4.016666666666667
4.35,20,Human,0,1,0,2240,-4.35,-4.35
5.05,21,Human,2,1,0,1778,-5.05,-5.05
4.433333333333334,22,Human,1,1,0,1602,-4.433333333333334,-4.433333333333334
