travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
2.316666666666667,0,Human,0,1,1,1401,-2.316666666666667,-2.316666666666667
2.6,1,Human,0,0,0,2317,-2.6,-2.6
3.0,2,Human,1,0,0,1220,-3.0,-3.0
2.25,3,Human,0,0,1,1610,-2.25,-2.25
2.15,5,Human,2,0,1,2821,-2.15,-2.15
1.8,6,Human,2,0,1,1698,-1.8,-1.8
4.633333333333334,8,Human,2,0,0,2887,-4.633333333333334,-4.633333333333334
2.0166666666666666,9,Human,1,0,1,1762,-2.0166666666666666,-2.0166666666666666
2.65,11,Human,1,1,1,1731,-2.65,-2.65
1.9,13,Human,0,0,1,2379,-1.9,-1.9
3.95,14,Human,2,1,0,1581,-3.95,-3.95
4.433333333333334,15,Human,0,1,0,2161,-4.433333333333334,-4.433333333333334
3.95,16,Human,2,1,0,1799,-3.95,-3.95
1.9833333333333334,17,Human,0,0,1,2408,-1.9833333333333334,-1.9833333333333334
4.233333333333333,19,Human,1,1,0,1009,-4.233333333333333,-4.233333333333333
4.35,20,Human,0,1,0,2240,-4.35,-4.35
5.3,21,Human,1,1,0,1778,-5.3,-5.3
4.466666666666667,22,Human,0,1,0,1602,-4.466666666666667,-4.466666666666667
