travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
0.6333333333333333,0,Human,0,0,0,322,-0.6333333333333333,-0.6333333333333333
0.95,1,Human,1,0,0,190,-0.95,-0.95
0.48333333333333334,2,Human,0,0,0,436,-0.48333333333333334,-0.48333333333333334
0.6166666666666667,3,Human,0,0,0,76,-0.6166666666666667,-0.6166666666666667
1.1333333333333333,4,Human,1,0,0,498,-1.1333333333333333,-1.1333333333333333
0.9333333333333333,5,Human,1,0,0,145,-0.9333333333333333,-0.9333333333333333
0.5833333333333334,6,Human,0,0,0,374,-0.5833333333333334,-0.5833333333333334
0.9666666666666667,7,Human,1,0,0,291,-0.9666666666666667,-0.9666666666666667
0.7166666666666667,8,Human,0,0,0,489,-0.7166666666666667,-0.7166666666666667
0.55,9,Human,0,0,0,129,-0.55,-0.55
0.7,10,Human,0,0,0,221,-0.7,-0.7
0.5166666666666667,11,Human,0,0,0,342,-0.5166666666666667,-0.5166666666666667
0.8166666666666667,12,Human,0,0,0,108,-0.8166666666666667,-0.8166666666666667
0.5166666666666667,13,Human,0,0,0,357,-0.5166666666666667,-0.5166666666666667
0.48333333333333334,14,Human,0,0,0,265,-0.48333333333333334,-0.48333333333333334
0.75,15,Human,0,0,0,76,-0.75,-0.75
1.0833333333333333,16,Human,0,0,0,290,-1.0833333333333333,-1.0833333333333333
0.8833333333333333,17,Human,1,0,0,402,-0.8833333333333333,-0.8833333333333333
0.6166666666666667,18,Human,0,0,0,154,-0.6166666666666667,-0.6166666666666667
1.3833333333333333,19,Human,0,0,0,489,-1.3833333333333333,-1.3833333333333333
0.5833333333333334,20,Human,0,0,0,75,-0.5833333333333334,-0.5833333333333334
0.6166666666666667,21,Human,0,0,0,384,-0.6166666666666667,-0.6166666666666667
0.9333333333333333,22,Human,1,0,0,220,-0.9333333333333333,-0.9333333333333333
0.9833333333333333,23,Human,1,0,0,167,-0.9833333333333333,-0.9833333333333333
0.5166666666666667,24,Human,0,0,0,432,-0.5166666666666667,-0.5166666666666667
0.4666666666666667,25,Human,0,0,0,11,-0.4666666666666667,-0.4666666666666667
0.9,26,Human,1,0,0,289,-0.9,-0.9
0.9,27,Human,1,0,0,481,-0.9,-0.9
0.8666666666666667,28,Human,1,0,0,102,-0.8666666666666667,-0.8666666666666667
0.8833333333333333,29,Human,1,0,0,233,-0.8833333333333333,-0.8833333333333333
0.48333333333333334,30,Human,0,0,0,488,-0.48333333333333334,-0.48333333333333334
0.8833333333333333,31,Human,1,0,0,176,-0.8833333333333333,-0.8833333333333333
1.1666666666666667,32,Human,1,0,0,499,-1.1666666666666667,-1.1666666666666667
0.9166666666666666,33,Human,1,0,0,90,-0.9166666666666666,-0.9166666666666666
0.7833333333333333,34,Human,0,0,0,245,-0.7833333333333333,-0.7833333333333333
0.6,35,Human,0,0,0,473,-0.6,-0.6
