travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
0.5833333333333334,0,Human,0,0,0,322,-0.5833333333333334,-0.5833333333333334
0.9333333333333333,1,Human,1,0,0,190,-0.9333333333333333,-0.9333333333333333
0.9166666666666666,2,Human,1,0,0,436,-0.9166666666666666,-0.9166666666666666
0.6333333333333333,3,Human,0,0,0,76,-0.6333333333333333,-0.6333333333333333
1.25,4,Human,1,0,0,498,-1.25,-1.25
0.7833333333333333,5,Human,0,0,0,145,-0.7833333333333333,-0.7833333333333333
0.95,6,Human,1,0,0,374,-0.95,-0.95
0.9666666666666667,7,Human,1,0,0,291,-0.9666666666666667,-0.9666666666666667
0.7333333333333333,8,Human,0,0,0,489,-0.7333333333333333,-0.7333333333333333
0.9333333333333333,9,Human,0,0,0,129,-0.9333333333333333,-0.9333333333333333
1.4333333333333333,10,Human,0,0,0,221,-1.4333333333333333,-1.4333333333333333
0.5,11,Human,0,0,0,342,-0.5,-0.5
0.9333333333333333,12,Human,1,0,0,108,-0.9333333333333333,-0.9333333333333333
0.95,13,Human,1,0,0,357,-0.95,-0.95
0.9,14,Human,1,0,0,265,-0.9,-0.9
1.15,15,Human,1,0,0,76,-1.15,-1.15
0.8833333333333333,16,Human,1,0,0,290,-0.8833333333333333,-0.8833333333333333
0.9833333333333333,17,Human,0,0,0,402,-0.9833333333333333,-0.9833333333333333
1.75,18,Human,0,0,0,154,-1.75,-1.75
1.15,19,Human,1,0,0,489,-1.15,-1.15
1.0333333333333334,20,Human,1,0,0,75,-1.0333333333333334,-1.0333333333333334
1.2166666666666666,21,Human,0,0,0,384,-1.2166666666666666,-1.2166666666666666
1.4166666666666667,22,Human,0,0,0,220,-1.4166666666666667,-1.4166666666666667
0.9333333333333333,23,Human,1,0,0,167,-0.9333333333333333,-0.9333333333333333
0.9166666666666666,24,Human,1,0,0,432,-0.9166666666666666,-0.9166666666666666
0.8666666666666667,25,Human,1,0,0,11,-0.8666666666666667,-0.8666666666666667
1.1,26,Human,0,0,0,289,-1.1,-1.1
0.5,27,Human,0,0,0,481,-0.5,-0.5
0.4666666666666667,28,Human,0,0,0,102,-0.4666666666666667,-0.4666666666666667
1.2666666666666666,29,Human,0,0,0,233,-1.2666666666666666,-1.2666666666666666
0.4666666666666667,30,Human,0,0,0,488,-0.4666666666666667,-0.4666666666666667
1.4333333333333333,31,Human,0,0,0,176,-1.4333333333333333,-1.4333333333333333
0.8,32,Human,0,0,0,499,-0.8,-0.8
0.9833333333333333,33,Human,1,0,0,90,-0.9833333333333333,-0.9833333333333333
0.8666666666666667,34,Human,1,0,0,245,-0.8666666666666667,-0.8666666666666667
0.8833333333333333,35,Human,1,0,0,473,-0.8833333333333333,-0.8833333333333333
0.95,36,Human,1,0,0,377,-0.95,-0.95
0.9,37,Human,1,0,0,143,-0.9,-0.9
0.55,38,Human,0,0,0,350,-0.55,-0.55
0.8833333333333333,39,Human,1,0,0,65,-0.8833333333333333,-0.8833333333333333
1.4166666666666667,40,Human,0,0,0,218,-1.4166666666666667,-1.4166666666666667
0.55,41,Human,0,0,0,337,-0.55,-0.55
0.9666666666666667,42,Human,1,0,0,123,-0.9666666666666667,-0.9666666666666667
0.8333333333333334,43,Human,0,0,0,413,-0.8333333333333334,-0.8333333333333334
0.95,44,Human,1,0,0,269,-0.95,-0.95
0.95,45,Human,1,0,0,380,-0.95,-0.95
0.9666666666666667,46,Human,1,0,0,149,-0.9666666666666667,-0.9666666666666667
0.95,47,Human,1,0,0,438,-0.95,-0.95
0.8833333333333333,48,Human,1,0,0,227,-0.8833333333333333,-0.8833333333333333
0.9333333333333333,49,Human,1,0,0,35,-0.9333333333333333,-0.9333333333333333
1.3,50,Human,1,0,0,494,-1.3,-1.3
1.0,51,Human,1,0,0,118,-1.0,-1.0
0.5166666666666667,52,Human,0,0,0,365,-0.5166666666666667,-0.5166666666666667
0.8666666666666667,53,Human,1,0,0,179,-0.8666666666666667,-0.8666666666666667
1.0166666666666666,54,Human,1,0,0,292,-1.0166666666666666,-1.0166666666666666
1.75,55,Human,0,0,0,150,-1.75,-1.75
0.85,56,Human,1,0,0,426,-0.85,-0.85
0.9,57,Human,1,0,0,235,-0.9,-0.9
0.9833333333333333,58,Human,1,0,0,392,-0.9833333333333333,-0.9833333333333333
0.48333333333333334,59,Human,0,0,0,94,-0.48333333333333334,-0.48333333333333334
1.0666666666666667,60,Human,1,0,0,269,-1.0666666666666667,-1.0666666666666667
1.1666666666666667,61,Human,1,0,0,489,-1.1666666666666667,-1.1666666666666667
0.95,62,Human,1,0,0,168,-0.95,-0.95
0.48333333333333334,63,Human,0,0,0,334,-0.48333333333333334,-0.48333333333333334
0.8333333333333334,64,Human,1,0,0,59,-0.8333333333333334,-0.8333333333333334
0.6,65,Human,0,0,0,278,-0.6,-0.6
0.9833333333333333,66,Human,1,0,0,395,-0.9833333333333333,-0.9833333333333333
1.65,67,Human,0,0,0,162,-1.65,-1.65
0.5333333333333333,68,Human,0,0,0,488,-0.5333333333333333,-0.5333333333333333
0.8666666666666667,69,Human,0,0,0,135,-0.8666666666666667,-0.8666666666666667
0.7,70,Human,0,0,0,423,-0.7,-0.7
0.7,71,Human,0,0,0,270,-0.7,-0.7
1.1166666666666667,72,Human,0,0,0,378,-1.1166666666666667,-1.1166666666666667
0.8833333333333333,73,Human,1,0,0,188,-0.8833333333333333,-0.8833333333333333
1.2,74,Human,1,0,0,491,-1.2,-1.2
0.55,75,Human,0,0,0,72,-0.55,-0.55
0.5333333333333333,76,Human,0,0,0,367,-0.5333333333333333,-0.5333333333333333
1.55,77,Human,0,0,0,207,-1.55,-1.55
1.25,78,Human,1,0,0,491,-1.25,-1.25
0.48333333333333334,79,Human,0,0,0,39,-0.48333333333333334,-0.48333333333333334
0.9666666666666667,80,Human,1,0,0,321,-0.9666666666666667,-0.9666666666666667
1.7333333333333334,81,Human,0,0,0,153,-1.7333333333333334,-1.7333333333333334
1.1,82,Human,1,0,0,488,-1.1,-1.1
0.8833333333333333,83,Human,0,0,0,102,-0.8833333333333333,-0.8833333333333333
1.1333333333333333,84,Human,0,0,0,391,-1.1333333333333333,-1.1333333333333333
0.85,85,Human,1,0,0,216,-0.85,-0.85
0.85,86,Human,1,0,0,446,-0.85,-0.85
0.55,87,Human,0,0,0,73,-0.55,-0.55
0.5333333333333333,88,Human,0,0,0,335,-0.5333333333333333,-0.5333333333333333
1.0166666666666666,89,Human,1,0,0,155,-1.0166666666666666,-1.0166666666666666
0.95,90,Human,1,0,0,473,-0.95,-0.95
0.9666666666666667,91,Human,1,0,0,194,-0.9666666666666667,-0.9666666666666667
