travel_time,id,kind,action,origin,destination,start_time,reward,reward_right
0.5333333333333333,0,Human,0,0,0,322,-0.5333333333333333,-0.5333333333333333
0.7833333333333333,1,Human,0,0,0,190,-0.7833333333333333,-0.7833333333333333
0.8833333333333333,2,Human,1,0,0,436,-0.8833333333333333,-0.8833333333333333
1.05,3,Human,1,0,0,76,-1.05,-1.05
1.35,4,Human,0,0,0,498,-1.35,-1.35
0.5833333333333334,5,Human,0,0,0,145,-0.5833333333333334,-0.5833333333333334
0.95,6,Human,0,0,0,374,-0.95,-0.95
0.9166666666666666,7,Human,0,0,0,291,-0.9166666666666666,-0.9166666666666666
1.15,8,Human,1,0,0,489,-1.15,-1.15
0.75,9,Human,0,0,0,129,-0.75,-0.75
1.0,10,Human,1,0,0,221,-1.0,-1.0
0.5,11,Human,0,0,0,342,-0.5,-0.5
0.9833333333333333,12,Human,0,0,0,108,-0.9833333333333333,-0.9833333333333333
0.5,13,Human,0,0,0,357,-0.5,-0.5
0.48333333333333334,14,Human,0,0,0,265,-0.48333333333333334,-0.48333333333333334
1.2833333333333334,15,Human,0,0,0,76,-1.2833333333333334,-1.2833333333333334
0.9,16,Human,0,0,0,290,-0.9,-0.9
0.9833333333333333,17,Human,1,0,0,402,-0.9833333333333333,-0.9833333333333333
0.6333333333333333,18,Human,0,0,0,154,-0.6333333333333333,-0.6333333333333333
1.4166666666666667,19,Human,0,0,0,489,-1.4166666666666667,-1.4166666666666667
1.2666666666666666,20,Human,0,0,0,75,-1.2666666666666666,-1.2666666666666666
1.0666666666666667,21,Human,1,0,0,384,-1.0666666666666667,-1.0666666666666667
0.55,22,Human,0,0,0,220,-0.55,-0.55
0.9333333333333333,23,Human,1,0,0,167,-0.9333333333333333,-0.9333333333333333
1.1333333333333333,24,Human,0,0,0,432,-1.1333333333333333,-1.1333333333333333
0.8833333333333333,25,Human,1,0,0,11,-0.8833333333333333,-0.8833333333333333
0.48333333333333334,26,Human,0,0,0,289,-0.48333333333333334,-0.48333333333333334
0.9333333333333333,27,Human,0,0,0,481,-0.9333333333333333,-0.9333333333333333
1.05,28,Human,0,0,0,102,-1.05,-1.05
0.9,29,Human,1,0,0,233,-0.9,-0.9
0.9,30,Human,1,0,0,488,-0.9,-0.9
0.8333333333333334,31,Human,1,0,0,176,-0.8333333333333334,-0.8333333333333334
1.3833333333333333,32,Human,0,0,0,499,-1.3833333333333333,-1.3833333333333333
1.2166666666666666,33,Human,0,0,0,90,-1.2166666666666666,-1.2166666666666666
0.48333333333333334,34,Human,0,0,0,245,-0.48333333333333334,-0.48333333333333334
0.9,35,Human,1,0,0,473,-0.9,-0.9
0.9333333333333333,36,Human,0,0,0,377,-0.9333333333333333,-0.9333333333333333
0.5833333333333334,37,Human,0,0,0,143,-0.5833333333333334,-0.5833333333333334
0.9666666666666667,38,Human,1,0,0,350,-0.9666666666666667,-0.9666666666666667
0.9,39,Human,1,0,0,65,-0.9,-0.9
0.55,40,Human,0,0,0,218,-0.55,-0.55
0.9333333333333333,41,Human,1,0,0,337,-0.9333333333333333,-0.9333333333333333
0.8166666666666667,42,Human,0,0,0,123,-0.8166666666666667,-0.8166666666666667
0.9,43,Human,1,0,0,413,-0.9,-0.9
0.95,44,Human,1,0,0,269,-0.95,-0.95
0.9666666666666667,45,Human,1,0,0,380,-0.9666666666666667,-0.9666666666666667
0.65,46,Human,0,0,0,149,-0.65,-0.65
1.5666666666666667,47,Human,0,0,0,438,-1.5666666666666667,-1.5666666666666667
0.9333333333333333,48,Human,1,0,0,227,-0.9333333333333333,-0.9333333333333333
0.5166666666666667,49,Human,0,0,0,35,-0.5166666666666667,-0.5166666666666667
1.2666666666666666,50,Human,1,0,0,494,-1.2666666666666666,-1.2666666666666666
0.8833333333333333,51,Human,0,0,0,118,-0.8833333333333333,-0.8833333333333333
0.5166666666666667,52,Human,0,0,0,365,-0.5166666666666667,-0.5166666666666667
0.8833333333333333,53,Human,1,0,0,179,-0.8833333333333333,-0.8833333333333333
0.95,54,Human,0,0,0,292,-0.95,-0.95
1.0833333333333333,55,Human,1,0,0,150,-1.0833333333333333,-1.0833333333333333
1.15,56,Human,0,0,0,426,-1.15,-1.15
0.9333333333333333,57,Human,1,0,0,235,-0.9333333333333333,-0.9333333333333333
1.0333333333333334,58,Human,1,0,0,392,-1.0333333333333334,-1.0333333333333334
