travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
4.9,0,Human,2,0,0,99,-4.9,-4.9,"-11.183748009689243,-11.912486045033924,-12.211392344406946"
2.3,1,Human,1,1,0,58,-2.3,-2.3,"-3.673679778291489,-4.3433207380066925,-4.058409541570963"
8.4,2,Human,1,0,0,112,-8.4,-8.4,"-12.409003698224645,-14.857972163396958,-12.392336180404733"
8.533333333333333,3,Human,1,0,0,118,-8.533333333333333,-8.533333333333333,"-13.745612044455623,-15.351683646283146,-13.061291143989067"
1.7166666666666666,4,Human,1,1,0,31,-1.7166666666666666,-1.7166666666666666,"-3.7066675052620908,-3.9106798225287522,-3.6355047370887386"
4.633333333333334,5,Human,1,0,0,50,-4.633333333333334,-4.633333333333334,"-4.705257328564658,-6.058263573063348,-4.887233145780911"
4.516666666666667,6,Human,2,0,0,93,-4.516666666666667,-4.516666666666667,"-9.631162829651844,-9.839807307656738,-10.056860870737797"
2.8666666666666667,7,Human,0,0,0,80,-2.8666666666666667,-2.8666666666666667,"-8.218215925648622,-8.590736930364244,-8.038288780878826"
2.1333333333333333,8,Human,0,1,0,89,-2.1333333333333333,-2.1333333333333333,"-7.820167554185408,-7.830665025521112,-7.4158552161295415"
3.716666666666667,9,Human,0,1,1,64,-3.716666666666667,-3.716666666666667,"-11.36392806007174,-11.613576240611952,-11.281635344153603"
8.45,10,Human,1,0,0,116,-8.45,-8.45,"-13.363018057404226,-14.892703835069566,-12.817586085842521"
7.383333333333334,11,Human,0,1,1,113,-7.383333333333334,-7.383333333333334,"-18.077877136395138,-17.55338122094149,-15.561298415822652"
4.283333333333333,12,Human,1,1,0,91,-4.283333333333333,-4.283333333333333,"-7.795167554185409,-8.626119570975657,-7.4158552161295415"
5.516666666666667,13,Human,2,0,1,123,-5.516666666666667,-5.516666666666667,"-12.186854593616413,-12.209331353970814,-12.962211914816692"
4.916666666666667,14,Human,2,0,0,104,-4.916666666666667,-4.916666666666667,"-11.23212657430304,-11.945573441779885,-12.259770909020746"
2.2333333333333334,15,Human,0,1,0,64,-2.2333333333333334,-2.2333333333333334,"-6.253182931615823,-6.192441311143416,-6.260228761080387"
6.133333333333334,16,Human,2,1,1,101,-6.133333333333334,-6.133333333333334,"-15.641374463843553,-15.29110879993863,-15.745084888300708"
3.433333333333333,17,Human,1,1,0,61,-3.433333333333333,-3.433333333333333,"-6.312183493848117,-6.83982784859071,-6.322862002799602"
3.966666666666667,18,Human,1,1,0,116,-3.966666666666667,-3.966666666666667,"-9.454743247399778,-10.267168540429523,-9.091811176249834"
2.1166666666666667,19,Human,0,1,0,88,-2.1166666666666667,-2.1166666666666667,"-7.542016897092472,-7.730688493524755,-7.16860615630791"
5.0,20,Human,0,1,1,84,-5.0,-5.0,"-14.249379085541497,-14.67017060851687,-13.173166014511043"
2.95,21,Human,0,0,0,69,-2.95,-2.95,"-8.348047115876101,-8.368938504192824,-8.340027424728158"
8.433333333333334,22,Human,1,0,0,126,-8.433333333333334,-8.433333333333334,"-13.474967008215362,-15.36844103331827,-12.811953199639252"
4.35,23,Human,1,1,0,85,-4.35,-4.35,"-7.210979558036369,-8.29808381136403,-6.977685940558447"
2.8833333333333333,24,Human,0,0,0,77,-2.8833333333333333,-2.8833333333333333,"-8.227396747894717,-8.600846616115964,-8.076463793985312"
4.95,25,Human,0,1,1,79,-4.95,-4.95,"-13.806572912372946,-13.148608786297178,-12.410251213195513"
7.65,26,Human,2,1,1,105,-7.65,-7.65,"-16.11701945488702,-16.147947566239466,-17.3950282240984"
3.9833333333333334,27,Human,1,0,1,100,-3.9833333333333334,-3.9833333333333334,"-9.195798028333884,-10.385039217885568,-9.53542836150701"
4.166666666666667,28,Human,1,1,0,102,-4.166666666666667,-4.166666666666667,"-8.223078872517059,-8.644693966663981,-7.67134917973941"
2.783333333333333,29,Human,0,1,0,102,-2.783333333333333,-2.783333333333333,"-8.25122560390766,-7.55342744145448,-8.502355394032907"
8.2,30,Human,1,0,0,154,-8.2,-8.2,"-14.091395681554694,-15.782685156627224,-14.329414326158506"
3.1,31,Human,2,0,1,77,-3.1,-3.1,"-6.4324402159043625,-6.334895422505954,-6.977512787631938"
5.15,32,Human,1,1,1,74,-5.15,-5.15,"-10.440336848876091,-11.67440375845262,-11.667547287195516"
2.9166666666666665,33,Human,1,0,1,65,-2.9166666666666665,-2.9166666666666665,"-3.8834502038382595,-4.722626463609867,-5.1523917760451425"
4.95,34,Human,0,0,0,108,-4.95,-4.95,"-13.194498370591402,-11.874231961958792,-12.727751840960767"
6.466666666666667,35,Human,2,0,1,123,-6.466666666666667,-6.466666666666667,"-12.252860352824188,-12.272025849236442,-13.791065186626472"
4.883333333333334,36,Human,0,1,1,86,-4.883333333333334,-4.883333333333334,"-14.108115464255622,-14.60753504775059,-13.107972615393916"
5.75,37,Human,1,0,0,64,-5.75,-5.75,"-5.591510569415734,-6.803270330757082,-5.391486259277991"
3.6,38,Human,1,1,0,65,-3.6,-3.6,"-6.346642160461089,-7.251682008095614,-7.196595365636105"
7.533333333333333,39,Human,0,1,1,109,-7.533333333333333,-7.533333333333333,"-18.491921793977262,-17.943143438522142,-15.93288138229497"
4.4,40,Human,2,1,0,112,-4.4,-4.4,"-9.30997614908674,-9.04439217837465,-10.105657641786916"
3.1166666666666667,41,Human,0,1,0,106,-3.1166666666666667,-3.1166666666666667,"-9.32232108834731,-8.687463424666205,-8.374172405508475"
3.1666666666666665,42,Human,2,0,1,70,-3.1666666666666665,-3.1666666666666665,"-6.466087247071689,-6.404608674710016,-7.110547027183691"
4.85,43,Human,1,1,1,96,-4.85,-4.85,"-13.356843483918041,-13.782447885706052,-12.560348627283997"
3.45,44,Human,2,1,0,93,-3.45,-3.45,"-7.748656442786549,-8.230845972343342,-8.660097318621824"
