travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.7267810650082525,0.0"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.9490302291912062,0.0"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7929898327826213,0.0"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5459417163037841,-0.6220533333333335"
0.8333333333333334,4,Human,0,0,0,37,-0.8333333333333334,-0.8333333333333334,"-0.8802464582131375,0.0"
0.6833333333333333,5,Human,0,0,0,28,-0.6833333333333333,-0.6833333333333333,"-0.732135394145642,-0.7478773333333334"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4797669628124163,-0.5724"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.8367251310067334,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.5928462356901949,-0.6712960000000001"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5810628674444527,0.0"
1.3833333333333333,10,Human,1,0,0,39,-1.3833333333333333,-1.3833333333333333,"-0.9467217397336808,-1.0127776000000002"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.9113308368106178,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.46525625321044967,0.0"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.4963106511852582,-0.5685866666666668"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.5948571813961527,0.0"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.7591823672690365,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.46525625321044967,0.0"
1.25,17,Human,1,0,0,32,-1.25,-1.25,"-0.8371673955369057,-0.9164277333333335"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6826664658494794,-0.7472800000000002"
1.1833333333333333,19,Human,1,0,0,30,-1.1833333333333333,-1.1833333333333333,"-0.7776215417189227,-0.8562933333333335"
