travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.6666666666666666,0,Human,0,0,0,27,-0.6666666666666666,-0.6666666666666666,"-0.6666666444766668,-0.7195584"
0.8833333333333333,1,Human,0,0,0,40,-0.8833333333333333,-0.8833333333333333,"-0.8833334749547491,-0.9599582037333336"
0.7333333333333333,2,Human,0,0,0,31,-0.7333333333333333,-0.7333333333333333,"-0.7333334427423244,-0.8010257066666668"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.5499999848161582,-0.5669333333333335"
0.8166666666666667,4,Human,0,0,0,37,-0.8166666666666667,-0.8166666666666667,"-0.8166668273754297,0.0"
0.6666666666666666,5,Human,0,0,0,28,-0.6666666666666666,-0.6666666666666666,"-0.666666673838172,-0.7110250666666668"
0.48333333333333334,6,Human,0,0,0,9,-0.48333333333333334,-0.48333333333333334,"-0.4833333199899572,-0.5206506666666667"
0.7833333333333333,7,Human,0,0,0,36,-0.7833333333333333,-0.7833333333333333,"-0.7833334670926302,0.0"
0.6,8,Human,0,0,0,22,-0.6,-0.6,"-0.6000000174547903,0.0"
0.5833333333333334,9,Human,0,0,0,25,-0.5833333333333334,-0.5833333333333334,"-0.5833333391571306,-0.6455776000000001"
0.8833333333333333,10,Human,0,0,0,39,-0.8833333333333333,-0.8833333333333333,"-0.8833334998608903,0.0"
0.85,11,Human,0,0,0,38,-0.85,-0.85,"-0.8500001547031101,0.0"
0.4666666666666667,12,Human,0,0,0,2,-0.4666666666666667,-0.4666666666666667,"-0.46666666244508015,0.0"
0.5,13,Human,0,0,0,18,-0.5,-0.5,"-0.5000000140257991,0.0"
0.6,14,Human,0,0,0,20,-0.6,-0.6,"-0.6000000170112157,0.0"
0.7,15,Human,0,0,0,29,-0.7,-0.7,"-0.6999999992264289,0.0"
0.4666666666666667,16,Human,0,0,0,16,-0.4666666666666667,-0.4666666666666667,"-0.4666666537834069,-0.5015733333333334"
0.7666666666666667,17,Human,0,0,0,32,-0.7666666666666667,-0.7666666666666667,"-0.766666847843178,-0.8470485333333335"
0.6166666666666667,18,Human,0,0,0,26,-0.6166666666666667,-0.6166666666666667,"-0.6166666629311024,-0.6725013333333335"
0.7166666666666667,19,Human,0,0,0,30,-0.7166666666666667,-0.7166666666666667,"-0.7166666579381982,-0.7313226666666668"
