travel_time,id,kind,action,origin,destination,start_time,reward,reward_right,cost_table
0.9666666666666667,0,Human,0,0,0,27,-0.9666666666666667,-0.9666666666666667,"-0.8190784000000001,0.0"
1.15,1,Human,0,0,0,40,-1.15,-1.15,"-0.8908571733333335,0.0"
1.05,2,Human,0,0,0,31,-1.05,-1.05,"-0.49629333333333336,-0.4521333333333334"
0.55,3,Human,0,0,0,3,-0.55,-0.55,"-0.43465664000000015,0.0"
1.0833333333333333,4,Human,0,0,0,37,-1.0833333333333333,-1.0833333333333333,"-0.5354933333333334,-0.5253333333333334"
0.9833333333333333,5,Human,0,0,0,28,-0.9833333333333333,-0.9833333333333333,"-0.45693333333333336,-0.4129333333333334"
0.7,6,Human,1,0,0,9,-0.7,-0.7,"-0.28536000000000006,-0.3416"
1.0666666666666667,7,Human,0,0,0,36,-1.0666666666666667,-1.0666666666666667,"-0.5191466666666668,-0.47986666666666666"
1.0,8,Human,0,0,0,22,-1.0,-1.0,"-0.43424,-0.38040000000000007"
0.8,9,Human,1,0,0,25,-0.8,-0.8,"-0.3444000000000001,-0.4000000000000001"
1.1333333333333333,10,Human,0,0,0,39,-1.1333333333333333,-1.1333333333333333,"-0.57152,-0.5368000000000002"
1.1,11,Human,0,0,0,38,-1.1,-1.1,"-0.8721122133333334,0.0"
0.7,12,Human,1,0,0,2,-0.7,-0.7,"-0.27552000000000004,-0.3416"
1.0333333333333334,13,Human,0,0,0,18,-1.0333333333333334,-1.0333333333333334,"-0.6641472,0.0"
0.8,14,Human,1,0,0,20,-0.8,-0.8,"-0.35424,-0.3952000000000001"
1.0,15,Human,0,0,0,29,-1.0,-1.0,"-0.8344900266666668,0.0"
1.0333333333333334,16,Human,0,0,0,16,-1.0333333333333334,-1.0333333333333334,"-0.6136827733333334,0.0"
1.0666666666666667,17,Human,0,0,0,32,-1.0666666666666667,-1.0666666666666667,"-0.8626466133333336,0.0"
0.8333333333333334,18,Human,1,0,0,26,-0.8333333333333334,-0.8333333333333334,"-0.5140800000000001,-0.4210666666666667"
1.0333333333333334,19,Human,0,0,0,30,-1.0333333333333334,-1.0333333333333334,"-0.4864533333333334,-0.4373333333333334"
